date,game_id,home,away,side,team,n_sims,player_id,player_name,split_type,split,n,pts_p10,pts_p50,pts_p90,reb_p10,reb_p50,reb_p90,ast_p10,ast_p50,ast_p90,threes_p10,threes_p50,threes_p90,pra_p10,pra_p50,pra_p90
2026-05-19,,PHX,TOR,home,PHX,2000,3906769,Jovana Nogic,scenario,close,205,11.0,19.0,28.0,3.0,6.0,10.0,0.0,1.0,2.0,0.0,2.0,4.0,17.0,26.0,36.0
2026-05-19,,PHX,TOR,home,PHX,2000,3906769,Jovana Nogic,scenario,medium,289,12.0,19.0,29.0,3.0,6.0,9.0,0.0,1.0,2.0,1.0,2.0,4.0,18.0,27.0,36.0
2026-05-19,,PHX,TOR,home,PHX,2000,3906769,Jovana Nogic,scenario,blowout,1506,13.0,21.0,30.0,3.0,6.0,9.0,0.0,1.0,2.0,1.0,2.0,5.0,19.0,28.0,38.0
2026-05-19,,PHX,TOR,home,PHX,2000,2998938,Kahleah Copper,scenario,close,205,8.0,16.0,24.0,2.400000000000002,5.0,8.599999999999994,0.40000000000000213,2.0,4.0,0.0,1.0,3.0,14.0,23.0,32.0
2026-05-19,,PHX,TOR,home,PHX,2000,2998938,Kahleah Copper,scenario,medium,289,9.0,16.0,24.0,3.0,5.0,9.0,0.0,2.0,4.0,0.0,2.0,3.1999999999999886,16.0,23.0,33.0
2026-05-19,,PHX,TOR,home,PHX,2000,2998938,Kahleah Copper,scenario,blowout,1506,10.0,17.0,25.0,3.0,6.0,9.0,1.0,2.0,4.0,0.0,2.0,4.0,18.0,25.0,34.0
2026-05-19,,PHX,TOR,home,PHX,2000,2529140,Alyssa Thomas,scenario,close,205,6.0,11.0,19.0,6.0,10.0,13.599999999999994,3.0,5.0,8.0,0.0,0.0,2.0,20.0,26.0,34.0
2026-05-19,,PHX,TOR,home,PHX,2000,2529140,Alyssa Thomas,scenario,medium,289,6.0,12.0,18.19999999999999,6.0,9.0,13.0,3.0,5.0,8.0,0.0,0.0,2.0,20.0,26.0,34.0
2026-05-19,,PHX,TOR,home,PHX,2000,2529140,Alyssa Thomas,scenario,blowout,1506,6.0,12.0,19.0,6.0,9.0,13.0,3.0,6.0,9.0,0.0,1.0,2.0,20.0,27.0,36.0
2026-05-19,,PHX,TOR,home,PHX,2000,869,DeWanna Bonner,scenario,close,205,5.0,10.0,17.0,4.0,8.0,11.0,0.0,2.0,3.0,0.0,1.0,2.0,13.0,20.0,27.599999999999994
