date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2025-12-07,0022500357,NYK,1628973,Jalen Brunson,0.1085874461318026,9.209167685794984,821,1,0.1085874461318026
2025-12-07,0022500357,ORL,1630532,Franz Wagner,0.1082053842454379,9.241684293008381,824,2,0.2167928303772405
2025-12-07,0022500357,NYK,1628969,Mikal Bridges,0.1078456506511335,9.272511167231663,827,3,0.324638481028374
2025-12-07,0022500358,TOR,1627742,Brandon Ingram,0.1115009954763892,8.968529794083805,797,1,0.1115009954763892
2025-12-07,0022500358,TOR,1630567,Scottie Barnes,0.1112260238475942,8.99070168479847,799,2,0.2227270193239834
2025-12-07,0022500358,BOS,1627759,Jaylen Brown,0.110238625726012,9.0712306454673,807,3,0.3329656450499954
2025-12-07,0022500359,DEN,1627750,Jamal Murray,0.1144393307455327,8.738254527401947,774,1,0.1144393307455327
2025-12-07,0022500359,DEN,203999,Nikola Jokić,0.114135421949704,8.761521908953641,776,2,0.2285747526952367
2025-12-07,0022500359,CHA,1628970,Miles Bridges,0.112864167461996,8.860208004783479,786,3,0.3414389201572327
2025-12-07,0022500360,POR,1630166,Deni Avdija,0.1156587817290077,8.646122542973282,765,1,0.1156587817290077
2025-12-07,0022500360,POR,1641739,Toumani Camara,0.1127417884949848,8.869825584188634,787,2,0.22840057022399252
2025-12-07,0022500360,POR,201950,Jrue Holiday,0.1118180739708776,8.94309805640584,794,3,0.34021864419487013
2025-12-07,0022500361,CHI,1630581,Josh Giddey,0.1151931689597547,8.68107031892987,768,1,0.1151931689597547
2025-12-07,0022500361,GSW,201939,Stephen Curry,0.1052977205248859,9.496881746491953,850,2,0.2204908894846406
2025-12-07,0022500361,GSW,202710,Jimmy Butler III,0.1045365321837421,9.566033798044083,857,3,0.3250274216683827
2025-12-07,0022500362,PHI,1630178,Tyrese Maxey,0.1184482947974135,8.442502289377293,744,1,0.1184482947974135
2025-12-07,0022500362,LAL,1629029,Luka Dončić,0.1091945217663656,9.15796858508723,816,2,0.2276428165637791
2025-12-07,0022500362,LAL,1630559,Austin Reaves,0.1083178485318453,9.232088834426962,823,3,0.3359606650956244
2025-12-07,0022500363,UTA,1628374,Lauri Markkanen,0.1172506082169283,8.528740406615842,753,1,0.1172506082169283
2025-12-07,0022500363,UTA,1641718,Keyonte George,0.1123967667383491,8.897053082745003,790,2,0.2296473749552774
2025-12-07,0022500363,OKC,1628983,Shai Gilgeous-Alexander,0.1112822297684036,8.986160702217797,799,3,0.340929604723681
