date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2025-12-30,201935.0,James Harden,LAC,ast,UNDER,8.5,-125,0.5555555555555556,0.8737533205032653,0.3181977649477097,0.5727559769058775,fanduel,FanDuel,2025-12-31T04:10:00Z,Los Angeles Clippers,Sacramento Kings
2025-12-30,201935.0,James Harden,LAC,ast,UNDER,7.5,120,0.45454545454545453,0.7716567918485842,0.3171113373031296,0.6976449420668851,betmgm,BetMGM,2025-12-31T04:10:00Z,Los Angeles Clippers,Sacramento Kings
2025-12-30,201935.0,James Harden,LAC,ast,UNDER,8.5,-127,0.5594713656387665,0.8737533205032653,0.3142819548644987,0.5617480610570175,williamhill_us,Caesars,2025-12-31T04:10:00Z,Los Angeles Clippers,Sacramento Kings
2025-12-30,1642285.0,Cam Spencer,MEM,ast,OVER,5.5,125,0.4444444444444444,0.7538707867977097,0.30942634235326527,0.6962092702948468,betonlineag,BetOnline.ag,2025-12-31T01:10:00Z,Memphis Grizzlies,Philadelphia 76ers
2025-12-30,201935.0,James Harden,LAC,ast,UNDER,6.5,205,0.32786885245901637,0.6346949944500291,0.3068261419910127,0.9358197330725886,bovada,Bovada,2025-12-31T04:10:00Z,Los Angeles Clippers,Sacramento Kings
2025-12-30,201935.0,James Harden,LAC,ast,UNDER,7.5,115,0.46511627906976744,0.7716567918485842,0.3065405127788167,0.6590621024744558,bovada,Bovada,2025-12-31T04:10:00Z,Los Angeles Clippers,Sacramento Kings
2025-12-30,201935.0,James Harden,LAC,ast,UNDER,8.5,-135,0.574468085106383,0.8737533205032653,0.29928523539688223,0.5209780023575358,betonlineag,BetOnline.ag,2025-12-31T04:10:00Z,Los Angeles Clippers,Sacramento Kings
2025-12-30,1642285.0,Cam Spencer,MEM,ast,OVER,5.5,118,0.45871559633027525,0.7538707867977097,0.29515519046743444,0.6434383152190071,williamhill_us,Caesars,2025-12-31T01:10:00Z,Memphis Grizzlies,Philadelphia 76ers
2025-12-30,201566.0,Russell Westbrook,SAC,ast,UNDER,5.5,205,0.32786885245901637,0.622304724911557,0.2944358724525406,0.8980294109802487,bovada,Bovada,2025-12-31T04:10:00Z,Los Angeles Clippers,Sacramento Kings
2025-12-30,201566.0,Russell Westbrook,SAC,ast,UNDER,7.5,-134,0.5726495726495726,0.8668318924481696,0.294182319798597,0.5137213644244156,betrivers,BetRivers,2025-12-31T04:10:00Z,Los Angeles Clippers,Sacramento Kings
