date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2025-10-27,Detroit Pistons,Cleveland Cavaliers,DET,CLE,95,116,5.426929473876953,226.7749938964844,-21,211,26.426929473876953,15.774993896484403
2025-10-27,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,114,127,-1.6971800327301023,232.59164428710935,-13,241,11.302819967269897,-8.408355712890653
2025-10-27,Philadelphia 76ers,Orlando Magic,PHI,ORL,136,124,-9.241127967834473,223.24407958984372,12,260,-21.241127967834473,-36.75592041015628
2025-10-27,Chicago Bulls,Atlanta Hawks,CHI,ATL,128,123,4.695925712585449,234.3047790527344,5,251,-0.3040742874145508,-16.695220947265597
2025-10-27,Houston Rockets,Brooklyn Nets,HOU,BKN,137,109,-10.495951652526855,229.19906616210935,28,246,-38.495951652526855,-16.800933837890653
2025-10-27,New Orleans Pelicans,Boston Celtics,NOP,BOS,90,122,-10.623637199401855,223.1026611328125,-32,212,21.376362800598145,11.1026611328125
2025-10-27,San Antonio Spurs,Toronto Raptors,SAS,TOR,121,103,3.3463120460510254,229.1942138671875,18,224,-14.653687953948975,5.1942138671875
2025-10-27,Dallas Mavericks,Oklahoma City Thunder,DAL,OKC,94,101,-2.801429986953736,232.3776092529297,-7,195,4.198570013046265,37.37760925292969
2025-10-27,Utah Jazz,Phoenix Suns,UTA,PHX,138,134,9.7515287399292,229.6318359375,4,272,5.751528739929199,-42.3681640625
2025-10-27,Golden State Warriors,Memphis Grizzlies,GSW,MEM,131,118,4.379295349121094,229.65765380859372,13,249,-8.620704650878906,-19.34234619140628
2025-10-27,Los Angeles Lakers,Portland Trail Blazers,LAL,POR,108,122,3.0700721740722656,225.05294799804688,-14,230,17.070072174072266,-4.947052001953125
