player,team,plays,ladders
Anthony Edwards,MIN,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 123.0, 'edge': 0.0419072841574764, 'ev': 0.0934532436711724, 'ev_pct': 9.34532436711724, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 117.0, 'edge': 0.0295082843434614, 'ev': 0.0640329770253113, 'ev_pct': 6.40329770253113, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 110.0, 'edge': 0.0141473012405428, 'ev': 0.0297093326051399, 'ev_pct': 2.97093326051399, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 104.0, 'edge': 0.0001416989996465, 'ev': 0.0002890659592788, 'ev_pct': 0.02890659592788, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': 115.0, 'edge': 0.0706536717920513, 'ev': 0.1519053943529102, 'ev_pct': 15.19053943529102, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 33.5, 'price': -105.0, 'edge': 0.0323512174600376, 'ev': 0.0631619007553115, 'ev_pct': 6.31619007553115, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': -115.0, 'edge': 0.017807676913279, 'ev': 0.0332926133596084, 'ev_pct': 3.32926133596084, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 33.5, 'price': -114.0, 'edge': 0.0118360590374254, 'ev': 0.0222185669649915, 'ev_pct': 2.2218566964991497, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': -123.0, 'edge': 0.001121891117054, 'ev': 0.002033997716285, 'ev_pct': 0.2033997716285, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': 120.0, 'edge': 0.0825697139732893, 'ev': 0.1816533707412364, 'ev_pct': 18.165337074123638, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': 100.0, 'edge': 0.0456245565758377, 'ev': 0.0912491131516755, 'ev_pct': 9.12491131516755, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -104.0, 'edge': 0.0358206350072103, 'ev': 0.070263553283374, 'ev_pct': 7.0263553283374, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 35.5, 'price': -110.0, 'edge': 0.029709034958101, 'ev': 0.0567172485563748, 'ev_pct': 5.67172485563748, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 35.5, 'price': -119.0, 'edge': 0.0101395633338349, 'ev': 0.0186602047908391, 'ev_pct': 1.8660204790839099, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 35.5, 'price': -120.0, 'edge': 0.0080640133130794, 'ev': 0.0147840244073123, 'ev_pct': 1.47840244073123, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 8.5, 'price': 120.0, 'edge': 0.0480145104968729, 'ev': 0.1056319230931204, 'ev_pct': 10.56319230931204, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 8.5, 'price': 110.0, 'edge': 0.0263694888518513, 'ev': 0.0553759265888877, 'ev_pct': 5.53759265888877, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 130.0, 'edge': 0.0633240261325094, 'ev': 0.1456452601047717, 'ev_pct': 14.564526010477168, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 123.0, 'edge': 0.049676141554619, 'ev': 0.1107777956668004, 'ev_pct': 11.077779566680041, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 122.0, 'edge': 0.0252359668806523, 'ev': 0.0560238464750482, 'ev_pct': 5.602384647504819, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 115.0, 'edge': 0.0105701382613353, 'ev': 0.0227257972618709, 'ev_pct': 2.27257972618709, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 113.0, 'edge': 0.0062028492559854, 'ev': 0.0132120689152489, 'ev_pct': 1.32120689152489, 'book': 'draftkings'}]",[]
Brandon Williams,DAL,"[{'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': -115.0, 'edge': 0.0042080267792666, 'ev': 0.007867180500368, 'ev_pct': 0.7867180500368001, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': 130.0, 'edge': 0.0208287125607838, 'ev': 0.0479060388898028, 'ev_pct': 4.79060388898028, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': -104.0, 'edge': 0.0164820133127088, 'ev': 0.0323301030364672, 'ev_pct': 3.2330103036467204, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': -105.0, 'edge': 0.0140908129301167, 'ev': 0.027510634768323, 'ev_pct': 2.7510634768323, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': -109.0, 'edge': 0.0047548344028673, 'ev': 0.0091170677999933, 'ev_pct': 0.91170677999933, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 17.5, 'price': 100.0, 'edge': 0.0531797660465422, 'ev': 0.1063595320930845, 'ev_pct': 10.63595320930845, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -115.0, 'edge': 0.0255394979469535, 'ev': 0.0477477570312608, 'ev_pct': 4.77477570312608, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -125.0, 'edge': 0.0048676633216304, 'ev': 0.0087617939789348, 'ev_pct': 0.87617939789348, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 8.5, 'price': 150.0, 'edge': 0.1030487379079575, 'ev': 0.2576218447698939, 'ev_pct': 25.76218447698939, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 140.0, 'edge': 0.0415400952773636, 'ev': 0.0996962286656729, 'ev_pct': 9.96962286656729, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': -108.0, 'edge': 0.0039158535500068, 'ev': 0.0075416438740874, 'ev_pct': 0.75416438740874, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 142.0, 'edge': 0.1347265659036962, 'ev': 0.3260382894869448, 'ev_pct': 32.60382894869448, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 132.0, 'edge': 0.1169152236409433, 'ev': 0.2712433188469885, 'ev_pct': 27.124331884698847, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.1131670977039118, 'ev': 0.2602843247189972, 'ev_pct': 26.02843247189972, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 128.0, 'edge': 0.1093532151714938, 'ev': 0.2493253305910059, 'ev_pct': 24.93253305910059, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 117.0, 'edge': 0.0871202133120063, 'ev': 0.1890508628870537, 'ev_pct': 18.90508628870537, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 0.5, 'price': 150.0, 'edge': 0.0375817225509682, 'ev': 0.0939543063774207, 'ev_pct': 9.39543063774207, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 0.5, 'price': 145.0, 'edge': 0.0294184572448458, 'ev': 0.0720752202498722, 'ev_pct': 7.20752202498722, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 0.5, 'price': 143.0, 'edge': 0.0260590888061122, 'ev': 0.0633235857988528, 'ev_pct': 6.33235857988528, 'book': 'williamhill_us'}]",[]
Brice Sensabaugh,UTA,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 144.0, 'edge': 0.0988848495494617, 'ev': 0.2412790329006866, 'ev_pct': 24.127903290068662, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 143.0, 'edge': 0.0971982813783762, 'ev': 0.2361918237494543, 'ev_pct': 23.61918237494543, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 140.0, 'edge': 0.0920542484565655, 'ev': 0.2209301962957574, 'ev_pct': 22.09301962957574, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 135.0, 'edge': 0.0831890002296152, 'ev': 0.1954941505395958, 'ev_pct': 19.549415053959578, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 14.5, 'price': 140.0, 'edge': 0.0860232597360183, 'ev': 0.206455823366444, 'ev_pct': 20.6455823366444, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': 110.0, 'edge': 0.0363257439977673, 'ev': 0.0762840623953113, 'ev_pct': 7.62840623953113, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 125.0, 'edge': 0.0461176808094556, 'ev': 0.1037647818212752, 'ev_pct': 10.37647818212752, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 123.0, 'edge': 0.0421316319803574, 'ev': 0.0939535393161972, 'ev_pct': 9.39535393161972, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 119.0, 'edge': 0.03394112068769, 'ev': 0.0743310543060411, 'ev_pct': 7.43310543060411, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 118.0, 'edge': 0.0318465289236248, 'ev': 0.0694254330535021, 'ev_pct': 6.94254330535021, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 115.0, 'edge': 0.0254458461841326, 'ev': 0.0547085692958851, 'ev_pct': 5.47085692958851, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 114.0, 'edge': 0.0232724056277318, 'ev': 0.0498029480433461, 'ev_pct': 4.980294804334609, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 118.0, 'edge': 0.087810453875521, 'ev': 0.1914267894486357, 'ev_pct': 19.14267894486357, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 117.0, 'edge': 0.0856965571182386, 'ev': 0.1859615289465778, 'ev_pct': 18.59615289465778, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 115.0, 'edge': 0.0814097711360288, 'ev': 0.1750310079424618, 'ev_pct': 17.50310079424618, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 114.0, 'edge': 0.079236330579628, 'ev': 0.1695657474404039, 'ev_pct': 16.95657474404039, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 114.0, 'edge': 0.079236330579628, 'ev': 0.1695657474404039, 'ev_pct': 16.95657474404039, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 108.0, 'edge': 0.0657568194365654, 'ev': 0.1367741844280562, 'ev_pct': 13.67741844280562, 'book': 'betrivers'}]",[]
Cooper Flagg,DAL,"[{'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 145.0, 'edge': 0.0619451286917346, 'ev': 0.1517655652947498, 'ev_pct': 15.17655652947498, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 107.0, 'edge': 0.0156202970939834, 'ev': 0.0323340149845456, 'ev_pct': 3.23340149845456, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 105.0, 'edge': 0.0109072064848164, 'ev': 0.0223597732938737, 'ev_pct': 2.23597732938737, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 105.0, 'edge': 0.0109072064848164, 'ev': 0.0223597732938737, 'ev_pct': 2.23597732938737, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 102.0, 'edge': 0.0036625795831018, 'ev': 0.0073984107578658, 'ev_pct': 0.73984107578658, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': 115.0, 'edge': 0.056229026432623, 'ev': 0.1208924068301393, 'ev_pct': 12.08924068301393, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -105.0, 'edge': 0.0186893976718773, 'ev': 0.0364888240260463, 'ev_pct': 3.64888240260463, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -106.0, 'edge': 0.0163214128269804, 'ev': 0.0317189720977166, 'ev_pct': 3.1718972097716596, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -109.0, 'edge': 0.009353419144628, 'ev': 0.0179345376259381, 'ev_pct': 1.79345376259381, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': 120.0, 'edge': 0.0637996869024515, 'ev': 0.1403593111853934, 'ev_pct': 14.035931118539342, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 100.0, 'edge': 0.0277997129276352, 'ev': 0.0555994258552705, 'ev_pct': 5.55994258552705, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': -102.0, 'edge': 0.0228492178781303, 'ev': 0.0452504118762973, 'ev_pct': 4.52504118762973, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': -110.0, 'edge': 0.0039901891181114, 'ev': 0.00761763377094, 'ev_pct': 0.761763377094, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 12.5, 'price': 105.0, 'edge': 0.0057905688740605, 'ev': 0.0118706661918241, 'ev_pct': 1.18706661918241, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 12.5, 'price': 105.0, 'edge': 0.0057905688740605, 'ev': 0.0118706661918241, 'ev_pct': 1.18706661918241, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 11.5, 'price': 108.0, 'edge': 0.0052823029960133, 'ev': 0.0109871902317078, 'ev_pct': 1.09871902317078, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 150.0, 'edge': 0.0682647953496349, 'ev': 0.1706619883740873, 'ev_pct': 17.06619883740873, 'book': 'bovada'}]",[]
Darius Garland,CLE,"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 140.0, 'edge': 0.0675972994884265, 'ev': 0.1622335187722238, 'ev_pct': 16.22335187722238, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': 115.0, 'edge': 0.0152914090633159, 'ev': 0.0328765294861292, 'ev_pct': 3.2876529486129202, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 25.5, 'price': 105.0, 'edge': 0.0118035327073477, 'ev': 0.024197242050063, 'ev_pct': 2.4197242050063, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 19.5, 'price': 125.0, 'edge': 0.0310399259601318, 'ev': 0.0698398334102965, 'ev_pct': 6.983983341029649, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 8.5, 'price': 115.0, 'edge': 0.0337857512593184, 'ev': 0.0726393652075346, 'ev_pct': 7.26393652075346, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 9.5, 'price': 108.0, 'edge': 8.458632933167065e-05, 'ev': 0.0001759395650099, 'ev_pct': 0.01759395650099, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 116.0, 'edge': 0.0355093223542507, 'ev': 0.0767001362851815, 'ev_pct': 7.67001362851815, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 111.0, 'edge': 0.0245386360281141, 'ev': 0.0517765220193209, 'ev_pct': 5.17765220193209, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'edge': 0.0222818091267375, 'ev': 0.0467917991661488, 'ev_pct': 4.6791799166148795, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 109.0, 'edge': 0.0200033857956826, 'ev': 0.0418070763129766, 'ev_pct': 4.18070763129766, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 105.0, 'edge': 0.0106674072684332, 'ev': 0.021868184900288, 'ev_pct': 2.1868184900288, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 138.0, 'edge': 0.0552338776647949, 'ev': 0.131456628842212, 'ev_pct': 13.145662884221199, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 135.0, 'edge': 0.0498700299980687, 'ev': 0.1171945704954615, 'ev_pct': 11.71945704954615, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 134.0, 'edge': 0.0480515175412584, 'ev': 0.1124405510465447, 'ev_pct': 11.24405510465447, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 130.0, 'edge': 0.0406193361960335, 'ev': 0.0934244732508772, 'ev_pct': 9.34244732508772, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 127.0, 'edge': 0.0348733105304522, 'ev': 0.0791624149041266, 'ev_pct': 7.916241490412659, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 126.0, 'edge': 0.032924068785491, 'ev': 0.0744083954552098, 'ev_pct': 7.44083954552098, 'book': 'betonlineag'}]",[]
De'Andre Hunter,CLE,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': -110.0, 'edge': 0.0243172838719801, 'ev': 0.0464239055737804, 'ev_pct': 4.6423905573780395, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 14.5, 'price': 140.0, 'edge': 0.0493418997975216, 'ev': 0.1184205595140519, 'ev_pct': 11.842055951405191, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 130.0, 'edge': 0.0892172589219555, 'ev': 0.2051996955204978, 'ev_pct': 20.51996955204978, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 125.0, 'edge': 0.0795554231731633, 'ev': 0.1789997021396174, 'ev_pct': 17.89997021396174, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 125.0, 'edge': 0.0795554231731633, 'ev': 0.1789997021396174, 'ev_pct': 17.89997021396174, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 123.0, 'edge': 0.0755693743440651, 'ev': 0.1685197047872653, 'ev_pct': 16.85197047872653, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 125.0, 'edge': 0.0078500547191929, 'ev': 0.0176626231181841, 'ev_pct': 1.76626231181841, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 100.0, 'edge': 0.0356623431898931, 'ev': 0.0713246863797862, 'ev_pct': 7.13246863797862, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -102.0, 'edge': 0.0307118481403881, 'ev': 0.0608215031799844, 'ev_pct': 6.08215031799844, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -104.0, 'edge': 0.0258584216212657, 'ev': 0.0507222885647904, 'ev_pct': 5.07222885647904, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -104.0, 'edge': 0.0258584216212657, 'ev': 0.0507222885647904, 'ev_pct': 5.07222885647904, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -104.0, 'edge': 0.0258584216212657, 'ev': 0.0507222885647904, 'ev_pct': 5.07222885647904, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -105.0, 'edge': 0.0234672212386736, 'ev': 0.045816955751696, 'ev_pct': 4.5816955751696, 'book': 'bovada'}]",[]
Donovan Mitchell,CLE,"[{'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 110.0, 'edge': 0.0157800728965677, 'ev': 0.0331381530827922, 'ev_pct': 3.31381530827922, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 108.0, 'edge': 0.0112013183178131, 'ev': 0.0232987421010513, 'ev_pct': 2.32987421010513, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 104.0, 'edge': 0.0017744706556713, 'ev': 0.0036199201375695, 'ev_pct': 0.36199201375695, 'book': 'betrivers'}, {'market': 'pa', 'side': 'UNDER', 'line': 33.5, 'price': 120.0, 'edge': 0.1099709414476671, 'ev': 0.2419360711848676, 'ev_pct': 24.19360711848676, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': 100.0, 'edge': 0.0707081513323429, 'ev': 0.1414163026646859, 'ev_pct': 14.14163026646859, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': -107.0, 'edge': 0.0537999387719565, 'ev': 0.1040802553812616, 'ev_pct': 10.40802553812616, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 36.5, 'price': -120.0, 'edge': 0.0353467362936326, 'ev': 0.0648023498716597, 'ev_pct': 6.48023498716597, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 35.5, 'price': -120.0, 'edge': 0.0306750379464224, 'ev': 0.0562375695684411, 'ev_pct': 5.62375695684411, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': -118.0, 'edge': 0.0294237476626182, 'ev': 0.0543591270377183, 'ev_pct': 5.43591270377183, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': 105.0, 'edge': 0.0794706691388731, 'ev': 0.1629148717346898, 'ev_pct': 16.29148717346898, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -111.0, 'edge': 0.0412091964767531, 'ev': 0.0783345987080622, 'ev_pct': 7.8334598708062195, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -115.0, 'edge': 0.0381342294547625, 'ev': 0.0712944289806428, 'ev_pct': 7.12944289806428, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 35.5, 'price': -118.0, 'edge': 0.0367435933229863, 'ev': 0.0678822317322968, 'ev_pct': 6.78822317322968, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -117.0, 'edge': 0.0338474434725526, 'ev': 0.0627768823379822, 'ev_pct': 6.27768823379822, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 35.5, 'price': -135.0, 'edge': 0.003559911886328, 'ev': 0.0061968836539785, 'ev_pct': 0.61968836539785, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 10.5, 'price': 115.0, 'edge': 0.0226145377409541, 'ev': 0.0486212561430512, 'ev_pct': 4.8621256143051195, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 110.0, 'edge': 0.015709696088283, 'ev': 0.0329903617853943, 'ev_pct': 3.29903617853943, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 105.0, 'edge': 0.0040952942299787, 'ev': 0.0083953531714564, 'ev_pct': 0.8395353171456401, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 104.0, 'edge': 0.0017040938473866, 'ev': 0.0034763514486688, 'ev_pct': 0.34763514486688, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': 105.0, 'edge': 0.0751909975727989, 'ev': 0.1541415450242377, 'ev_pct': 15.414154502423772, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -104.0, 'edge': 0.0531919540529519, 'ev': 0.1043380637192519, 'ev_pct': 10.43380637192519, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -105.0, 'edge': 0.0508007536703598, 'ev': 0.0991824238326073, 'ev_pct': 9.91824238326073, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -106.0, 'edge': 0.0484327688254628, 'ev': 0.0941240601702392, 'ev_pct': 9.412406017023919, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -106.0, 'edge': 0.0484327688254628, 'ev': 0.0941240601702392, 'ev_pct': 9.412406017023919, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -110.0, 'edge': 0.0391863518120555, 'ev': 0.0748103080048333, 'ev_pct': 7.481030800483331, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -118.0, 'edge': 0.0217114719518546, 'ev': 0.0401110244534262, 'ev_pct': 4.01110244534262, 'book': 'betrivers'}]",[]
