date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,bookmaker,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2026-04-07,0022501155,Los Angeles Lakers,Oklahoma City Thunder,2026-04-08T02:40:00Z,1072.1922045478864,-1072.1922045478873,17.0,-17.0,-110,-110,223.5,100.38341234919214,-100.38341234919214,11,oddsapi_consensus,LAL,OKC,0.4850044983805899,1.1632626124068,0.6875349363598253,LAL: Austin Reaves (12.6%); LAL: Luka Doncic (11.8%); LAL: LeBron James (11.7%); OKC: Shai Gilgeous-Alexander (11.3%); LAL: Marcus Smart (9.7%)
2026-04-07,0022501153,New Orleans Pelicans,Utah Jazz,2026-04-08T00:10:00Z,-466.9064884844376,466.9064884844377,-11.5,11.5,-115,-105,242.0,-102.34511523472152,102.34511523472152,11,oddsapi_consensus,NOP,UTA,0.4850044983805899,1.0967060144381078,0.6660306358913995,NOP: Trey Murphy III (11.4%); UTA: Andersson Garcia (11.0%); UTA: Cody Williams (10.7%); NOP: Saddiq Bey (10.6%); UTA: Kennedy Chandler (10.0%)
2026-04-07,0022501156,Los Angeles Clippers,Dallas Mavericks,2026-04-08T02:40:00Z,-457.9688640495644,457.9688640495645,-11.5,11.5,-115,-105,237.5,-100.0,-100.0,11,oddsapi_consensus,LAC,DAL,0.5,1.0565443865580195,0.6523449013697463,DAL: Cooper Flagg (11.7%); DAL: P.J. Washington (10.8%); LAC: Kawhi Leonard (10.7%); LAC: Darius Garland (10.1%); LAC: Derrick Jones Jr. (10.0%)
2026-04-07,0022501157,Phoenix Suns,Houston Rockets,2026-04-08T03:10:00Z,-103.24252150116882,103.24252150116882,-1.0,1.0,-120,-110,221.0,-100.0,-100.0,8,oddsapi_consensus,PHX,HOU,0.5299640517645717,1.1314409210878813,0.6774318738205478,HOU: Amen Thompson (11.8%); HOU: Kevin Durant (10.9%); HOU: Jabari Smith Jr. (10.3%); PHX: Amir Coffey (9.8%); PHX: CJ Huntley (9.8%)
2026-04-07,0022501154,Golden State Warriors,Sacramento Kings,2026-04-08T02:10:00Z,-744.0755369391559,744.0755369391562,-15.5,15.5,-115,-105,234.5,-100.0,-100.0,11,oddsapi_consensus,GSW,SAC,0.51499550161941,1.1698596906811525,0.689589508305199,GSW: Brandin Podziemski (11.2%); SAC: Maxime Raynaud (11.0%); GSW: Gui Santos (10.7%); SAC: Russell Westbrook (10.5%); SAC: Daeqwon Plowden (10.3%)
2026-04-07,0022501149,Boston Celtics,Charlotte Hornets,2026-04-08T00:10:00Z,-186.94707522875808,186.94707522875805,-5.0,5.0,-105,-115,220.5,-100.43391477913738,100.43391477913738,11,oddsapi_consensus,BOS,CHA,0.4850044983805899,1.3984274833651935,0.7530149531770806,BOS: Jaylen Brown (11.4%); BOS: Derrick White (10.6%); BOS: Jayson Tatum (10.5%); BOS: Payton Pritchard (10.4%); CHA: Brandon Miller (10.1%)
2026-04-07,0022501151,Toronto Raptors,Miami Heat,2026-04-07T23:40:00Z,-110.46580466879423,110.46580466879423,-1.5,1.5,-135,105,239.5,-100.1414627245721,100.14146272457204,11,oddsapi_consensus,TOR,MIA,0.5,1.1337921123860557,0.6781894022957353,MIA: Bam Adebayo (11.2%); TOR: Scottie Barnes (11.0%); TOR: Immanuel Quickley (10.8%); TOR: RJ Barrett (10.7%); MIA: Pelle Larsson (10.3%)
2026-04-07,0022501148,Washington Wizards,Chicago Bulls,2026-04-07T23:10:00Z,205.6831006670349,-205.6831006670349,6.0,-6.0,-110,-110,251.0,-102.29357741749862,102.29357741749864,11,oddsapi_consensus,WAS,CHI,0.51499550161941,1.28052817510511,0.7221095131521384,CHI: Josh Giddey (12.2%); WAS: Will Riley (11.3%); CHI: Matas Buzelis (11.2%); WAS: Julian Reese (10.7%); WAS: Leaky Black (10.4%)
2026-04-07,0022501152,Indiana Pacers,Minnesota Timberwolves,2026-04-07T23:10:00Z,553.4713677289976,-553.4713677289977,12.5,-12.5,-110,-110,231.0,-100.25477707006368,100.25477707006368,11,oddsapi_consensus,IND,MIN,0.4700359482354282,1.2018531903648426,0.6993634414207718,MIN: Anthony Edwards (11.5%); MIN: Julius Randle (11.4%); MIN: Ayo Dosunmu (10.8%); MIN: Rudy Gobert (10.6%); MIN: Donte DiVincenzo (10.6%)
2026-04-07,0022501150,Brooklyn Nets,Milwaukee Bucks,2026-04-07T23:40:00Z,126.28902087790148,-126.28902087790148,2.0,-2.0,-110,-110,220.5,100.70320873783972,-100.70320873783972,11,oddsapi_consensus,BKN,MIL,0.5,1.2611536679308666,0.7166730273620132,BKN: Michael Porter Jr. (11.7%); MIL: Kevin Porter Jr. (11.4%); MIL: Ryan Rollins (11.0%); MIL: Ousmane Dieng (10.8%); MIL: Giannis Antetokounmpo (9.9%)
