date,home_team,visitor_team,home_tri,away_tri,actual_q1_total,actual_q2_total,actual_q3_total,actual_q4_total,actual_h1_total,actual_h2_total,actual_game_total,pred_q1_total,pred_q2_total,pred_q3_total,pred_q4_total,pred_h1_total,pred_h2_total,pred_game_total,err_q1_total,err_q2_total,err_q3_total,err_q4_total,err_h1_total,err_h2_total,err_game_total
2026-03-09,Cleveland Cavaliers,Philadelphia 76ers,CLE,PHI,46.0,54.0,53.0,63.0,100.0,116.0,216.0,54.98803936729815,55.59928525891649,52.062434231602495,56.27740279893501,105.69022659724897,113.23693505950318,220.60803267471545,-8.98803936729815,-1.5992852589164883,0.9375657683975049,6.722597201064993,-5.690226597248966,2.763064940496818,-4.608032674715446
2026-03-09,Brooklyn Nets,Memphis Grizzlies,BKN,MEM,64.0,58.0,55.0,64.0,122.0,119.0,241.0,54.84930947938279,56.08852048669593,52.35429123989102,56.75599422822051,107.12437889494646,112.9237365392438,222.1379710058788,9.15069052061721,1.911479513304073,2.645708760108981,7.2440057717794915,14.87562110505354,6.076263460756195,18.862028994121204
2026-03-09,Oklahoma City Thunder,Denver Nuggets,OKC,DEN,77.0,49.0,63.0,66.0,126.0,129.0,255.0,54.00594761578029,55.24239438337039,50.98221143996168,55.94410131679525,104.88028339137507,111.29437136453252,217.74701360725828,22.994052384219707,-6.242394383370389,12.01778856003832,10.055898683204752,21.119716608624927,17.705628635467477,37.25298639274172
2026-03-09,Los Angeles Clippers,New York Knicks,LAC,NYK,52.0,67.0,50.0,75.0,119.0,125.0,244.0,53.97681489701147,54.80666639067298,51.61763730331694,55.2317791186218,104.9363547251605,110.69654298446272,217.2391375128024,-1.9768148970114723,12.19333360932702,-1.6176373033169398,19.7682208813782,14.063645274839502,14.303457015537276,26.760862487197613
