date,home_tri,away_tri,home_pts,visitor_pts
2025-12-28,TOR,GSW,141,127
2025-12-28,OKC,PHI,129,104
2025-12-28,WAS,MEM,116,112
2025-12-28,POR,BOS,114,108
2025-12-28,LAC,DET,112,99
2025-12-28,LAL,SAC,125,101
