date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-04-03,0022501120,1642851,Kon Knueppel,CHA,20.0,4.0,4.0,3.0,2.0,0.0,2.0,28.0
2026-04-03,0022501120,1628970,Miles Bridges,CHA,19.0,6.0,1.0,3.0,0.0,1.0,1.0,26.0
2026-04-03,0022501120,1641750,Ryan Kalkbrenner,CHA,7.0,8.0,2.0,0.0,0.0,3.0,1.0,17.0
2026-04-03,0022501120,1641706,Brandon Miller,CHA,22.0,6.0,3.0,4.0,1.0,1.0,0.0,31.0
2026-04-03,0022501120,1630163,LaMelo Ball,CHA,18.0,6.0,9.0,5.0,2.0,0.0,3.0,33.0
2026-04-03,0022501120,1642883,Sion James,CHA,13.0,6.0,3.0,4.0,1.0,0.0,0.0,22.0
2026-04-03,0022501120,1630214,Xavier Tillman,CHA,2.0,3.0,2.0,0.0,0.0,2.0,0.0,7.0
2026-04-03,0022501120,1630182,Josh Green,CHA,6.0,2.0,2.0,2.0,1.0,0.0,0.0,10.0
2026-04-03,0022501120,1629632,Coby White,CHA,11.0,3.0,4.0,1.0,0.0,0.0,1.0,18.0
2026-04-03,0022501120,1626192,Pat Connaughton,CHA,7.0,3.0,1.0,2.0,1.0,0.0,1.0,11.0
2026-04-03,0022501120,1630544,Tre Mann,CHA,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2026-04-03,0022501120,1641738,Kobe Brown,IND,12.0,9.0,4.0,1.0,0.0,0.0,2.0,25.0
2026-04-03,0022501120,1627783,Pascal Siakam,IND,30.0,7.0,2.0,2.0,2.0,0.0,2.0,39.0
2026-04-03,0022501120,1630643,Jay Huff,IND,12.0,6.0,4.0,2.0,1.0,1.0,2.0,22.0
2026-04-03,0022501120,1641767,Ben Sheppard,IND,7.0,3.0,2.0,1.0,0.0,0.0,0.0,12.0
2026-04-03,0022501120,1631245,Quenton Jackson,IND,16.0,3.0,5.0,2.0,1.0,0.0,1.0,24.0
2026-04-03,0022501120,1630167,Obi Toppin,IND,11.0,4.0,1.0,3.0,0.0,0.0,1.0,16.0
2026-04-03,0022501120,1630695,Micah Potter,IND,4.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0
2026-04-03,0022501120,1642880,Kam Jones,IND,7.0,6.0,10.0,1.0,1.0,0.0,1.0,23.0
2026-04-03,0022501120,1630679,Ethan Thompson,IND,3.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0
2026-04-03,0022501120,1643007,Taelon Peter,IND,6.0,2.0,1.0,2.0,0.0,0.0,0.0,9.0
2026-04-03,0022501121,202331,Paul George,PHI,23.0,6.0,6.0,3.0,4.0,1.0,6.0,35.0
2026-04-03,0022501121,1631230,Dominick Barlow,PHI,7.0,10.0,1.0,0.0,0.0,3.0,0.0,18.0
2026-04-03,0022501121,203954,Joel Embiid,PHI,19.0,13.0,7.0,1.0,0.0,3.0,1.0,39.0
2026-04-03,0022501121,1642845,VJ Edgecombe,PHI,8.0,2.0,3.0,0.0,2.0,0.0,3.0,13.0
2026-04-03,0022501121,1630178,Tyrese Maxey,PHI,21.0,6.0,8.0,1.0,0.0,2.0,3.0,35.0
2026-04-03,0022501121,1629656,Quentin Grimes,PHI,10.0,4.0,1.0,0.0,0.0,2.0,0.0,15.0
2026-04-03,0022501121,1626162,Kelly Oubre Jr.,PHI,21.0,5.0,1.0,4.0,0.0,0.0,0.0,27.0
2026-04-03,0022501121,1641737,Adem Bona,PHI,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2026-04-03,0022501121,203083,Andre Drummond,PHI,4.0,6.0,0.0,0.0,1.0,1.0,1.0,10.0
2026-04-03,0022501121,1630245,Ayo Dosunmu,MIN,19.0,5.0,3.0,4.0,1.0,1.0,1.0,27.0
2026-04-03,0022501121,203944,Julius Randle,MIN,21.0,7.0,3.0,1.0,2.0,0.0,4.0,31.0
2026-04-03,0022501121,203497,Rudy Gobert,MIN,5.0,16.0,1.0,0.0,0.0,0.0,1.0,22.0
2026-04-03,0022501121,1628978,Donte DiVincenzo,MIN,11.0,0.0,1.0,3.0,0.0,0.0,0.0,12.0
2026-04-03,0022501121,1630162,Anthony Edwards,MIN,8.0,2.0,3.0,0.0,2.0,1.0,2.0,13.0
2026-04-03,0022501121,1630538,Bones Hyland,MIN,21.0,5.0,3.0,5.0,2.0,0.0,1.0,29.0
2026-04-03,0022501121,1629675,Naz Reid,MIN,12.0,7.0,1.0,1.0,1.0,2.0,3.0,20.0
2026-04-03,0022501121,203937,Kyle Anderson,MIN,6.0,1.0,5.0,0.0,0.0,0.0,0.0,12.0
2026-04-03,0022501121,1630545,Terrence Shannon Jr.,MIN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2026-04-03,0022501122,1629611,Terance Mann,BKN,8.0,2.0,1.0,2.0,0.0,0.0,2.0,11.0
2026-04-03,0022501122,1641730,Noah Clowney,BKN,12.0,4.0,1.0,0.0,1.0,1.0,4.0,17.0
2026-04-03,0022501122,1629651,Nic Claxton,BKN,16.0,5.0,2.0,0.0,0.0,0.0,3.0,23.0
2026-04-03,0022501122,1642962,Drake Powell,BKN,6.0,2.0,4.0,0.0,2.0,1.0,1.0,12.0
2026-04-03,0022501122,1642849,Nolan Traore,BKN,13.0,2.0,4.0,2.0,3.0,1.0,2.0,19.0
2026-04-03,0022501122,1642879,Ben Saraf,BKN,2.0,2.0,4.0,0.0,0.0,0.0,2.0,8.0
2026-04-03,0022501122,1630533,Ziaire Williams,BKN,8.0,3.0,3.0,1.0,1.0,0.0,1.0,14.0
2026-04-03,0022501122,1643052,Chaney Johnson,BKN,11.0,6.0,4.0,0.0,1.0,1.0,3.0,21.0
2026-04-03,0022501122,1631169,Josh Minott,BKN,10.0,3.0,0.0,2.0,1.0,0.0,0.0,13.0
2026-04-03,0022501122,1641869,Malachi Smith,BKN,15.0,2.0,0.0,4.0,1.0,0.0,0.0,17.0
2026-04-03,0022501122,1630286,Trevon Scott,BKN,6.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0
2026-04-03,0022501122,1630700,Dyson Daniels,ATL,11.0,4.0,6.0,1.0,5.0,0.0,2.0,21.0
2026-04-03,0022501122,1630552,Jalen Johnson,ATL,18.0,11.0,5.0,1.0,1.0,0.0,3.0,34.0
2026-04-03,0022501122,1630168,Onyeka Okongwu,ATL,15.0,7.0,4.0,2.0,0.0,2.0,1.0,26.0
2026-04-03,0022501122,1629638,Nickeil Alexander-Walker,ATL,21.0,4.0,3.0,4.0,0.0,3.0,4.0,28.0
2026-04-03,0022501122,203468,CJ McCollum,ATL,25.0,2.0,7.0,4.0,1.0,0.0,0.0,34.0
2026-04-03,0022501122,1630228,Jonathan Kuminga,ATL,12.0,2.0,1.0,3.0,1.0,1.0,1.0,15.0
2026-04-03,0022501122,1629216,Gabe Vincent,ATL,3.0,0.0,4.0,1.0,1.0,1.0,1.0,7.0
2026-04-03,0022501122,1631243,Mouhamed Gueye,ATL,5.0,4.0,1.0,0.0,1.0,0.0,0.0,10.0
2026-04-03,0022501122,1642258,Zaccharie Risacher,ATL,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2026-04-03,0022501122,1630557,Corey Kispert,ATL,13.0,2.0,1.0,3.0,0.0,2.0,0.0,16.0
2026-04-03,0022501122,1642854,Asa Newell,ATL,5.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0
2026-04-03,0022501122,1630811,Keaton Wallace,ATL,4.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0
2026-04-03,0022501122,1631132,Christian Koloko,ATL,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
2026-04-03,0022501122,1631216,Caleb Houstan,ATL,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
2026-04-03,0022501123,1628384,OG Anunoby,NYK,31.0,8.0,2.0,7.0,0.0,1.0,1.0,41.0
2026-04-03,0022501123,1628404,Josh Hart,NYK,7.0,11.0,4.0,0.0,0.0,0.0,1.0,22.0
2026-04-03,0022501123,1629011,Mitchell Robinson,NYK,17.0,11.0,0.0,0.0,2.0,1.0,0.0,28.0
2026-04-03,0022501123,1628969,Mikal Bridges,NYK,12.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0
2026-04-03,0022501123,1628973,Jalen Brunson,NYK,17.0,1.0,10.0,1.0,0.0,0.0,2.0,28.0
2026-04-03,0022501123,1630540,Miles McBride,NYK,6.0,1.0,1.0,2.0,2.0,0.0,0.0,8.0
