date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time
2025-10-17,1630163.0,LaMelo Ball,CHA,ast,OVER,5.5,110,0.47619047619047616,0.7997665545897452,0.32357607839926905,0.679509764638465,bovada,Bovada,2025-10-17T23:30:00+00:00
2025-10-17,1630163.0,LaMelo Ball,CHA,ast,OVER,7.5,390,0.20408163265306123,0.516267419008165,0.31218578635510374,1.5297103531400085,bovada,Bovada,2025-10-17T23:30:00+00:00
2025-10-17,1642264.0,Stephon Castle,SAS,ast,OVER,5.5,245,0.2898550724637681,0.5995507250902756,0.3096956526265075,1.068450001561451,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1628983.0,Shai Gilgeous-Alexander,OKC,ast,OVER,5.5,130,0.43478260869565216,0.7189268856347405,0.28414427693908834,0.6535318369599031,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1642264.0,Stephon Castle,SAS,ast,OVER,3.5,-170,0.6296296296296297,0.8536425180829471,0.22401288845331746,0.3557851757787984,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1628983.0,Shai Gilgeous-Alexander,OKC,ast,OVER,7.5,400,0.2,0.412801853829339,0.21280185382933897,1.064009269146695,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1642264.0,Stephon Castle,SAS,ast,OVER,7.5,850,0.10526315789473684,0.29190925656743727,0.18664609867270043,1.773137937390654,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1627750.0,Jamal Murray,DEN,ast,OVER,5.5,375,0.21052631578947367,0.39020008288904473,0.17967376709957106,0.8534503937229624,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1630178.0,Tyrese Maxey,PHI,ast,OVER,5.5,365,0.21505376344086022,0.39058777015675095,0.17553400671589073,0.8162331312288919,bovada,Bovada,2025-10-17T23:00:00+00:00
2025-10-17,1627750.0,Jamal Murray,DEN,ast,OVER,3.5,-115,0.5348837209302325,0.6988871130416241,0.1640033921113916,0.306615037425645,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1628983.0,Shai Gilgeous-Alexander,OKC,ast,OVER,3.5,-310,0.7560975609756098,0.9161537963184001,0.16005623534279034,0.211687279001755,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1630163.0,LaMelo Ball,CHA,ast,OVER,3.5,-410,0.803921568627451,0.9495792516122794,0.1456576829848284,0.1811839471274695,bovada,Bovada,2025-10-17T23:30:00+00:00
2025-10-17,1630163.0,LaMelo Ball,CHA,ast,OVER,9.5,1000,0.09090909090909091,0.22386277838505864,0.13295368747596772,1.462490562235645,bovada,Bovada,2025-10-17T23:30:00+00:00
2025-10-17,1629628.0,RJ Barrett,TOR,ast,OVER,3.5,180,0.35714285714285715,0.4868369940664925,0.12969413692363535,0.363143583386179,bovada,Bovada,2025-10-17T23:00:00+00:00
2025-10-17,201935.0,James Harden,LAC,ast,OVER,7.5,-105,0.5121951219512195,0.6404069271943982,0.12821180524317866,0.25031828642715837,bovada,Bovada,2025-10-18T02:00:00+00:00
2025-10-17,201935.0,James Harden,LAC,ast,OVER,5.5,-300,0.75,0.8768832945810455,0.12688329458104552,0.1691777261080607,bovada,Bovada,2025-10-18T02:00:00+00:00
2025-10-17,1630178.0,Tyrese Maxey,PHI,ast,OVER,3.5,-135,0.574468085106383,0.6992388322026939,0.12477074709631086,0.2171935227232079,bovada,Bovada,2025-10-17T23:00:00+00:00
2025-10-17,1630193.0,Immanuel Quickley,TOR,ast,OVER,5.5,220,0.3125,0.4354770215181315,0.1229770215181315,0.3935264688580209,bovada,Bovada,2025-10-17T23:00:00+00:00
2025-10-17,1630567.0,Scottie Barnes,TOR,ast,OVER,5.5,245,0.2898550724637681,0.39596515852799263,0.10611008606422451,0.36607979692157466,bovada,Bovada,2025-10-17T23:00:00+00:00
2025-10-17,1629628.0,RJ Barrett,TOR,ast,OVER,5.5,800,0.1111111111111111,0.20242215264435237,0.09131104153324127,0.8217993737991713,bovada,Bovada,2025-10-17T23:00:00+00:00
2025-10-17,1630193.0,Immanuel Quickley,TOR,ast,OVER,3.5,-190,0.6551724137931034,0.7381177255510083,0.08294531175790487,0.1266007389989074,bovada,Bovada,2025-10-17T23:00:00+00:00
2025-10-17,1630567.0,Scottie Barnes,TOR,ast,OVER,3.5,-170,0.6296296296296297,0.7040881663656756,0.07445853673604597,0.11825767599254366,bovada,Bovada,2025-10-17T23:00:00+00:00
2025-10-17,201935.0,James Harden,LAC,ast,OVER,9.5,280,0.2631578947368421,0.3298044157248805,0.06664652098803842,0.25325677975454586,bovada,Bovada,2025-10-18T02:00:00+00:00
2025-10-17,1627750.0,Jamal Murray,DEN,ast,OVER,7.5,1200,0.07692307692307693,0.14033898522378652,0.06341590830070959,0.8244068079092247,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1628983.0,Shai Gilgeous-Alexander,OKC,ast,OVER,9.5,1000,0.09090909090909091,0.15378280906207098,0.06287371815298007,0.6916108996827808,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1630178.0,Tyrese Maxey,PHI,ast,OVER,7.5,1100,0.08333333333333333,0.1405643150092457,0.05723098167591238,0.6867717801109485,bovada,Bovada,2025-10-17T23:00:00+00:00
2025-10-17,1641764.0,Brandin Podziemski,GSW,ast,OVER,5.5,525,0.16,0.21185868698157084,0.05185868698157084,0.3241167936348177,bovada,Bovada,2025-10-18T02:00:00+00:00
2025-10-17,1630193.0,Immanuel Quickley,TOR,ast,OVER,7.5,750,0.11764705882352941,0.16791261489778853,0.050265556074259116,0.42725722663120247,bovada,Bovada,2025-10-17T23:00:00+00:00
2025-10-17,1628389.0,Bam Adebayo,MIA,ast,OVER,5.5,600,0.14285714285714285,0.19137988227432534,0.04852273941718249,0.3396591759202774,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1641706.0,Brandon Miller,CHA,ast,OVER,5.5,575,0.14814814814814814,0.18648165820524754,0.038333510057099396,0.2587511928854209,bovada,Bovada,2025-10-17T23:30:00+00:00
2025-10-17,1630567.0,Scottie Barnes,TOR,ast,OVER,7.5,825,0.10810810810810811,0.14370856273507016,0.03560045462696204,0.32930420529939897,bovada,Bovada,2025-10-17T23:00:00+00:00
2025-10-17,201935.0,James Harden,LAC,ast,OVER,3.5,-1600,0.9411764705882353,0.9749756020320499,0.033799131443814634,0.035911577159053035,bovada,Bovada,2025-10-18T02:00:00+00:00
2025-10-17,1642264.0,Stephon Castle,SAS,ast,OVER,9.5,1600,0.058823529411764705,0.08885884659030174,0.030035317178537038,0.5106003920351296,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1641706.0,Brandon Miller,CHA,ast,OVER,3.5,130,0.43478260869565216,0.46377158221376347,0.028988973518111305,0.06667463909165594,bovada,Bovada,2025-10-17T23:30:00+00:00
2025-10-17,1628389.0,Bam Adebayo,MIA,ast,OVER,3.5,125,0.4444444444444444,0.4709736325617532,0.026529188117308755,0.059690673263944616,bovada,Bovada,2025-10-18T00:00:00+00:00
2025-10-17,1630163.0,LaMelo Ball,CHA,ast,OVER,11.5,2800,0.034482758620689655,0.0594730678003379,0.024990309179648243,0.724718966209799,bovada,Bovada,2025-10-17T23:30:00+00:00
2025-10-17,1630559.0,Austin Reaves,LAL,ast,OVER,5.5,270,0.2702702702702703,0.29502154061982133,0.024751270349551047,0.09157970029333895,bovada,Bovada,2025-10-18T02:30:00+00:00
2025-10-17,201939.0,Stephen Curry,GSW,ast,OVER,5.5,125,0.4444444444444444,0.46886192514235436,0.024417480697909943,0.05493933157029729,bovada,Bovada,2025-10-18T02:00:00+00:00
