player,team,plays,ladders
A.J. Green,MIL,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 125.0, 'edge': 0.1163812271520048, 'ev': 0.2618577610920107, 'ev_pct': 26.18577610920107, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 125.0, 'edge': 0.1163812271520048, 'ev': 0.2618577610920107, 'ev_pct': 26.18577610920107, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -140.0, 'edge': 0.2015501884214566, 'ev': 0.3455146087224972, 'ev_pct': 34.55146087224972, 'book': 'betmgm'}]",[]
Ajay Mitchell,OKC,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 130.0, 'edge': 0.1279083953074293, 'ev': 0.2941893092070874, 'ev_pct': 29.418930920708743, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 125.0, 'edge': 0.118246559558637, 'ev': 0.2660547590069333, 'ev_pct': 26.60547590069333, 'book': 'fanatics'}]",[]
Al Horford,GSW,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 130.0, 'edge': 0.1564124080571885, 'ev': 0.3597485385315336, 'ev_pct': 35.97485385315336, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 125.0, 'edge': 0.1467505723083962, 'ev': 0.3301887876938916, 'ev_pct': 33.01887876938916, 'book': 'fanatics'}]",[]
Alex Sarr,WAS,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 140.0, 'edge': 0.2206062715013299, 'ev': 0.5294550516031917, 'ev_pct': 52.94550516031917, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -140.0, 'edge': 0.1903941742441652, 'ev': 0.3263900129899977, 'ev_pct': 32.63900129899977, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -169.0, 'edge': 0.1454747194734094, 'ev': 0.2315544351381487, 'ev_pct': 23.15544351381487, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -170.0, 'edge': 0.144097877947869, 'ev': 0.2288613355642625, 'ev_pct': 22.88613355642625, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -170.0, 'edge': 0.144097877947869, 'ev': 0.2288613355642625, 'ev_pct': 22.88613355642625, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -174.0, 'edge': 0.1386910112271336, 'ev': 0.2183984889438771, 'ev_pct': 21.83984889438771, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -175.0, 'edge': 0.1373638712138623, 'ev': 0.2158575119074978, 'ev_pct': 21.58575119074978, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -177.0, 'edge': 0.1347383379024084, 'ev': 0.2108616926495318, 'ev_pct': 21.08616926495318, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 20.5, 'price': 205.0, 'edge': 0.3395500021471218, 'ev': 1.0356275065487213, 'ev_pct': 103.56275065487213, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 19.5, 'price': 165.0, 'edge': 0.3346589361452526, 'ev': 0.8868461807849195, 'ev_pct': 88.68461807849195, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': 130.0, 'edge': 0.3187912016329702, 'ev': 0.7332197637558314, 'ev_pct': 73.32197637558315, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': 105.0, 'edge': 0.3038768382115617, 'ev': 0.6229475183337017, 'ev_pct': 62.294751833370164, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -104.0, 'edge': 0.2818777946917148, 'ev': 0.5529141357414405, 'ev_pct': 55.29141357414405, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -107.0, 'edge': 0.2747735036999558, 'ev': 0.5315711707092602, 'ev_pct': 53.15711707092602, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': -125.0, 'edge': 0.2705178070678862, 'ev': 0.4869320527221952, 'ev_pct': 48.69320527221952, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -110.0, 'edge': 0.2678721924508184, 'ev': 0.5113923674061078, 'ev_pct': 51.139236740610784, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': -130.0, 'edge': 0.260855971319094, 'ev': 0.4615144107953201, 'ev_pct': 46.151441079532006, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -160.0, 'edge': 0.2412345392990762, 'ev': 0.3920061263609989, 'ev_pct': 39.20061263609989, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 28.5, 'price': 180.0, 'edge': 0.3036206506970604, 'ev': 0.8501378219517691, 'ev_pct': 85.01378219517692, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 27.5, 'price': 150.0, 'edge': 0.3004373836594091, 'ev': 0.7510934591485228, 'ev_pct': 75.10934591485227, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 26.5, 'price': 125.0, 'edge': 0.2934182206005524, 'ev': 0.6601909963512429, 'ev_pct': 66.01909963512429, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 25.5, 'price': 105.0, 'edge': 0.2849291860195235, 'ev': 0.5841048313400233, 'ev_pct': 58.410483134002334, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 24.5, 'price': -115.0, 'edge': 0.2699438755189983, 'ev': 0.5046776803181272, 'ev_pct': 50.467768031812724, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 25.5, 'price': -104.0, 'edge': 0.2629301424996766, 'ev': 0.5157475872109041, 'ev_pct': 51.574758721090404, 'book': 'fanduel'}, {'market': 'pra', 'side': 'OVER', 'line': 24.5, 'price': -120.0, 'edge': 0.2593730509946854, 'ev': 0.4755172601569233, 'ev_pct': 47.55172601569233, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 17.5, 'price': 215.0, 'edge': 0.2899138651447888, 'ev': 0.9132286752060844, 'ev_pct': 91.32286752060844, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 16.5, 'price': 170.0, 'edge': 0.2871903859280025, 'ev': 0.7754140420056067, 'ev_pct': 77.54140420056068, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 15.5, 'price': 135.0, 'edge': 0.2795758543869693, 'ev': 0.6570032578093781, 'ev_pct': 65.7003257809378, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 105.0, 'edge': 0.2615565893511946, 'ev': 0.536191008169949, 'ev_pct': 53.6191008169949, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 102.0, 'edge': 0.25431196244948, 'ev': 0.5137101641479498, 'ev_pct': 51.37101641479498, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': -102.0, 'edge': 0.2444109723504701, 'ev': 0.4840295726940683, 'ev_pct': 48.40295726940683, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': -104.0, 'edge': 0.2395575458313477, 'ev': 0.4699013398999512, 'ev_pct': 46.99013398999512, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 10.5, 'price': -115.0, 'edge': 0.1180270102914761, 'ev': 0.2206591931536291, 'ev_pct': 22.065919315362912, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 171.0, 'edge': 0.2026705975100854, 'ev': 0.5492373192523314, 'ev_pct': 54.92373192523314, 'book': 'betonlineag'}]",[]
Andrew Wiggins,MIA,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 105.0, 'edge': 0.1005284034035873, 'ev': 0.2060832269773541, 'ev_pct': 20.60832269773541, 'book': 'bovada'}]",[]
Anthony Black,ORL,"[{'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 185.0, 'edge': 0.1242317088832481, 'ev': 0.3540603703172573, 'ev_pct': 35.40603703172573, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 175.0, 'edge': 0.1798171187396412, 'ev': 0.4944970765340134, 'ev_pct': 49.44970765340134, 'book': 'bovada'}]",[]
Bam Adebayo,MIA,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 175.0, 'edge': 0.1144374889985878, 'ev': 0.3147030947461167, 'ev_pct': 31.470309474611668, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -118.0, 'edge': 0.0936727713133159, 'ev': 0.173056475816126, 'ev_pct': 17.3056475816126, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 200.0, 'edge': 0.2537225328626042, 'ev': 0.7611675985878126, 'ev_pct': 76.11675985878125, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 160.0, 'edge': 0.2508895266399584, 'ev': 0.6523127692638919, 'ev_pct': 65.2312769263892, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': 130.0, 'edge': 0.2470966182550344, 'ev': 0.5683222219865792, 'ev_pct': 56.832222198657924, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': 105.0, 'edge': 0.2377591491230825, 'ev': 0.4874062557023191, 'ev_pct': 48.74062557023191, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': -115.0, 'edge': 0.2311792540297492, 'ev': 0.4322046923164876, 'ev_pct': 43.220469231648764, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': -118.0, 'edge': 0.224778571290257, 'ev': 0.4152688859430171, 'ev_pct': 41.52688859430171, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 160.0, 'edge': 0.2872840281552165, 'ev': 0.746938473203563, 'ev_pct': 74.6938473203563, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': 190.0, 'edge': 0.2812063453873434, 'ev': 0.815498401623296, 'ev_pct': 81.5498401623296, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 30.5, 'price': -105.0, 'edge': 0.2807134215909612, 'ev': 0.5480595373918767, 'ev_pct': 54.80595373918767, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 28.5, 'price': 130.0, 'edge': 0.2805260823108746, 'ev': 0.6452099893150117, 'ev_pct': 64.52099893150117, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 29.5, 'price': 110.0, 'edge': 0.2795787679821317, 'ev': 0.5871154127624767, 'ev_pct': 58.71154127624767, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 31.5, 'price': -124.0, 'edge': 0.2729099669214391, 'ev': 0.4929986499225997, 'ev_pct': 49.29986499225997, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 31.5, 'price': -125.0, 'edge': 0.2709258399373121, 'ev': 0.4876665118871619, 'ev_pct': 48.766651188716196, 'book': 'fanatics'}, {'market': 'pr', 'side': 'UNDER', 'line': 30.5, 'price': -110.0, 'edge': 0.2690990197326569, 'ev': 0.5137344922168905, 'ev_pct': 51.37344922168905, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 30.5, 'price': -112.0, 'edge': 0.2646066567497279, 'ev': 0.5008626002762707, 'ev_pct': 50.08626002762707, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 31.5, 'price': -130.0, 'edge': 0.2612640041885199, 'ev': 0.4622363151027659, 'ev_pct': 46.22363151027659, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 29.5, 'price': 200.0, 'edge': 0.2678025640939662, 'ev': 0.8034076922818987, 'ev_pct': 80.34076922818987, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 31.5, 'price': 140.0, 'edge': 0.2671899017234634, 'ev': 0.6412557641363121, 'ev_pct': 64.12557641363121, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 30.5, 'price': 165.0, 'edge': 0.2659809664681321, 'ev': 0.70484956114055, 'ev_pct': 70.484956114055, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 34.5, 'price': -112.0, 'edge': 0.2632575058507435, 'ev': 0.4983088503603359, 'ev_pct': 49.83088503603359, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 33.5, 'price': 100.0, 'edge': 0.2582651018257722, 'ev': 0.5165302036515445, 'ev_pct': 51.65302036515445, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': 105.0, 'edge': 0.297195875806959, 'ev': 0.6092515454042661, 'ev_pct': 60.925154540426604, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': 105.0, 'edge': 0.297195875806959, 'ev': 0.6092515454042661, 'ev_pct': 60.925154540426604, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -130.0, 'edge': 0.2868330454736861, 'ev': 0.5074738496842139, 'ev_pct': 50.74738496842139, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 11.5, 'price': 135.0, 'edge': 0.2774929911096404, 'ev': 0.6521085291076549, 'ev_pct': 65.2108529107655, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 200.0, 'edge': 0.2757945478360193, 'ev': 0.827383643508058, 'ev_pct': 82.73836435080581, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -108.0, 'edge': 0.2657699846249702, 'ev': 0.511853303722165, 'ev_pct': 51.1853303722165, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -110.0, 'edge': 0.2611912300462157, 'ev': 0.4986378028155027, 'ev_pct': 49.86378028155027, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -160.0, 'edge': 0.2366658213934185, 'ev': 0.3845819597643052, 'ev_pct': 38.45819597643052, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': -240.0, 'edge': 0.1975468962075305, 'ev': 0.2798581029606683, 'ev_pct': 27.98581029606683, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -120.0, 'edge': 0.272198623551962, 'ev': 0.4990308098452636, 'ev_pct': 49.90308098452636, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 120.0, 'edge': 0.2621742891932635, 'ev': 0.5767834362251797, 'ev_pct': 57.67834362251797, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -125.0, 'edge': 0.2620976134509518, 'ev': 0.4717757042117134, 'ev_pct': 47.17757042117134, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': 200.0, 'edge': 0.2614205244606795, 'ev': 0.7842615733820384, 'ev_pct': 78.42615733820384, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -127.0, 'edge': 0.2581818033677409, 'ev': 0.4614745619250172, 'ev_pct': 46.14745619250172, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -127.0, 'edge': 0.2581818033677409, 'ev': 0.4614745619250172, 'ev_pct': 46.14745619250172, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -130.0, 'edge': 0.2524357777021596, 'ev': 0.4466171451653593, 'ev_pct': 44.66171451653593, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -130.0, 'edge': 0.2524357777021596, 'ev': 0.4466171451653593, 'ev_pct': 44.66171451653593, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -135.0, 'edge': 0.2431850839001244, 'ev': 0.4233221830854018, 'ev_pct': 42.332218308540185, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -220.0, 'edge': 0.2049736460250284, 'ev': 0.2981434851273141, 'ev_pct': 29.81434851273141, 'book': 'bovada'}]",[]
C.J. McCollum,WAS,"[{'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 150.0, 'edge': 0.2195131751905329, 'ev': 0.5487829379763324, 'ev_pct': 54.87829379763324, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -185.0, 'edge': 0.209338802296862, 'ev': 0.3224949116465173, 'ev_pct': 32.24949116465173, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 143.0, 'edge': 0.2079905414456769, 'ev': 0.505417015712995, 'ev_pct': 50.541701571299505, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -190.0, 'edge': 0.2032891955213025, 'ev': 0.310283508953567, 'ev_pct': 31.0283508953567, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -191.0, 'edge': 0.2021042209982547, 'ev': 0.3079179492695923, 'ev_pct': 30.79179492695923, 'book': 'draftkings'}]",[]
Cam Whitmore,WAS,"[{'market': 'pa', 'side': 'OVER', 'line': 10.5, 'price': 100.0, 'edge': 0.2804722043424543, 'ev': 0.5609444086849087, 'ev_pct': 56.09444086849087, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -105.0, 'edge': 0.2905038180764632, 'ev': 0.5671741210064282, 'ev_pct': 56.71741210064282, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 12.5, 'price': -110.0, 'edge': 0.3352729573907419, 'ev': 0.6400665550186891, 'ev_pct': 64.00665550186892, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 13.5, 'price': 100.0, 'edge': 0.3327514122819049, 'ev': 0.6655028245638099, 'ev_pct': 66.550282456381, 'book': 'fanatics'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': 165.0, 'edge': 0.2760940055873532, 'ev': 0.7316491148064861, 'ev_pct': 73.16491148064861, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 8.5, 'price': -105.0, 'edge': 0.2743987594630545, 'ev': 0.5357309113326302, 'ev_pct': 53.57309113326302, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': 125.0, 'edge': 0.2568030187565769, 'ev': 0.5778067922022981, 'ev_pct': 57.780679220229814, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 100.0, 'edge': 0.2457980652762722, 'ev': 0.4915961305525445, 'ev_pct': 49.15961305525445, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 3.5, 'price': -145.0, 'edge': 0.2281258399490411, 'ev': 0.3854540054311385, 'ev_pct': 38.54540054311385, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -150.0, 'edge': 0.1897494902363991, 'ev': 0.3162491503939983, 'ev_pct': 31.62491503939983, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -154.0, 'edge': 0.1834502776379738, 'ev': 0.3025738345457491, 'ev_pct': 30.25738345457491, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -155.0, 'edge': 0.1819063529814971, 'ev': 0.2992652903889146, 'ev_pct': 29.92652903889146, 'book': 'betmgm'}]",[]
Cason Wallace,OKC,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 150.0, 'edge': 0.1577711245405957, 'ev': 0.3944278113514893, 'ev_pct': 39.44278113514893, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -141.0, 'edge': 0.1221712400915784, 'ev': 0.2088175096600738, 'ev_pct': 20.88175096600738, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -143.0, 'edge': 0.1187561145003348, 'ev': 0.2018023484166529, 'ev_pct': 20.18023484166529, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -145.0, 'edge': 0.1153967460616013, 'ev': 0.1949807088627057, 'ev_pct': 19.49807088627057, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -145.0, 'edge': 0.1153967460616013, 'ev': 0.1949807088627057, 'ev_pct': 19.49807088627057, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -150.0, 'edge': 0.1072334807554789, 'ev': 0.1787224679257981, 'ev_pct': 17.87224679257981, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -152.0, 'edge': 0.1040588775808757, 'ev': 0.1725186654630308, 'ev_pct': 17.25186654630308, 'book': 'betonlineag'}]",[]
