date,home_tri,away_tri,home_pts,visitor_pts
2025-11-07,ORL,BOS,123,110
2025-11-07,WAS,CLE,114,148
2025-11-07,ATL,TOR,97,109
2025-11-07,BKN,DET,107,125
2025-11-07,SAS,HOU,121,110
2025-11-07,MIA,CHA,126,108
2025-11-07,MEM,DAL,118,104
2025-11-07,MIL,CHI,126,110
2025-11-07,MIN,UTA,137,97
2025-11-07,DEN,GSW,129,104
2025-11-07,SAC,OKC,101,132
