date,game_id,home_team,visitor_team,tip_prob_home,tip_outcome_home,tip_brier,tip_logloss,first_basket_top1_name,first_basket_top1_prob,first_basket_actual_name,first_basket_hit_top1,first_basket_hit_top5,first_basket_prob_actual,early_threes_expected,early_threes_prob_ge_1,early_threes_actual,early_threes_error,early_threes_brier_ge1
2026-01-10,0022500542,CLE,MIN,,0.0,,,,,Gobert,,,,,,5,,
2026-01-10,0022500543,IND,MIA,0.5218589448977812,0.0,0.2723367583698254,0.7378494956663505,Pascal Siakam,0.1162789579152292,Siakam,True,True,0.1162789579152292,2.163864792913807,0.8851197264969988,4,1.8361352070861932,0.013197477240124366
2026-01-10,0022500544,DET,LAC,0.6562282511644122,0.0,0.43063551762630287,1.0677773626628844,Cade Cunningham,0.1311756928267991,Reed,False,False,,2.097722603135543,0.8772643720577069,5,2.902277396864457,0.015064034366388996
2026-01-10,0022500545,BOS,SAS,0.4470719224317948,1.0,0.30572945896327125,0.8050357970167894,Jaylen Brown,0.1204841132504144,Fox,False,True,0.1111425482860817,2.294637285040401,0.899202052438014,4,1.7053627149595991,0.010160226232708881
2026-01-10,0022500546,CHI,DAL,0.4470719224317948,1.0,0.30572945896327125,0.8050357970167894,Cooper Flagg,0.1270533194352208,White,False,False,0.0875746365492059,2.146518481408532,0.8831095936950395,6,3.853481518591468,0.01366336708613875
2026-01-10,0022500547,UTA,CHA,0.5368061883272273,0.0,0.2881608838264066,0.7696097127591147,Lauri Markkanen,0.1325116360525015,Miller,False,False,0.0983058782178391,2.297303285012269,0.8994704218679781,8,5.702696714987731,0.010106196079402297
2026-01-10,0022500543,IND,MIA,0.5218589448977812,0.0,0.2723367583698254,0.7378494956663505,Pascal Siakam,0.1162789579152292,Siakam,True,True,0.1162789579152292,2.163864792913807,0.8851197264969988,4,1.8361352070861932,0.013197477240124366
2026-01-10,0022500544,DET,LAC,0.6562282511644122,0.0,0.43063551762630287,1.0677773626628844,Cade Cunningham,0.1311756928267991,Reed,False,False,,2.097722603135543,0.8772643720577069,5,2.902277396864457,0.015064034366388996
2026-01-10,0022500545,BOS,SAS,0.4470719224317948,1.0,0.30572945896327125,0.8050357970167894,Jaylen Brown,0.1204841132504144,Fox,False,True,0.1111425482860817,2.294637285040401,0.899202052438014,4,1.7053627149595991,0.010160226232708881
2026-01-10,0022500546,CHI,DAL,0.4470719224317948,1.0,0.30572945896327125,0.8050357970167894,Cooper Flagg,0.1270533194352208,White,False,False,0.0875746365492059,2.146518481408532,0.8831095936950395,6,3.853481518591468,0.01366336708613875
2026-01-10,0022500547,UTA,CHA,0.5368061883272273,0.0,0.2881608838264066,0.7696097127591147,Lauri Markkanen,0.1325116360525015,Miller,False,False,0.0983058782178391,2.297303285012269,0.8994704218679781,8,5.702696714987731,0.010106196079402297
