date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-02-28,201599.0,DeAndre Jordan,NOP,ast,UNDER,0.5,170,0.37037037037037035,0.8305707896194796,0.9700819921814188,0.46020041924910926,1.242541131972595,betmgm,BetMGM,2026-03-01T02:40:00Z,Utah Jazz,New Orleans Pelicans
2026-02-28,203935.0,Marcus Smart,LAL,ast,OVER,2.5,145,0.40816326530612246,0.6781293964713825,0.7383269940212209,0.26996613116526,0.661417021354887,betmgm,BetMGM,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,203935.0,Marcus Smart,LAL,ast,OVER,2.5,138,0.42016806722689076,0.6781293964713825,0.7383269940212209,0.2579613292444917,0.6139479636018902,betrivers,BetRivers,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,203935.0,Marcus Smart,LAL,ast,OVER,2.5,136,0.423728813559322,0.6781293964713825,0.7383269940212209,0.25440058291206047,0.6003853756724628,draftkings,DraftKings,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,203935.0,Marcus Smart,LAL,ast,OVER,2.5,132,0.43103448275862066,0.6781293964713825,0.7383269940212209,0.24709491371276182,0.5732601998136074,betonlineag,BetOnline.ag,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,203110.0,Draymond Green,GSW,ast,UNDER,4.5,128,0.43859649122807015,0.6877173367470594,0.7512437083949042,0.24912084551898922,0.5679955277832954,betonlineag,BetOnline.ag,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,201950.0,Jrue Holiday,POR,ast,UNDER,5.5,115,0.46511627906976744,0.7047020172460899,0.7764377269915885,0.2395857381763225,0.5151093370790933,bovada,Bovada,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,203110.0,Draymond Green,GSW,ast,UNDER,4.5,116,0.46296296296296297,0.6877173367470594,0.7512437083949042,0.2247543737840964,0.48546944737364817,fanduel,FanDuel,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,203110.0,Draymond Green,GSW,ast,UNDER,4.5,112,0.4716981132075472,0.6877173367470594,0.7512437083949042,0.2160192235395122,0.4579607539037659,williamhill_us,Caesars,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,203110.0,Draymond Green,GSW,ast,UNDER,4.5,110,0.47619047619047616,0.6877173367470594,0.7512437083949042,0.2115268605565832,0.44420640716882476,bovada,Bovada,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,1630541.0,Moses Moody,GSW,ast,OVER,2.5,158,0.3875968992248062,0.5565597197457417,0.5865357228290242,0.16896282052093547,0.4359240769440136,betonlineag,BetOnline.ag,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,1628389.0,Bam Adebayo,MIA,ast,OVER,3.5,165,0.37735849056603776,0.5383006109874592,0.5588006806372164,0.16094212042142142,0.42649661911676684,bovada,Bovada,2026-02-28T20:10:00Z,Miami Heat,Houston Rockets
2026-02-28,203110.0,Draymond Green,GSW,ast,UNDER,4.5,107,0.4830917874396135,0.6877173367470594,0.7512437083949042,0.20462554930744586,0.4235748870664129,draftkings,DraftKings,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,203110.0,Draymond Green,GSW,ast,UNDER,4.5,107,0.4830917874396135,0.6877173367470594,0.7512437083949042,0.20462554930744586,0.4235748870664129,betrivers,BetRivers,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,1630578.0,Alperen Sengun,HOU,ast,UNDER,5.5,115,0.46511627906976744,0.6370303299361029,0.6924290503361119,0.17191405086633543,0.36961520936262116,bovada,Bovada,2026-02-28T20:10:00Z,Miami Heat,Houston Rockets
2026-02-28,1630559.0,Austin Reaves,LAL,ast,OVER,3.5,110,0.47619047619047616,0.6492066343154336,0.7060271044966737,0.1730161581249574,0.3633339320624106,betmgm,BetMGM,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,1629628.0,R.J. Barrett,TOR,ast,UNDER,3.5,-105,0.5121951219512195,0.6956744132094681,0.7625491053967857,0.18347929125824858,0.3582214734089615,betmgm,BetMGM,2026-03-01T00:10:00Z,Washington Wizards,Toronto Raptors
2026-02-28,1629628.0,R.J. Barrett,TOR,ast,UNDER,3.5,-107,0.5169082125603864,0.6956744132094681,0.7625491053967857,0.17876620064908166,0.345837416208971,williamhill_us,Caesars,2026-03-01T00:10:00Z,Washington Wizards,Toronto Raptors
2026-02-28,1629628.0,R.J. Barrett,TOR,ast,UNDER,3.5,-108,0.5192307692307693,0.6956744132094681,0.7625491053967857,0.17644364397869883,0.33981738840342,betonlineag,BetOnline.ag,2026-03-01T00:10:00Z,Washington Wizards,Toronto Raptors
2026-02-28,1629628.0,R.J. Barrett,TOR,ast,UNDER,3.5,-110,0.5238095238095238,0.6956744132094681,0.7625491053967857,0.17186488939994427,0.32810569794534816,fanduel,FanDuel,2026-03-01T00:10:00Z,Washington Wizards,Toronto Raptors
2026-02-28,1629628.0,R.J. Barrett,TOR,ast,UNDER,3.5,-110,0.5238095238095238,0.6956744132094681,0.7625491053967857,0.17186488939994427,0.32810569794534816,bovada,Bovada,2026-03-01T00:10:00Z,Washington Wizards,Toronto Raptors
2026-02-28,1641706.0,Brandon Miller,CHA,ast,OVER,3.5,130,0.43478260869565216,0.5760466202125584,0.6161275826150086,0.1412640115169062,0.32490722648888426,betrivers,BetRivers,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,1630559.0,Austin Reaves,LAL,ast,OVER,3.5,104,0.49019607843137253,0.6492066343154336,0.7060271044966737,0.15901055588406104,0.32438153400348446,fanduel,FanDuel,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,1630559.0,Austin Reaves,LAL,ast,OVER,3.5,104,0.49019607843137253,0.6492066343154336,0.7060271044966737,0.15901055588406104,0.32438153400348446,williamhill_us,Caesars,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,1629628.0,R.J. Barrett,TOR,ast,UNDER,3.5,-112,0.5283018867924528,0.6956744132094681,0.7625491053967857,0.16737252641701528,0.31681228214649326,draftkings,DraftKings,2026-03-01T00:10:00Z,Washington Wizards,Toronto Raptors
2026-02-28,1629628.0,R.J. Barrett,TOR,ast,UNDER,3.5,-112,0.5283018867924528,0.6956744132094681,0.7625491053967857,0.16737252641701528,0.31681228214649326,betrivers,BetRivers,2026-03-01T00:10:00Z,Washington Wizards,Toronto Raptors
2026-02-28,1630559.0,Austin Reaves,LAL,ast,OVER,3.5,102,0.49504950495049505,0.6492066343154336,0.7060271044966737,0.15415712936493853,0.31139740131717586,draftkings,DraftKings,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,1630559.0,Austin Reaves,LAL,ast,OVER,3.5,102,0.49504950495049505,0.6492066343154336,0.7060271044966737,0.15415712936493853,0.31139740131717586,betrivers,BetRivers,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,201950.0,Jrue Holiday,POR,ast,UNDER,6.5,-152,0.6031746031746031,0.7893885382668739,0.9067246824081793,0.1862139350922708,0.30872310291613314,draftkings,DraftKings,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,201950.0,Jrue Holiday,POR,ast,UNDER,6.5,-152,0.6031746031746031,0.7893885382668739,0.9067246824081793,0.1862139350922708,0.30872310291613314,betrivers,BetRivers,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,1641706.0,Brandon Miller,CHA,ast,OVER,3.5,127,0.44052863436123346,0.5760466202125584,0.6161275826150086,0.1355179858513249,0.3076258278825075,draftkings,DraftKings,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,201950.0,Jrue Holiday,POR,ast,UNDER,6.5,-154,0.6062992125984252,0.7893885382668739,0.9067246824081793,0.1830893256684487,0.30197849818042843,betonlineag,BetOnline.ag,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,201950.0,Jrue Holiday,POR,ast,UNDER,6.5,-155,0.6078431372549019,0.7893885382668739,0.9067246824081793,0.18154540101197203,0.29867146618098617,betmgm,BetMGM,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,1641706.0,Brandon Miller,CHA,ast,OVER,3.5,125,0.4444444444444444,0.5760466202125584,0.6161275826150086,0.13160217576811395,0.29610489547825636,williamhill_us,Caesars,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,1641706.0,Brandon Miller,CHA,ast,OVER,3.5,125,0.4444444444444444,0.5760466202125584,0.6161275826150086,0.13160217576811395,0.29610489547825636,bovada,Bovada,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,203924.0,Jerami Grant,POR,ast,OVER,2.5,140,0.4166666666666667,0.5393649739131333,0.5604246176483599,0.12269830724646663,0.2944759373915199,betmgm,BetMGM,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,201950.0,Jrue Holiday,POR,ast,UNDER,6.5,-157,0.6108949416342413,0.7893885382668739,0.9067246824081793,0.17849359663263265,0.2921837855706153,williamhill_us,Caesars,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,1641706.0,Brandon Miller,CHA,ast,OVER,3.5,124,0.44642857142857145,0.5760466202125584,0.6161275826150086,0.12961804878398692,0.2903444292761307,betonlineag,BetOnline.ag,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,203924.0,Jerami Grant,POR,ast,OVER,2.5,139,0.41841004184100417,0.5393649739131333,0.5604246176483599,0.12095493207212915,0.2890822876523885,betonlineag,BetOnline.ag,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,201950.0,Jrue Holiday,POR,ast,UNDER,6.5,-162,0.6183206106870229,0.7893885382668739,0.9067246824081793,0.171067927579851,0.2766654137402529,fanduel,FanDuel,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,1642347.0,Jamal Shead,TOR,ast,UNDER,3.5,155,0.39215686274509803,0.4977048959301769,0.49647078493412555,0.10554803318507888,0.26914748462195115,bovada,Bovada,2026-03-01T00:10:00Z,Washington Wizards,Toronto Raptors
2026-02-28,201950.0,Jrue Holiday,POR,ast,UNDER,6.5,-165,0.6226415094339622,0.7893885382668739,0.9067246824081793,0.1667470288329117,0.26780583418619147,bovada,Bovada,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
2026-02-28,1630559.0,Austin Reaves,LAL,ast,OVER,3.5,-105,0.5121951219512195,0.6492066343154336,0.7060271044966737,0.13701151236421405,0.2674986669967988,bovada,Bovada,2026-03-01T01:40:00Z,Golden State Warriors,Los Angeles Lakers
2026-02-28,1641706.0,Brandon Miller,CHA,ast,OVER,3.5,120,0.45454545454545453,0.5760466202125584,0.6161275826150086,0.12150116566710384,0.26730256446762835,betmgm,BetMGM,2026-02-28T18:10:00Z,Charlotte Hornets,Portland Trail Blazers
