date,home_team,visitor_team,home_tri,away_tri,actual_q1_total,actual_q2_total,actual_q3_total,actual_q4_total,actual_h1_total,actual_h2_total,actual_game_total,pred_q1_total,pred_q2_total,pred_q3_total,pred_q4_total,pred_h1_total,pred_h2_total,pred_game_total,err_q1_total,err_q2_total,err_q3_total,err_q4_total,err_h1_total,err_h2_total,err_game_total
2026-02-22,Oklahoma City Thunder,Cleveland Cavaliers,OKC,CLE,65.0,54.0,56.0,45.0,119.0,101.0,220.0,58.420944992662825,58.48571714465093,57.46024890388174,55.80941952521077,116.90666213731376,113.2696684290925,230.17633056640625,6.579055007337175,-4.485717144650927,-1.460248903881741,-10.809419525210771,2.0933378626862407,-12.269668429092505,-10.17633056640625
2026-02-22,Phoenix Suns,Portland Trail Blazers,PHX,POR,40.0,45.0,43.0,41.0,85.0,84.0,169.0,55.34535103661209,55.32602495148131,55.91688414235452,54.10920385880993,110.6713759880934,110.02608800116444,220.6974639892578,-15.345351036612087,-10.326024951481308,-12.916884142354519,-13.109203858809927,-25.671375988093402,-26.02608800116444,-51.69746398925781
