date,game_id,home_team,visitor_team,tip_prob_home,tip_outcome_home,tip_brier,tip_logloss,first_basket_top1_name,first_basket_top1_prob,first_basket_actual_name,first_basket_hit_top1,first_basket_hit_top5,first_basket_prob_actual,early_threes_expected,early_threes_prob_ge_1,early_threes_actual,early_threes_error,early_threes_brier_ge1
2025-10-29,0022500128,BOS,CLE,0.6445428812691776,,,,Payton Pritchard,0.1254862202342257,,,,,5.37346928910824,0.9953619872406564,,,
2025-10-29,0022500129,DET,ORL,0.4940246660804074,,,,Paolo Banchero,0.1289266324695232,,,,,4.9370117111532,0.9928239896445048,,,
2025-10-29,0022500130,BKN,ATL,0.4640863349953068,,,,Trae Young,0.1252005758723524,,,,,5.218465663292431,0.9945843678417962,,,
2025-10-29,0022500131,TOR,HOU,0.5090234017999763,,,,Alperen Sengun,0.1380881110097541,,,,,4.9370117111532,0.9928239896445048,,,
2025-10-29,0022500132,CHI,SAC,0.4344046368753061,,,,DeMar DeRozan,0.1297974701451114,,,,,5.019952247773939,0.9933951579023026,,,
2025-10-29,0022500133,DAL,IND,0.4940246660804074,,,,Bennedict Mathurin,0.1255979844720947,,,,,5.1124105508921405,0.9939784498384584,,,
2025-10-29,0022500134,DEN,NOP,0.5090234017999763,,,,Trey Murphy III,0.1233945186777007,,,,,4.998197352922597,0.9932498959062654,,,
2025-10-29,0022500135,UTA,POR,0.4940246660804074,,,,Lauri Markkanen,0.1395996502455813,,,,,5.335398223118392,0.9951820089052406,,,
2025-10-29,0022500136,MIN,LAL,0.5389453337687973,,,,Luka Dončić,0.1294128017661881,,,,,4.957406925076333,0.9929688635221228,,,
2025-10-29,0022500137,PHX,MEM,0.4640863349953068,,,,Devin Booker,0.1459533807601836,,,,,5.36123216075436,0.9953048825973924,,,
