date,home_tri,away_tri,home_pts,visitor_pts
2025-11-14,NYK,MIA,140,132
2025-11-14,ORL,BKN,105,98
2025-11-14,DET,PHI,114,105
2025-11-14,HOU,POR,140,116
2025-11-14,MIL,CHA,147,134
2025-11-14,MIN,SAC,124,110
2025-11-14,NOP,LAL,104,118
2025-11-14,DAL,LAC,127,133
2025-11-14,SAS,GSW,108,109
