date,home_tri,away_tri,home_pts,visitor_pts
2026-02-11,CHA,ATL,110,107
2026-02-11,CLE,WAS,138,113
2026-02-11,ORL,MIL,108,116
2026-02-11,BOS,CHI,124,105
2026-02-11,BKN,IND,110,115
2026-02-11,PHI,NYK,89,138
2026-02-11,TOR,DET,95,113
2026-02-11,HOU,LAC,102,105
2026-02-11,MIN,POR,133,109
2026-02-11,NOP,MIA,111,123
2026-02-11,PHX,OKC,109,136
2026-02-11,UTA,SAC,121,93
2026-02-11,DEN,MEM,122,116
2026-02-11,GSW,SAS,113,126
