market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Sacramento Kings,Miami Heat,Sacramento Kings,2025-12-06,0.2790025727301143,264.0,0.27472527472527475,,,,,,High
ATS,Sacramento Kings,Miami Heat,Sacramento Kings,2025-12-06,,,,-5.067959547042847,8.0,2.9320404529571533,8.0,,High
TOTAL,Under,Miami Heat,Sacramento Kings,2025-12-06,,,,-9.329254150390653,238.5,,,229.17074584960935,High
ML,Brooklyn Nets,Brooklyn Nets,New Orleans Pelicans,2025-12-06,0.0037352761794673395,-163.0909090909091,0.6199032480995161,,,,,,Low
ATS,New Orleans Pelicans,Brooklyn Nets,New Orleans Pelicans,2025-12-06,,,,-2.1655008792877197,3.5,1.3344991207122805,3.5,,Medium
ML,Dallas Mavericks,Dallas Mavericks,Houston Rockets,2025-12-06,0.2393680628374848,282.8181818181818,0.2612206126810734,,,,,,High
ATS,Dallas Mavericks,Dallas Mavericks,Houston Rockets,2025-12-06,,,,3.8682498931884766,8.5,-4.631750106811523,-8.5,,High
TOTAL,Over,Dallas Mavericks,Houston Rockets,2025-12-06,,,,2.3257598876953125,224.5,,,226.8257598876953,Medium
ML,Washington Wizards,Washington Wizards,Atlanta Hawks,2025-12-06,0.1318551454707877,316.8181818181818,0.23991275899672845,,,,,,High
ATS,Washington Wizards,Washington Wizards,Atlanta Hawks,2025-12-06,,,,1.0101423263549805,9.0,-7.9898576736450195,-9.0,,Low
TOTAL,Under,Washington Wizards,Atlanta Hawks,2025-12-06,,,,-6.3697662353515625,235.0,,,228.63023376464844,High
ML,Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,2025-12-06,0.8756586881210573,362.27272727272725,0.21632251720747298,,,,,,High
ATS,Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,2025-12-06,,,,-10.344856262207031,10.0,-0.3448562622070312,10.0,,High
ML,Milwaukee Bucks,Detroit Pistons,Milwaukee Bucks,2025-12-06,2.6642874350222074,477.45454545454544,0.17317380352644834,,,,,,High
ATS,Milwaukee Bucks,Detroit Pistons,Milwaukee Bucks,2025-12-06,,,,-14.578697919845581,12.5,-2.078697919845581,12.5,,High
TOTAL,Over,Detroit Pistons,Milwaukee Bucks,2025-12-06,,,,9.853134155273438,224.5,,,234.35313415527344,High
ML,Golden State Warriors,Cleveland Cavaliers,Golden State Warriors,2025-12-06,0.1821821197862361,240.3636363636364,0.2938034188034188,,,,,,High
ATS,Golden State Warriors,Cleveland Cavaliers,Golden State Warriors,2025-12-06,,,,-4.321291446685791,7.5,3.178708553314209,7.5,,High
TOTAL,Under,Cleveland Cavaliers,Golden State Warriors,2025-12-06,,,,-1.5191192626953125,227.5,,,225.9808807373047,Low
