date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2025-12-02,0022500318,202331,Paul George,PHI,11.0,5.0,0.0,3.0,16.0
2025-12-02,0022500318,1631230,Dominick Barlow,PHI,12.0,1.0,0.0,0.0,13.0
2025-12-02,0022500318,203083,Andre Drummond,PHI,12.0,10.0,3.0,1.0,25.0
2025-12-02,0022500318,1642845,VJ Edgecombe,PHI,9.0,6.0,6.0,1.0,21.0
2025-12-02,0022500318,1630178,Tyrese Maxey,PHI,35.0,4.0,6.0,4.0,45.0
2025-12-02,0022500318,1642348,Justin Edwards,PHI,9.0,1.0,3.0,3.0,13.0
2025-12-02,0022500318,1642272,Jared McCain,PHI,14.0,3.0,5.0,2.0,22.0
2025-12-02,0022500318,1641737,Adem Bona,PHI,4.0,5.0,0.0,0.0,9.0
2025-12-02,0022500318,1631133,Jabari Walker,PHI,10.0,12.0,1.0,2.0,23.0
2025-12-02,0022500318,201569,Eric Gordon,PHI,3.0,0.0,0.0,1.0,3.0
2025-12-02,0022500318,1641780,Johni Broome,PHI,0.0,4.0,1.0,0.0,5.0
2025-12-02,0022500318,1642282,Hunter Sallis,PHI,2.0,0.0,1.0,0.0,3.0
2025-12-02,0022500318,1642273,Kyshawn George,WAS,11.0,8.0,5.0,2.0,24.0
2025-12-02,0022500318,1630551,Justin Champagnie,WAS,13.0,7.0,1.0,2.0,21.0
2025-12-02,0022500318,1628963,Marvin Bagley III,WAS,13.0,8.0,1.0,1.0,22.0
2025-12-02,0022500318,203468,CJ McCollum,WAS,10.0,3.0,4.0,0.0,17.0
2025-12-02,0022500318,1641731,Bilal Coulibaly,WAS,2.0,5.0,2.0,0.0,9.0
2025-12-02,0022500318,1642267,Bub Carrington,WAS,10.0,3.0,3.0,2.0,16.0
2025-12-02,0022500318,1641774,Tristan Vukcevic,WAS,16.0,4.0,4.0,0.0,24.0
2025-12-02,0022500318,1641715,Cam Whitmore,WAS,4.0,5.0,0.0,0.0,9.0
2025-12-02,0022500318,1642860,Will Riley,WAS,13.0,4.0,1.0,2.0,18.0
2025-12-02,0022500318,1631103,Malaki Branham,WAS,8.0,5.0,2.0,0.0,15.0
2025-12-02,0022500318,1630264,Anthony Gill,WAS,2.0,1.0,0.0,0.0,3.0
2025-12-02,0022500319,1627742,Brandon Ingram,TOR,21.0,6.0,3.0,1.0,30.0
2025-12-02,0022500319,1630567,Scottie Barnes,TOR,28.0,7.0,7.0,3.0,42.0
2025-12-02,0022500319,1627751,Jakob Poeltl,TOR,11.0,7.0,4.0,0.0,22.0
2025-12-02,0022500319,1642266,Ja'Kobe Walter,TOR,3.0,2.0,1.0,1.0,6.0
2025-12-02,0022500319,1630193,Immanuel Quickley,TOR,23.0,5.0,8.0,5.0,36.0
2025-12-02,0022500319,1642867,Collin Murray-Boyles,TOR,10.0,4.0,1.0,0.0,15.0
2025-12-02,0022500319,1630572,Sandro Mamukelashvili,TOR,6.0,7.0,2.0,0.0,15.0
2025-12-02,0022500319,1641711,Gradey Dick,TOR,14.0,3.0,0.0,1.0,17.0
2025-12-02,0022500319,1642347,Jamal Shead,TOR,3.0,0.0,5.0,0.0,8.0
2025-12-02,0022500319,1630534,Ochai Agbaji,TOR,2.0,2.0,2.0,0.0,6.0
2025-12-02,0022500319,203924,Jerami Grant,POR,19.0,4.0,2.0,3.0,25.0
2025-12-02,0022500319,1641739,Toumani Camara,POR,21.0,6.0,2.0,6.0,29.0
2025-12-02,0022500319,1642270,Donovan Clingan,POR,11.0,11.0,1.0,0.0,23.0
2025-12-02,0022500319,1630166,Deni Avdija,POR,25.0,8.0,14.0,3.0,47.0
2025-12-02,0022500319,1631321,Sidy Cissoko,POR,3.0,2.0,0.0,1.0,5.0
2025-12-02,0022500319,1631101,Shaedon Sharpe,POR,23.0,3.0,3.0,0.0,29.0
2025-12-02,0022500319,1631200,Kris Murray,POR,5.0,0.0,0.0,1.0,5.0
2025-12-02,0022500319,1629057,Robert Williams III,POR,6.0,5.0,0.0,0.0,11.0
2025-12-02,0022500319,1631126,Caleb Love,POR,5.0,0.0,1.0,1.0,6.0
2025-12-02,0022500320,1627759,Jaylen Brown,BOS,42.0,4.0,4.0,2.0,50.0
2025-12-02,0022500320,1641775,Jordan Walsh,BOS,8.0,6.0,1.0,0.0,15.0
2025-12-02,0022500320,1629674,Neemias Queta,BOS,8.0,6.0,0.0,0.0,14.0
2025-12-02,0022500320,1630202,Payton Pritchard,BOS,10.0,4.0,3.0,1.0,17.0
2025-12-02,0022500320,1628401,Derrick White,BOS,22.0,2.0,5.0,4.0,29.0
2025-12-02,0022500320,1629014,Anfernee Simons,BOS,12.0,1.0,3.0,1.0,16.0
2025-12-02,0022500320,1631169,Josh Minott,BOS,11.0,6.0,0.0,3.0,17.0
2025-12-02,0022500320,1630573,Sam Hauser,BOS,6.0,4.0,1.0,2.0,11.0
2025-12-02,0022500320,1631248,Baylor Scheierman,BOS,0.0,0.0,1.0,0.0,1.0
2025-12-02,0022500320,1642864,Hugo González,BOS,4.0,5.0,0.0,0.0,9.0
2025-12-02,0022500320,1628969,Mikal Bridges,NYK,35.0,6.0,3.0,8.0,44.0
2025-12-02,0022500320,1628404,Josh Hart,NYK,19.0,7.0,4.0,4.0,30.0
2025-12-02,0022500320,1626157,Karl-Anthony Towns,NYK,29.0,7.0,2.0,2.0,38.0
2025-12-02,0022500320,1630540,Miles McBride,NYK,9.0,3.0,6.0,3.0,18.0
2025-12-02,0022500320,1628973,Jalen Brunson,NYK,15.0,2.0,11.0,1.0,28.0
2025-12-02,0022500320,203903,Jordan Clarkson,NYK,4.0,0.0,0.0,1.0,4.0
2025-12-02,0022500320,1629011,Mitchell Robinson,NYK,1.0,5.0,0.0,0.0,6.0
2025-12-02,0022500320,1627824,Guerschon Yabusele,NYK,1.0,2.0,0.0,0.0,3.0
2025-12-02,0022500320,1642278,Tyler Kolek,NYK,4.0,1.0,3.0,0.0,8.0
2025-12-02,0022500321,1630530,Trey Murphy III,NOP,33.0,15.0,4.0,4.0,52.0
2025-12-02,0022500321,1630180,Saddiq Bey,NOP,22.0,6.0,3.0,0.0,31.0
2025-12-02,0022500321,1642852,Derik Queen,NOP,21.0,8.0,6.0,0.0,35.0
2025-12-02,0022500321,1631121,Bryce McGowens,NOP,6.0,1.0,1.0,0.0,8.0
2025-12-02,0022500321,1642847,Jeremiah Fears,NOP,21.0,3.0,5.0,1.0,29.0
2025-12-02,0022500321,1641722,Jordan Hawkins,NOP,10.0,0.0,0.0,2.0,10.0
2025-12-02,0022500321,1626172,Kevon Looney,NOP,0.0,3.0,1.0,0.0,4.0
2025-12-02,0022500321,1642877,Micah Peavy,NOP,8.0,1.0,2.0,0.0,11.0
2025-12-02,0022500321,1630631,Jose Alvarado,NOP,14.0,3.0,3.0,4.0,20.0
2025-12-02,0022500321,1641725,Trey Alexander,NOP,7.0,2.0,1.0,1.0,10.0
2025-12-02,0022500321,1630183,Jaden McDaniels,MIN,17.0,4.0,2.0,3.0,23.0
2025-12-02,0022500321,203944,Julius Randle,MIN,16.0,5.0,6.0,0.0,27.0
2025-12-02,0022500321,203497,Rudy Gobert,MIN,26.0,13.0,2.0,0.0,41.0
2025-12-02,0022500321,1630162,Anthony Edwards,MIN,44.0,5.0,4.0,6.0,53.0
2025-12-02,0022500321,1628978,Donte DiVincenzo,MIN,15.0,4.0,5.0,5.0,24.0
2025-12-02,0022500321,201144,Mike Conley,MIN,5.0,1.0,1.0,0.0,7.0
2025-12-02,0022500321,1629675,Naz Reid,MIN,18.0,5.0,6.0,4.0,29.0
2025-12-02,0022500321,1641740,Jaylen Clark,MIN,6.0,2.0,0.0,2.0,8.0
2025-12-02,0022500321,1642265,Rob Dillingham,MIN,0.0,2.0,2.0,0.0,4.0
2025-12-02,0022500321,1630545,Terrence Shannon Jr.,MIN,2.0,0.0,1.0,0.0,3.0
2025-12-02,0022500322,1630577,Julian Champagnie,SAS,7.0,6.0,2.0,1.0,15.0
2025-12-02,0022500322,203084,Harrison Barnes,SAS,31.0,5.0,5.0,7.0,41.0
2025-12-02,0022500322,1628436,Luke Kornet,SAS,4.0,6.0,4.0,0.0,14.0
2025-12-02,0022500322,1630170,Devin Vassell,SAS,12.0,5.0,2.0,2.0,19.0
2025-12-02,0022500322,1628368,De'Aaron Fox,SAS,29.0,4.0,4.0,4.0,37.0
2025-12-02,0022500322,1642844,Dylan Harper,SAS,15.0,1.0,6.0,1.0,22.0
2025-12-02,0022500322,203482,Kelly Olynyk,SAS,0.0,1.0,0.0,0.0,1.0
2025-12-02,0022500322,1629640,Keldon Johnson,SAS,11.0,6.0,4.0,1.0,21.0
2025-12-02,0022500322,1642868,Carter Bryant,SAS,6.0,0.0,0.0,2.0,6.0
2025-12-02,0022500322,1631110,Jeremy Sochan,SAS,11.0,6.0,1.0,0.0,18.0
2025-12-02,0022500322,1642377,Jaylen Wells,MEM,20.0,1.0,2.0,2.0,23.0
2025-12-02,0022500322,1628991,Jaren Jackson Jr.,MEM,7.0,6.0,2.0,0.0,15.0
2025-12-02,0022500322,1641744,Zach Edey,MEM,19.0,15.0,1.0,0.0,35.0
2025-12-02,0022500322,1642907,Cedric Coward,MEM,9.0,3.0,0.0,0.0,12.0
2025-12-02,0022500322,1631246,Vince Williams Jr.,MEM,12.0,7.0,7.0,2.0,26.0
2025-12-02,0022500322,1630583,Santi Aldama,MEM,4.0,3.0,5.0,0.0,12.0
2025-12-02,0022500322,203484,Kentavious Caldwell-Pope,MEM,2.0,3.0,2.0,0.0,7.0
2025-12-02,0022500322,1642285,Cam Spencer,MEM,21.0,1.0,6.0,3.0,28.0
2025-12-02,0022500322,1629111,Jock Landale,MEM,10.0,6.0,0.0,0.0,16.0
2025-12-02,0022500322,1629723,John Konchar,MEM,13.0,2.0,3.0,2.0,18.0
2025-12-02,0022500322,1641765,Olivier-Maxence Prosper,MEM,2.0,3.0,0.0,0.0,5.0
2025-12-02,0022500323,1642954,Will Richard,GSW,5.0,4.0,2.0,1.0,11.0
2025-12-02,0022500323,202710,Jimmy Butler III,GSW,6.0,3.0,1.0,1.0,10.0
2025-12-02,0022500323,203110,Draymond Green,GSW,13.0,9.0,4.0,3.0,26.0
2025-12-02,0022500323,1630541,Moses Moody,GSW,3.0,2.0,1.0,1.0,6.0
2025-12-02,0022500323,1641764,Brandin Podziemski,GSW,17.0,4.0,4.0,3.0,25.0
2025-12-02,0022500323,1630228,Jonathan Kuminga,GSW,8.0,7.0,1.0,1.0,16.0
2025-12-02,0022500323,1627741,Buddy Hield,GSW,13.0,1.0,4.0,2.0,18.0
2025-12-02,0022500323,1627780,Gary Payton II,GSW,13.0,5.0,5.0,2.0,23.0
2025-12-02,0022500323,1642366,Quinten Post,GSW,3.0,3.0,0.0,1.0,6.0
2025-12-02,0022500323,1630311,Pat Spencer,GSW,17.0,3.0,6.0,1.0,26.0
2025-12-02,0022500323,203552,Seth Curry,GSW,14.0,2.0,2.0,2.0,18.0
2025-12-02,0022500323,1641717,Cason Wallace,OKC,4.0,6.0,1.0,0.0,11.0
2025-12-02,0022500323,1631114,Jalen Williams,OKC,22.0,3.0,6.0,0.0,31.0
2025-12-02,0022500323,1631096,Chet Holmgren,OKC,21.0,8.0,3.0,2.0,32.0
2025-12-02,0022500323,1642349,Ajay Mitchell,OKC,10.0,4.0,3.0,2.0,17.0
2025-12-02,0022500323,1628983,Shai Gilgeous-Alexander,OKC,38.0,3.0,4.0,5.0,45.0
2025-12-02,0022500323,1631119,Jaylin Williams,OKC,1.0,9.0,2.0,0.0,12.0
2025-12-02,0022500323,1630198,Isaiah Joe,OKC,9.0,3.0,3.0,3.0,15.0
2025-12-02,0022500323,1630598,Aaron Wiggins,OKC,11.0,3.0,0.0,1.0,14.0
2025-12-02,0022500323,1642382,Branden Carlson,OKC,3.0,0.0,0.0,1.0,3.0
2025-12-02,0022500323,1629026,Kenrich Williams,OKC,5.0,2.0,2.0,1.0,9.0
