date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,bookmaker,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2026-04-17,0052500211,Phoenix Suns,Golden State Warriors,2026-04-18T02:10:00Z,-140.27868880283742,140.27868880283742,-3.5,3.5,-245,180,220.0,-101.87170282895816,101.87170282895816,11,oddsapi_consensus,PHX,GSW,0.4850044983805899,1.231584748837665,0.708170265799678,PHX: Amir Coffey (11.0%); PHX: Dillon Brooks (11.0%); PHX: CJ Huntley (11.0%); PHX: Oso Ighodaro (11.0%); GSW: Brandin Podziemski (10.7%)
2026-04-17,0052500201,Orlando Magic,Charlotte Hornets,2026-04-17T23:40:00Z,145.78276213066636,-145.7827621306664,3.5,-3.5,-105,-115,218.5,100.67073815618018,-100.67073815618014,11,oddsapi_consensus,ORL,CHA,0.4700359482354282,1.3455736880816176,0.7396097177992537,ORL: Paolo Banchero (11.4%); ORL: Desmond Bane (10.5%); CHA: Brandon Miller (10.4%); ORL: Jalen Suggs (10.2%); CHA: LaMelo Ball (10.2%)
