date,game_id,home_team,visitor_team,tip_prob_home,tip_outcome_home,tip_brier,tip_logloss,first_basket_top1_name,first_basket_top1_prob,first_basket_actual_name,first_basket_hit_top1,first_basket_hit_top5,first_basket_prob_actual,early_threes_expected,early_threes_prob_ge_1,early_threes_actual,early_threes_error,early_threes_brier_ge1
2026-01-03,0022500486,MIA,MIN,0.425684069327421,0.0,0.18120692687915255,0.5545756322095174,Anthony Edwards,0.1148271745695182,Gobert,False,False,0.0984003415826757,2.1669688549941397,0.8854757691226725,7,4.83303114500586,0.013115799458043425
2026-01-03,0022500487,NYK,PHI,0.4701649360929012,1.0,0.28072519494543946,0.7546717179815748,Tyrese Maxey,0.1315791265002864,Bridges,False,True,0.1069534595210855,2.2645063234623057,0.8961186943526124,3,0.7354936765376943,0.010791325663005967
2026-01-03,0022500488,TOR,ATL,0.440413959100532,0.0,0.19396445537060505,0.5805579812848751,Jalen Johnson,0.1189399124460998,Okongwu,False,False,0.0988509190552792,2.177821438228504,0.8867119329524173,5,2.822178561771496,0.012834186135377582
2026-01-03,0022500489,CHI,CHA,0.425684069327421,0.0,0.18120692687915255,0.5545756322095174,Miles Bridges,0.1229996364800267,Knueppel,False,True,0.1193281826658863,2.29789213581741,0.8995296013653442,4,1.7021078641825902,0.010094301001806643
2026-01-03,0022500490,SAS,POR,0.5001294507627334,0.0,0.2501294675202334,0.6934061156061979,Deni Avdija,0.1199815754013457,Clingan,False,False,,2.276276540924651,0.89733423230419,4,1.723723459075349,0.010540259856570032
2026-01-03,0022500491,DAL,HOU,0.5001294507627334,0.0,0.2501294675202334,0.6934061156061979,Amen Thompson,0.1225818011720006,Thompson,True,True,0.1225818011720006,2.0095437494142976,0.8659501789719295,3,0.9904562505857024,0.017969354517657733
2026-01-03,0022500492,GSW,UTA,0.440413959100532,1.0,0.31313653716954104,0.8200401782223725,Lauri Markkanen,0.1356192311421574,Markkanen,True,True,0.1356192311421574,2.3516516431705066,0.9047882236015176,3,0.6483483568294934,0.009065282364954618
2026-01-03,0022500493,LAC,BOS,0.6223552216064995,0.0,0.38732602186087506,0.9738012648944616,James Harden,0.1281669341221404,White,False,True,0.1175363809777985,2.2884436456926585,0.8985758089425966,6,3.7115563543073415,0.01028686653164867
2026-01-03,0022500486,MIA,MIN,0.425684069327421,0.0,0.18120692687915255,0.5545756322095174,Anthony Edwards,0.1148271745695182,Gobert,False,False,0.0984003415826757,2.1669688549941397,0.8854757691226725,7,4.83303114500586,0.013115799458043425
2026-01-03,0022500487,NYK,PHI,0.4701649360929012,1.0,0.28072519494543946,0.7546717179815748,Tyrese Maxey,0.1315791265002864,Bridges,False,True,0.1069534595210855,2.2645063234623057,0.8961186943526124,3,0.7354936765376943,0.010791325663005967
2026-01-03,0022500488,TOR,ATL,0.440413959100532,0.0,0.19396445537060505,0.5805579812848751,Jalen Johnson,0.1189399124460998,Okongwu,False,False,0.0988509190552792,2.177821438228504,0.8867119329524173,5,2.822178561771496,0.012834186135377582
2026-01-03,0022500489,CHI,CHA,0.425684069327421,0.0,0.18120692687915255,0.5545756322095174,Miles Bridges,0.1229996364800267,Knueppel,False,True,0.1193281826658863,2.29789213581741,0.8995296013653442,4,1.7021078641825902,0.010094301001806643
2026-01-03,0022500490,SAS,POR,0.5001294507627334,0.0,0.2501294675202334,0.6934061156061979,Deni Avdija,0.1199815754013457,Clingan,False,False,,2.276276540924651,0.89733423230419,4,1.723723459075349,0.010540259856570032
2026-01-03,0022500491,DAL,HOU,0.5001294507627334,0.0,0.2501294675202334,0.6934061156061979,Amen Thompson,0.1225818011720006,Thompson,True,True,0.1225818011720006,2.0095437494142976,0.8659501789719295,3,0.9904562505857024,0.017969354517657733
2026-01-03,0022500492,GSW,UTA,0.440413959100532,1.0,0.31313653716954104,0.8200401782223725,Lauri Markkanen,0.1356192311421574,Markkanen,True,True,0.1356192311421574,2.3516516431705066,0.9047882236015176,3,0.6483483568294934,0.009065282364954618
2026-01-03,0022500493,LAC,BOS,0.6223552216064995,0.0,0.38732602186087506,0.9738012648944616,James Harden,0.1281669341221404,White,False,True,0.1175363809777985,2.2884436456926585,0.8985758089425966,6,3.7115563543073415,0.01028686653164867
