date,home_tri,away_tri,home_pts,visitor_pts
2025-11-08,WAS,DAL,105,111
2025-11-08,PHI,TOR,130,120
2025-11-08,ATL,LAL,122,102
2025-11-08,CLE,CHI,128,122
2025-11-08,MIA,POR,136,131
2025-11-08,SAS,NOP,126,119
2025-11-08,DEN,IND,117,100
2025-11-08,LAC,PHX,103,114
