market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Washington Wizards,Washington Wizards,San Antonio Spurs,2025-12-21,1.9059625624849748,785.4545454545455,0.11293634496919917,,,,,,High
ATS,Washington Wizards,Washington Wizards,San Antonio Spurs,2025-12-21,,,,11.144121170043945,15.5,-4.355878829956055,-15.5,,High
TOTAL,Under,Washington Wizards,San Antonio Spurs,2025-12-21,,,,-13.567718505859347,237.5,,,223.93228149414065,High
ML,Milwaukee Bucks,Minnesota Timberwolves,Milwaukee Bucks,2025-12-21,1.0710456075823866,466.6363636363636,0.1764800256698219,,,,,,High
ATS,Milwaukee Bucks,Minnesota Timberwolves,Milwaukee Bucks,2025-12-21,,,,-9.924734115600586,12.0,2.075265884399414,12.0,,High
TOTAL,Over,Minnesota Timberwolves,Milwaukee Bucks,2025-12-21,,,,3.900390625,226.5,,,230.400390625,Medium
ML,Miami Heat,New York Knicks,Miami Heat,2025-12-21,0.30269725775818535,248.3636363636364,0.2870563674321503,,,,,,High
ATS,Miami Heat,New York Knicks,Miami Heat,2025-12-21,,,,-5.93463659286499,7.5,1.5653634071350098,7.5,,High
TOTAL,Under,New York Knicks,Miami Heat,2025-12-21,,,,-7.9955596923828125,235.5,,,227.5044403076172,High
ML,Sacramento Kings,Sacramento Kings,Houston Rockets,2025-12-21,2.4240761734901555,472.8181818181818,0.17457546421202985,,,,,,High
ATS,Sacramento Kings,Sacramento Kings,Houston Rockets,2025-12-21,,,,11.865579843521118,12.0,-0.1344201564788818,-12.0,,High
TOTAL,Over,Sacramento Kings,Houston Rockets,2025-12-21,,,,4.067626953125,223.5,,,227.567626953125,High
ML,Chicago Bulls,Atlanta Hawks,Chicago Bulls,2025-12-21,0.012974321563755886,150.45454545454547,0.3992740471869328,,,,,,Low
ATS,Chicago Bulls,Atlanta Hawks,Chicago Bulls,2025-12-21,,,,-4.767272472381592,4.5,-0.2672724723815918,4.5,,High
TOTAL,Under,Atlanta Hawks,Chicago Bulls,2025-12-21,,,,-14.847671508789091,247.5,,,232.6523284912109,High
ML,Brooklyn Nets,Brooklyn Nets,Toronto Raptors,2025-12-21,0.41449123242896413,138.27272727272728,0.4196871423120946,,,,,,High
ATS,Brooklyn Nets,Brooklyn Nets,Toronto Raptors,2025-12-21,,,,3.1185948848724365,3.5,-0.3814051151275635,-3.5,,High
TOTAL,Over,Brooklyn Nets,Toronto Raptors,2025-12-21,,,,10.679092407226562,216.0,,,226.67909240722656,High
