game_id,expected_threes_0_3,prob_ge_1
0022500409,1.253126524220154,0.7143895684704032
0022500410,1.2791905945782538,0.7217375635475134
0022500411,1.240535056480668,0.7107705775463039
0022500412,1.2226514518117844,0.705551584790481
0022500413,1.2083120693834526,0.7012989592148903
0022500414,1.1020626531589635,0.6678148062744999
0022500415,1.0948783108945737,0.6654196807488215
0022500416,1.2556815785849769,0.7151183871679291
0022500417,1.2101501102297372,0.7018474796727512
0022500418,1.1806955796632337,0.6929349239221161
0022500419,1.2623145085954812,0.7170017340083004
0022500420,1.2071932619118015,0.7009645832423808
0022500421,1.0046891095429078,0.6338415477206876
0022500422,1.0709661576506495,0.6573227228437118
