date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2025-11-29,Minnesota Timberwolves,Boston Celtics,MIN,BOS,119,115,,,4,234,,
2025-11-29,Charlotte Hornets,Toronto Raptors,CHA,TOR,118,111,,,7,229,,
2025-11-29,Indiana Pacers,Chicago Bulls,IND,CHI,103,101,,,2,204,,
2025-11-29,Miami Heat,Detroit Pistons,MIA,DET,135,138,,,-3,273,,
2025-11-29,Milwaukee Bucks,Brooklyn Nets,MIL,BKN,116,99,,,17,215,,
2025-11-29,Golden State Warriors,New Orleans Pelicans,GSW,NOP,104,96,,,8,200,,
2025-11-29,Phoenix Suns,Denver Nuggets,PHX,DEN,112,130,,,-18,242,,
2025-11-29,Los Angeles Clippers,Dallas Mavericks,LAC,DAL,110,114,,,-4,224,,
