game_id,expected_threes_0_3,prob_ge_1
0022500131,4.9370117111531995,0.9928239896445047
0022500128,5.37346928910824,0.9953619872406564
0022500129,4.9370117111531995,0.9928239896445047
0022500130,5.218465663292431,0.9945843678417962
0022500132,5.019952247773939,0.9933951579023026
0022500133,5.1124105508921405,0.9939784498384585
0022500134,4.998197352922597,0.9932498959062654
0022500135,5.335398223118392,0.9951820089052406
0022500136,4.957406925076333,0.9929688635221227
0022500137,5.36123216075436,0.9953048825973925
