date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-04-07,0022501148,1641778,Leaky Black,WAS,3.0,5.0,0.0,1.0,1.0,0.0,1.0,8.0
2026-04-07,0022501148,1630264,Anthony Gill,WAS,8.0,1.0,0.0,2.0,1.0,1.0,0.0,9.0
2026-04-07,0022501148,1642882,Julian Reese,WAS,17.0,11.0,4.0,0.0,3.0,2.0,4.0,32.0
2026-04-07,0022501148,1641731,Bilal Coulibaly,WAS,19.0,3.0,1.0,2.0,0.0,2.0,1.0,23.0
2026-04-07,0022501148,1642267,Bub Carrington,WAS,14.0,4.0,7.0,2.0,0.0,0.0,5.0,25.0
2026-04-07,0022501148,1630536,Sharife Cooper,WAS,17.0,1.0,4.0,2.0,0.0,0.0,5.0,22.0
2026-04-07,0022501148,1630551,Justin Champagnie,WAS,5.0,8.0,2.0,1.0,1.0,2.0,1.0,15.0
2026-04-07,0022501148,1642860,Will Riley,WAS,2.0,6.0,3.0,0.0,2.0,0.0,2.0,11.0
2026-04-07,0022501148,1642364,Jamir Watkins,WAS,13.0,7.0,1.0,1.0,0.0,0.0,2.0,21.0
2026-04-07,0022501148,1630171,Isaac Okoro,CHI,11.0,4.0,2.0,1.0,1.0,0.0,0.0,17.0
2026-04-07,0022501148,1631159,Leonard Miller,CHI,13.0,8.0,1.0,1.0,0.0,2.0,0.0,22.0
2026-04-07,0022501148,1627824,Guerschon Yabusele,CHI,9.0,6.0,1.0,1.0,0.0,1.0,1.0,16.0
2026-04-07,0022501148,1629012,Collin Sexton,CHI,15.0,9.0,7.0,1.0,4.0,0.0,3.0,31.0
2026-04-07,0022501148,1630200,Tre Jones,CHI,20.0,2.0,9.0,0.0,1.0,0.0,2.0,31.0
2026-04-07,0022501148,1630172,Patrick Williams,CHI,20.0,7.0,6.0,4.0,3.0,1.0,3.0,33.0
2026-04-07,0022501148,1642265,Rob Dillingham,CHI,26.0,7.0,2.0,5.0,2.0,0.0,4.0,35.0
2026-04-07,0022501148,1642950,Lachlan Olbrich,CHI,7.0,7.0,2.0,0.0,1.0,3.0,0.0,16.0
2026-04-07,0022501148,1642530,Yuki Kawamura,CHI,3.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0
2026-04-07,0022501148,1630644,Mac McClung,CHI,5.0,0.0,3.0,1.0,1.0,0.0,0.0,8.0
2026-04-07,0022501149,1630573,Sam Hauser,BOS,5.0,5.0,3.0,1.0,0.0,0.0,0.0,13.0
2026-04-07,0022501149,1628369,Jayson Tatum,BOS,23.0,5.0,4.0,3.0,1.0,0.0,2.0,32.0
2026-04-07,0022501149,1629674,Neemias Queta,BOS,12.0,5.0,3.0,0.0,0.0,1.0,0.0,20.0
