date,home_tri,away_tri,home_pts,visitor_pts
2025-12-05,BOS,LAL,126,105
2025-12-05,ORL,MIA,106,105
2025-12-05,ATL,DEN,133,134
2025-12-05,CLE,SAS,130,117
2025-12-05,DET,POR,122,116
2025-12-05,NYK,UTA,146,112
2025-12-05,TOR,CHA,86,111
2025-12-05,CHI,IND,105,120
2025-12-05,HOU,PHX,117,98
2025-12-05,MEM,LAC,107,98
2025-12-05,MIL,PHI,101,116
2025-12-05,OKC,DAL,132,111
