date,home_tri,away_tri,home_pts,visitor_pts
2025-10-24,NYK,BOS,105,95
2025-10-24,LAL,MIN,128,110
2025-10-24,ORL,ATL,107,111
2025-10-24,BKN,CLE,124,131
2025-10-24,TOR,MIL,116,122
2025-10-24,HOU,DET,111,115
2025-10-24,MEM,MIA,114,146
2025-10-24,NOP,SAS,116,120
2025-10-24,DAL,WAS,107,117
2025-10-24,POR,GSW,139,119
2025-10-24,SAC,UTA,105,104
2025-10-24,LAC,PHX,129,102
