date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2025-12-25,1630577.0,Julian Champagnie,SAS,ast,OVER,1.5,175,0.36363636363636365,0.6684180888877713,0.3047817252514077,0.8381497444413712,betmgm,BetMGM,2025-12-25T19:30:00Z,Oklahoma City Thunder,San Antonio Spurs
2025-12-25,1642366.0,Quinten Post,GSW,ast,OVER,2.5,158,0.3875968992248062,0.6646097275359744,0.27701282831116814,0.7146930970428138,betonlineag,BetOnline.ag,2025-12-25T22:00:00Z,Golden State Warriors,Dallas Mavericks
2025-12-25,1641764.0,Brandin Podziemski,GSW,ast,OVER,3.5,133,0.4291845493562232,0.6609218777142014,0.23173732835797822,0.5399479750740893,betrivers,BetRivers,2025-12-25T22:00:00Z,Golden State Warriors,Dallas Mavericks
2025-12-25,2544.0,LeBron James,LAL,ast,UNDER,6.5,100,0.5,0.7168317508347404,0.21683175083474038,0.43366350166948076,fanduel,FanDuel,2025-12-26T01:00:00Z,Los Angeles Lakers,Houston Rockets
2025-12-25,1641764.0,Brandin Podziemski,GSW,ast,OVER,3.5,125,0.4444444444444444,0.6609218777142014,0.216477433269757,0.4870742248569532,bovada,Bovada,2025-12-25T22:00:00Z,Golden State Warriors,Dallas Mavericks
2025-12-25,2544.0,LeBron James,LAL,ast,UNDER,6.5,-102,0.504950495049505,0.7168317508347404,0.21188125578523542,0.41960797714330933,betonlineag,BetOnline.ag,2025-12-26T01:00:00Z,Los Angeles Lakers,Houston Rockets
2025-12-25,2544.0,LeBron James,LAL,ast,UNDER,5.5,180,0.35714285714285715,0.5688531954335839,0.21171033829072677,0.592788947214035,bovada,Bovada,2025-12-26T01:00:00Z,Los Angeles Lakers,Houston Rockets
2025-12-25,2544.0,LeBron James,LAL,ast,UNDER,6.5,-103,0.5073891625615764,0.7168317508347404,0.20944258827316398,0.4127849069849737,draftkings,DraftKings,2025-12-26T01:00:00Z,Los Angeles Lakers,Houston Rockets
2025-12-25,2544.0,LeBron James,LAL,ast,UNDER,6.5,-104,0.5098039215686274,0.7168317508347404,0.20702782926611296,0.4060930497142985,williamhill_us,Caesars,2025-12-26T01:00:00Z,Los Angeles Lakers,Houston Rockets
2025-12-25,1641764.0,Brandin Podziemski,GSW,ast,OVER,3.5,120,0.45454545454545453,0.6609218777142014,0.20637642316874688,0.45402813097124306,betmgm,BetMGM,2025-12-25T22:00:00Z,Golden State Warriors,Dallas Mavericks
