player,team,plays,ladders,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
Cody Williams,UTA,[],[],[],,,,[],0.0,0.0
Collin Gillespie,PHX,"[{'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -110.0, 'edge': 0.0650317973331843, 'ev': 0.1241516130906246, 'ev_pct': 12.41516130906246, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': -109.0, 'edge': 0.0646709000101468, 'ev': 0.124002000936887, 'ev_pct': 12.4002000936887, 'book': 'draftkings'}]",[],"[{'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -110.0, 'edge': 0.0650317973331843, 'ev': 0.1241516130906246, 'ev_pct': 12.41516130906246, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': -109.0, 'edge': 0.0646709000101468, 'ev': 0.124002000936887, 'ev_pct': 12.4002000936887, 'book': 'draftkings'}]","{'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -110.0, 'ev': 0.1241516130906246, 'ev_pct': 12.41516130906246, 'book': 'betmgm'}",,,"['EV 12.4%', 'Friendly price (~-110)', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Craig Porter Jr,CLE,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 129.0, 'edge': 0.1231900463987589, 'ev': 0.282105206253158, 'ev_pct': 28.210520625315798, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 124.0, 'edge': 0.1134426976776111, 'ev': 0.2541116427978489, 'ev_pct': 25.41116427978489, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 121.0, 'edge': 0.1073825813233771, 'ev': 0.2373155047246634, 'ev_pct': 23.73155047246634, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 118.0, 'edge': 0.1011556727759073, 'ev': 0.2205193666514779, 'ev_pct': 22.05193666514779, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 115.0, 'edge': 0.0947549900364151, 'ev': 0.2037232285782925, 'ev_pct': 20.37232285782925, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.1021487370594333, 'ev': 0.229834658383725, 'ev_pct': 22.9834658383725, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 125.0, 'edge': 0.0957332472935061, 'ev': 0.2153998064103888, 'ev_pct': 21.53998064103888, 'book': 'betmgm'}]",[],"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 129.0, 'edge': 0.1231900463987589, 'ev': 0.282105206253158, 'ev_pct': 28.210520625315798, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 124.0, 'edge': 0.1134426976776111, 'ev': 0.2541116427978489, 'ev_pct': 25.41116427978489, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 121.0, 'edge': 0.1073825813233771, 'ev': 0.2373155047246634, 'ev_pct': 23.73155047246634, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 118.0, 'edge': 0.1011556727759073, 'ev': 0.2205193666514779, 'ev_pct': 22.05193666514779, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 115.0, 'edge': 0.0947549900364151, 'ev': 0.2037232285782925, 'ev_pct': 20.37232285782925, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.1021487370594333, 'ev': 0.229834658383725, 'ev_pct': 22.9834658383725, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 125.0, 'edge': 0.0957332472935061, 'ev': 0.2153998064103888, 'ev_pct': 21.53998064103888, 'book': 'betmgm'}]","{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 129.0, 'ev': 0.282105206253158, 'ev_pct': 28.210520625315798, 'book': 'draftkings'}",,,"['EV 28.2%', 'Regular price range (-150 to +150)', 'Consensus: 5 books aligned', 'Best line available']",1.0,1.0
Day'Ron Sharpe,BKN,[],[],[],,,,[],0.0,0.0
De'Andre Hunter,CLE,[],[],[],,,,[],0.0,0.0
De'Anthony Melton,GSW,"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 120.0, 'edge': 0.1454238926286467, 'ev': 0.3199325637830227, 'ev_pct': 31.99325637830227, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': -108.0, 'edge': 0.0807588450568607, 'ev': 0.1555355534428429, 'ev_pct': 15.55355534428429, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': -110.0, 'edge': 0.0761800904781061, 'ev': 0.1454347181854753, 'ev_pct': 14.543471818547529, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': -114.0, 'edge': 0.0672793339137982, 'ev': 0.1262962934873054, 'ev_pct': 12.629629348730539, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 13.5, 'price': 140.0, 'edge': 0.1832887305252136, 'ev': 0.4398929532605127, 'ev_pct': 43.98929532605127, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 14.5, 'price': 110.0, 'edge': 0.1237935553464765, 'ev': 0.2599664662276006, 'ev_pct': 25.99664662276006, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 4.5, 'price': 135.0, 'edge': 0.1738399601244503, 'ev': 0.4085239062924582, 'ev_pct': 40.852390629245825, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 130.0, 'edge': 0.1594030632045279, 'ev': 0.3666270453704143, 'ev_pct': 36.66270453704143, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 122.0, 'edge': 0.1437352214497296, 'ev': 0.3190921916183998, 'ev_pct': 31.90921916183998, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 114.0, 'edge': 0.1268959522740119, 'ev': 0.2715573378663853, 'ev_pct': 27.15573378663853, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 112.0, 'edge': 0.1224875586926329, 'ev': 0.2596736244283819, 'ev_pct': 25.967362442838187, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'edge': 0.1179951957097039, 'ev': 0.2477899109903782, 'ev_pct': 24.77899109903782, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'edge': 0.1179951957097039, 'ev': 0.2477899109903782, 'ev_pct': 24.77899109903782, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'edge': 0.1179951957097039, 'ev': 0.2477899109903782, 'ev_pct': 24.77899109903782, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 130.0, 'edge': 0.1475002816613621, 'ev': 0.3392506478211329, 'ev_pct': 33.92506478211329, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 114.0, 'edge': 0.114993170730846, 'ev': 0.2460853853640106, 'ev_pct': 24.60853853640106, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 109.0, 'edge': 0.1038139908354832, 'ev': 0.2169712408461599, 'ev_pct': 21.69712408461599, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 105.0, 'edge': 0.0944780123082338, 'ev': 0.1936799252318793, 'ev_pct': 19.36799252318793, 'book': 'betmgm'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 120.0, 'edge': 0.1454238926286467, 'ev': 0.3199325637830227, 'ev_pct': 31.99325637830227, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': -108.0, 'edge': 0.0807588450568607, 'ev': 0.1555355534428429, 'ev_pct': 15.55355534428429, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': -110.0, 'edge': 0.0761800904781061, 'ev': 0.1454347181854753, 'ev_pct': 14.543471818547529, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': -114.0, 'edge': 0.0672793339137982, 'ev': 0.1262962934873054, 'ev_pct': 12.629629348730539, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 13.5, 'price': 140.0, 'edge': 0.1832887305252136, 'ev': 0.4398929532605127, 'ev_pct': 43.98929532605127, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 14.5, 'price': 110.0, 'edge': 0.1237935553464765, 'ev': 0.2599664662276006, 'ev_pct': 25.99664662276006, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 4.5, 'price': 135.0, 'edge': 0.1738399601244503, 'ev': 0.4085239062924582, 'ev_pct': 40.852390629245825, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 130.0, 'edge': 0.1594030632045279, 'ev': 0.3666270453704143, 'ev_pct': 36.66270453704143, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 122.0, 'edge': 0.1437352214497296, 'ev': 0.3190921916183998, 'ev_pct': 31.90921916183998, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 114.0, 'edge': 0.1268959522740119, 'ev': 0.2715573378663853, 'ev_pct': 27.15573378663853, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 112.0, 'edge': 0.1224875586926329, 'ev': 0.2596736244283819, 'ev_pct': 25.967362442838187, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'edge': 0.1179951957097039, 'ev': 0.2477899109903782, 'ev_pct': 24.77899109903782, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'edge': 0.1179951957097039, 'ev': 0.2477899109903782, 'ev_pct': 24.77899109903782, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'edge': 0.1179951957097039, 'ev': 0.2477899109903782, 'ev_pct': 24.77899109903782, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 130.0, 'edge': 0.1475002816613621, 'ev': 0.3392506478211329, 'ev_pct': 33.92506478211329, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 114.0, 'edge': 0.114993170730846, 'ev': 0.2460853853640106, 'ev_pct': 24.60853853640106, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 109.0, 'edge': 0.1038139908354832, 'ev': 0.2169712408461599, 'ev_pct': 21.69712408461599, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 105.0, 'edge': 0.0944780123082338, 'ev': 0.1936799252318793, 'ev_pct': 19.36799252318793, 'book': 'betmgm'}]","{'market': 'ra', 'side': 'UNDER', 'line': 4.5, 'price': 135.0, 'ev': 0.4085239062924582, 'ev_pct': 40.852390629245825, 'book': 'bovada'}",,,"['EV 40.9%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
DeMar DeRozan,SAC,"[{'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 130.0, 'edge': 0.1037078508891087, 'ev': 0.2385280570449501, 'ev_pct': 23.852805704495008, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 105.0, 'edge': 0.0613041973968963, 'ev': 0.1256736046636374, 'ev_pct': 12.56736046636374, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': 120.0, 'edge': 0.0958297906518383, 'ev': 0.2108255394340442, 'ev_pct': 21.08255394340442, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 140.0, 'edge': 0.1048651609415187, 'ev': 0.2516763862596449, 'ev_pct': 25.16763862596449, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 130.0, 'edge': 0.1037078508891087, 'ev': 0.2385280570449501, 'ev_pct': 23.852805704495008, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 105.0, 'edge': 0.0613041973968963, 'ev': 0.1256736046636374, 'ev_pct': 12.56736046636374, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': 120.0, 'edge': 0.0958297906518383, 'ev': 0.2108255394340442, 'ev_pct': 21.08255394340442, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 140.0, 'edge': 0.1048651609415187, 'ev': 0.2516763862596449, 'ev_pct': 25.16763862596449, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 140.0, 'ev': 0.2516763862596449, 'ev_pct': 25.16763862596449, 'book': 'bovada'}",,,"['EV 25.2%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Deandre Ayton,LAL,[],[],[],,,,[],0.0,0.0
Deni Avdija,POR,"[{'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 110.0, 'edge': 0.1148233862005639, 'ev': 0.2411291110211844, 'ev_pct': 24.11291110211844, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 105.0, 'edge': 0.1032089843422596, 'ev': 0.2115784179016323, 'ev_pct': 21.15784179016323, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 105.0, 'edge': 0.1032089843422596, 'ev': 0.2115784179016323, 'ev_pct': 21.15784179016323, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 104.0, 'edge': 0.1008177839596676, 'ev': 0.2056682792777219, 'ev_pct': 20.56682792777219, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': -102.0, 'edge': 0.0860633673415351, 'ev': 0.1704392176763736, 'ev_pct': 17.04392176763736, 'book': 'williamhill_us'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': 105.0, 'edge': 0.1109384365140871, 'ev': 0.2274237948538787, 'ev_pct': 22.742379485387872, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': -102.0, 'edge': 0.0930225733483316, 'ev': 0.1842211746702253, 'ev_pct': 18.42211746702253, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -110.0, 'edge': 0.0749337907533438, 'ev': 0.1430554187109292, 'ev_pct': 14.30554187109292, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': -115.0, 'edge': 0.0643584502076503, 'ev': 0.120322319953433, 'ev_pct': 12.032231995343299, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 105.0, 'edge': 0.1106117905796311, 'ev': 0.2267541706882437, 'ev_pct': 22.67541706882437, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': -113.0, 'edge': 0.0679002367035289, 'ev': 0.1279889417508997, 'ev_pct': 12.79889417508997, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 11.5, 'price': 105.0, 'edge': 0.111244551600673, 'ev': 0.2280513307813797, 'ev_pct': 22.80513307813797, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 102.0, 'edge': 0.1021159342588357, 'ev': 0.206274187202848, 'ev_pct': 20.627418720284798, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 102.0, 'edge': 0.1021159342588357, 'ev': 0.206274187202848, 'ev_pct': 20.627418720284798, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 150.0, 'edge': 0.177634923938429, 'ev': 0.4440873098460727, 'ev_pct': 44.40873098460727, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 111.0, 'edge': 0.1037012746493295, 'ev': 0.2188096895100854, 'ev_pct': 21.88096895100854, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 140.0, 'edge': 0.0838045799635141, 'ev': 0.201130991912434, 'ev_pct': 20.1130991912434, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 110.0, 'edge': 0.1148233862005639, 'ev': 0.2411291110211844, 'ev_pct': 24.11291110211844, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 105.0, 'edge': 0.1032089843422596, 'ev': 0.2115784179016323, 'ev_pct': 21.15784179016323, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 105.0, 'edge': 0.1032089843422596, 'ev': 0.2115784179016323, 'ev_pct': 21.15784179016323, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 104.0, 'edge': 0.1008177839596676, 'ev': 0.2056682792777219, 'ev_pct': 20.56682792777219, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': -102.0, 'edge': 0.0860633673415351, 'ev': 0.1704392176763736, 'ev_pct': 17.04392176763736, 'book': 'williamhill_us'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': 105.0, 'edge': 0.1109384365140871, 'ev': 0.2274237948538787, 'ev_pct': 22.742379485387872, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': -102.0, 'edge': 0.0930225733483316, 'ev': 0.1842211746702253, 'ev_pct': 18.42211746702253, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -110.0, 'edge': 0.0749337907533438, 'ev': 0.1430554187109292, 'ev_pct': 14.30554187109292, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': -115.0, 'edge': 0.0643584502076503, 'ev': 0.120322319953433, 'ev_pct': 12.032231995343299, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 105.0, 'edge': 0.1106117905796311, 'ev': 0.2267541706882437, 'ev_pct': 22.67541706882437, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': -113.0, 'edge': 0.0679002367035289, 'ev': 0.1279889417508997, 'ev_pct': 12.79889417508997, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 11.5, 'price': 105.0, 'edge': 0.111244551600673, 'ev': 0.2280513307813797, 'ev_pct': 22.80513307813797, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 102.0, 'edge': 0.1021159342588357, 'ev': 0.206274187202848, 'ev_pct': 20.627418720284798, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 102.0, 'edge': 0.1021159342588357, 'ev': 0.206274187202848, 'ev_pct': 20.627418720284798, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 150.0, 'edge': 0.177634923938429, 'ev': 0.4440873098460727, 'ev_pct': 44.40873098460727, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 111.0, 'edge': 0.1037012746493295, 'ev': 0.2188096895100854, 'ev_pct': 21.88096895100854, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 140.0, 'edge': 0.0838045799635141, 'ev': 0.201130991912434, 'ev_pct': 20.1130991912434, 'book': 'bovada'}]","{'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 150.0, 'ev': 0.4440873098460727, 'ev_pct': 44.40873098460727, 'book': 'bovada'}",model 3.1 vs line 5.5 (-2.4),3.0738824000000005,"['EV 44.4%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Dennis Schroder,SAC,"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 115.0, 'edge': 0.0986130940984277, 'ev': 0.2120181523116195, 'ev_pct': 21.201815231161948, 'book': 'betmgm'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 115.0, 'edge': 0.0986130940984277, 'ev': 0.2120181523116195, 'ev_pct': 21.201815231161948, 'book': 'betmgm'}]","{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 115.0, 'ev': 0.2120181523116195, 'ev_pct': 21.201815231161948, 'book': 'betmgm'}",,,"['EV 21.2%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Derik Queen,NOP,"[{'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 120.0, 'edge': 0.1006010911338904, 'ev': 0.2213224004945588, 'ev_pct': 22.13224004945588, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 120.0, 'edge': 0.1006010911338904, 'ev': 0.2213224004945588, 'ev_pct': 22.13224004945588, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 118.0, 'edge': 0.0964309493490697, 'ev': 0.2102194695809719, 'ev_pct': 21.02194695809719, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 117.0, 'edge': 0.0943170525917873, 'ev': 0.2046680041241785, 'ev_pct': 20.46680041241785, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 115.0, 'edge': 0.0900302666095775, 'ev': 0.1935650732105915, 'ev_pct': 19.356507321059148, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 135.0, 'edge': 0.0485958826194819, 'ev': 0.1142003241557826, 'ev_pct': 11.42003241557826, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': 100.0, 'edge': 0.0656492025055197, 'ev': 0.1312984050110395, 'ev_pct': 13.129840501103951, 'book': 'betmgm'}]",[],"[{'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 120.0, 'edge': 0.1006010911338904, 'ev': 0.2213224004945588, 'ev_pct': 22.13224004945588, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 120.0, 'edge': 0.1006010911338904, 'ev': 0.2213224004945588, 'ev_pct': 22.13224004945588, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 118.0, 'edge': 0.0964309493490697, 'ev': 0.2102194695809719, 'ev_pct': 21.02194695809719, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 117.0, 'edge': 0.0943170525917873, 'ev': 0.2046680041241785, 'ev_pct': 20.46680041241785, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 115.0, 'edge': 0.0900302666095775, 'ev': 0.1935650732105915, 'ev_pct': 19.356507321059148, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 135.0, 'edge': 0.0485958826194819, 'ev': 0.1142003241557826, 'ev_pct': 11.42003241557826, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': 100.0, 'edge': 0.0656492025055197, 'ev': 0.1312984050110395, 'ev_pct': 13.129840501103951, 'book': 'betmgm'}]","{'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 120.0, 'ev': 0.2213224004945588, 'ev_pct': 22.13224004945588, 'book': 'fanduel'}",model 6.5 vs line 4.5 (+2.0),6.5164341666666665,"['EV 22.1%', 'Regular price range (-150 to +150)', 'Consensus: 5 books aligned', 'Best line available']",1.0,1.0
Derrick White,BOS,"[{'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': 125.0, 'edge': 0.1336061365658578, 'ev': 0.3006138072731801, 'ev_pct': 30.06138072731801, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': 105.0, 'edge': 0.0954447728595606, 'ev': 0.1956617843620993, 'ev_pct': 19.56617843620993, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': -102.0, 'edge': 0.0782991558588361, 'ev': 0.1550630341518127, 'ev_pct': 15.50630341518127, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 28.5, 'price': -115.0, 'edge': 0.0525804626631979, 'ev': 0.0983026041094569, 'ev_pct': 9.83026041094569, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': 125.0, 'edge': 0.1321430972653752, 'ev': 0.2973219688470941, 'ev_pct': 29.73219688470941, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': 100.0, 'edge': 0.0821590571993906, 'ev': 0.1643181143987813, 'ev_pct': 16.431811439878132, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 110.0, 'edge': 0.0672707721763745, 'ev': 0.1412686215703865, 'ev_pct': 14.12686215703865, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': 125.0, 'edge': 0.1336061365658578, 'ev': 0.3006138072731801, 'ev_pct': 30.06138072731801, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': 105.0, 'edge': 0.0954447728595606, 'ev': 0.1956617843620993, 'ev_pct': 19.56617843620993, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': -102.0, 'edge': 0.0782991558588361, 'ev': 0.1550630341518127, 'ev_pct': 15.50630341518127, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 28.5, 'price': -115.0, 'edge': 0.0525804626631979, 'ev': 0.0983026041094569, 'ev_pct': 9.83026041094569, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': 125.0, 'edge': 0.1321430972653752, 'ev': 0.2973219688470941, 'ev_pct': 29.73219688470941, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': 100.0, 'edge': 0.0821590571993906, 'ev': 0.1643181143987813, 'ev_pct': 16.431811439878132, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 110.0, 'edge': 0.0672707721763745, 'ev': 0.1412686215703865, 'ev_pct': 14.12686215703865, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 110.0, 'ev': 0.1412686215703865, 'ev_pct': 14.12686215703865, 'book': 'bovada'}",,,"['EV 14.1%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
