date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,books_h2h,books_spreads,books_totals,bookmaker
2026-01-05,2026-01-06T03:10:00Z,Los Angeles Clippers,Golden State Warriors,-10.545454545454545,-118.54545454545455,1.5,-1.5,-111.5,,225.5,-109.22222222222223,-110.11111111111111,11,11,6,9,oddsapi_consensus
2026-01-05,2026-01-06T00:10:00Z,Detroit Pistons,New York Knicks,114.72727272727273,-136.45454545454547,2.5,-2.5,-109.5,,232.5,-110.4,-110.0,11,11,10,10,oddsapi_consensus
2026-01-05,2026-01-06T01:10:00Z,Houston Rockets,Phoenix Suns,-320.3636363636364,255.36363636363637,-8.0,8.0,-111.75,,222.5,-109.44444444444444,-109.88888888888889,11,11,8,9,oddsapi_consensus
2026-01-05,2026-01-06T03:10:00Z,Portland Trail Blazers,Utah Jazz,-232.36363636363637,190.54545454545453,-6.0,6.0,-110.33333333333333,,241.5,-110.5,-108.0,11,11,9,4,oddsapi_consensus
2026-01-05,2026-01-06T01:10:00Z,Oklahoma City Thunder,Charlotte Hornets,-1227.2727272727273,742.9090909090909,-15.5,15.5,-109.44444444444444,,234.5,-108.83333333333333,-111.16666666666667,11,11,9,6,oddsapi_consensus
2026-01-05,2026-01-06T01:40:00Z,Philadelphia 76ers,Denver Nuggets,-623.1818181818181,447.3636363636364,-11.5,11.5,-111.42857142857143,,229.5,-108.0,-112.0,11,11,7,5,oddsapi_consensus
2026-01-05,2026-01-06T00:40:00Z,Toronto Raptors,Atlanta Hawks,-151.0,127.0,-3.0,3.0,-108.875,,234.0,-110.0,-110.0,11,11,8,5,oddsapi_consensus
2026-01-05,2026-01-06T00:40:00Z,Boston Celtics,Chicago Bulls,-552.0909090909091,405.54545454545456,-11.0,11.0,-109.28571428571429,,237.0,-109.57142857142857,-109.57142857142857,11,11,7,7,oddsapi_consensus
