player,team,plays,ladders
A.J. Green,MIL,"[{'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': 100.0, 'edge': 0.1153425804240871, 'ev': 0.2306851608481743, 'ev_pct': 23.068516084817432, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 10.5, 'price': -130.0, 'edge': 0.0974530694558074, 'ev': 0.1724169690371977, 'ev_pct': 17.24169690371977, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.1389248351665664, 'ev': 0.2712342019918677, 'ev_pct': 27.12342019918677, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 4.5, 'price': 120.0, 'edge': 0.0644447308967168, 'ev': 0.1417784079727769, 'ev_pct': 14.17784079727769, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 4.5, 'price': 115.0, 'edge': 0.0538739063724039, 'ev': 0.1158288987006683, 'ev_pct': 11.58288987006683, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 131.0, 'edge': 0.1005982920083421, 'ev': 0.2323820545392704, 'ev_pct': 23.23820545392704, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 130.0, 'edge': 0.0987161162131228, 'ev': 0.2270470672901826, 'ev_pct': 22.70470672901826, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 128.0, 'edge': 0.0949022336807048, 'ev': 0.2163770927920071, 'ev_pct': 21.63770927920071, 'book': 'betonlineag'}]",[]
Aaron Gordon,DEN,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -159.0, 'edge': 0.1227976585390387, 'ev': 0.2000288903245977, 'ev_pct': 20.00288903245977, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -165.0, 'edge': 0.1140557630046904, 'ev': 0.1831804678560179, 'ev_pct': 18.31804678560179, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -165.0, 'edge': 0.1140557630046904, 'ev': 0.1831804678560179, 'ev_pct': 18.31804678560179, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -170.0, 'edge': 0.107067642809023, 'ev': 0.1700486091672719, 'ev_pct': 17.00486091672719, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -175.0, 'edge': 0.1003336360750163, 'ev': 0.157667142403597, 'ev_pct': 15.7667142403597, 'book': 'fanatics'}, {'market': 'pa', 'side': 'UNDER', 'line': 19.5, 'price': -125.0, 'edge': 0.2359748845986564, 'ev': 0.4247547922775817, 'ev_pct': 42.47547922775817, 'book': 'fanatics'}, {'market': 'pa', 'side': 'UNDER', 'line': 19.5, 'price': -125.0, 'edge': 0.2359748845986564, 'ev': 0.4247547922775817, 'ev_pct': 42.47547922775817, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': 110.0, 'edge': 0.244661259558155, 'ev': 0.5137886450721255, 'ev_pct': 51.378864507212555, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -125.0, 'edge': 0.2420128855313055, 'ev': 0.4356231939563499, 'ev_pct': 43.562319395634994, 'book': 'fanatics'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': -108.0, 'edge': 0.2416598930002558, 'ev': 0.4654190531856779, 'ev_pct': 46.541905318567785, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': -110.0, 'edge': 0.2370811384215012, 'ev': 0.4526094460774115, 'ev_pct': 45.26094460774115, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -128.0, 'edge': 0.2361649323149313, 'ev': 0.4206687856859713, 'ev_pct': 42.06687856859713, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': -115.0, 'edge': 0.2260069413007925, 'ev': 0.4225347163449598, 'ev_pct': 42.25347163449598, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -135.0, 'edge': 0.223100355980478, 'ev': 0.3883598789289804, 'ev_pct': 38.83598789289804, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 23.5, 'price': 117.0, 'edge': 0.3345500276780192, 'ev': 0.7259735600613016, 'ev_pct': 72.59735600613017, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 24.5, 'price': 100.0, 'edge': 0.3254512361173134, 'ev': 0.6509024722346268, 'ev_pct': 65.09024722346268, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 25.5, 'price': -115.0, 'edge': 0.3176707774136836, 'ev': 0.5939062360342781, 'ev_pct': 59.390623603427805, 'book': 'fanatics'}, {'market': 'pra', 'side': 'UNDER', 'line': 24.5, 'price': -105.0, 'edge': 0.3132561141660939, 'ev': 0.6115952705147547, 'ev_pct': 61.15952705147547, 'book': 'betmgm'}, {'market': 'pra', 'side': 'UNDER', 'line': 25.5, 'price': -118.0, 'edge': 0.3112700946741914, 'ev': 0.5750583104997773, 'ev_pct': 57.50583104997773, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 25.5, 'price': -120.0, 'edge': 0.3070999528893707, 'ev': 0.5630165802971797, 'ev_pct': 56.30165802971797, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'UNDER', 'line': 26.5, 'price': -139.0, 'edge': 0.29509295453593, 'ev': 0.5073900441301242, 'ev_pct': 50.739004413012424, 'book': 'betrivers'}, {'market': 'pts', 'side': 'UNDER', 'line': 13.5, 'price': 200.0, 'edge': 0.2372738197150166, 'ev': 0.7118214591450499, 'ev_pct': 71.18214591450499, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 14.5, 'price': 150.0, 'edge': 0.2221960326392624, 'ev': 0.5554900815981562, 'ev_pct': 55.549008159815614, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 15.5, 'price': 115.0, 'edge': 0.2065745290555941, 'ev': 0.4441352374695272, 'ev_pct': 44.41352374695272, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 16.5, 'price': -105.0, 'edge': 0.2061458593601095, 'ev': 0.4024752492268805, 'ev_pct': 40.24752492268805, 'book': 'fanatics'}, {'market': 'pts', 'side': 'UNDER', 'line': 16.5, 'price': -106.0, 'edge': 0.2037778745152125, 'ev': 0.3960211523597527, 'ev_pct': 39.60211523597527, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 16.5, 'price': -106.0, 'edge': 0.2037778745152125, 'ev': 0.3960211523597527, 'ev_pct': 39.60211523597527, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'UNDER', 'line': 16.5, 'price': -108.0, 'edge': 0.1991102120805598, 'ev': 0.3834715195625596, 'ev_pct': 38.347151956255956, 'book': 'fanduel'}, {'market': 'pts', 'side': 'UNDER', 'line': 16.5, 'price': -108.0, 'edge': 0.1991102120805598, 'ev': 0.3834715195625596, 'ev_pct': 38.347151956255956, 'book': 'betonlineag'}, {'market': 'ra', 'side': 'UNDER', 'line': 8.5, 'price': -125.0, 'edge': 0.2215202392559052, 'ev': 0.3987364306606296, 'ev_pct': 39.87364306606296, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 110.0, 'edge': 0.2174797589325362, 'ev': 0.4567074937583261, 'ev_pct': 45.67074937583261, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 120.0, 'edge': 0.1626155577914329, 'ev': 0.3577542271411524, 'ev_pct': 35.77542271411524, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 115.0, 'edge': 0.15204473326712, 'ev': 0.326896176524308, 'ev_pct': 32.689617652430805, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 6.5, 'price': -150.0, 'edge': 0.1360994888738153, 'ev': 0.2268324814563587, 'ev_pct': 22.683248145635872, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 6.5, 'price': -152.0, 'edge': 0.1329248856992121, 'ev': 0.2203754683960622, 'ev_pct': 22.03754683960622, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 106.0, 'edge': 0.1317241191330039, 'ev': 0.2713516854139882, 'ev_pct': 27.13516854139882, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 105.0, 'edge': 0.129356134288107, 'ev': 0.2651800752906194, 'ev_pct': 26.518007529061936, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 104.0, 'edge': 0.1269649339055149, 'ev': 0.2590084651672505, 'ev_pct': 25.90084651672505, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 101.0, 'edge': 0.1196485745259421, 'ev': 0.2404936347971438, 'ev_pct': 24.04936347971438, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -105.0, 'edge': 0.1049658903856679, 'ev': 0.204933405038685, 'ev_pct': 20.493340503868502, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -275.0, 'edge': 0.0993190361139285, 'ev': 0.1354350492462661, 'ev_pct': 13.543504924626609, 'book': 'bovada'}]",[]
Ajay Mitchell,OKC,"[{'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 105.0, 'edge': 0.1394402480033929, 'ev': 0.2858525084069555, 'ev_pct': 28.585250840695547, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.2144355273115172, 'ev': 0.4824799364509138, 'ev_pct': 48.247993645091384, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 123.0, 'edge': 0.210449478482419, 'ev': 0.4693023370157946, 'ev_pct': 46.93023370157946, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.2043345172105071, 'ev': 0.4495359378631157, 'ev_pct': 44.95359378631157, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 118.0, 'edge': 0.2001643754256864, 'ev': 0.4363583384279964, 'ev_pct': 43.635833842799634, 'book': 'betonlineag'}]",[]
Ben Sheppard,IND,"[{'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -115.0, 'edge': 0.0809742809408007, 'ev': 0.1513866991501925, 'ev_pct': 15.138669915019252, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -115.0, 'edge': 0.0809742809408007, 'ev': 0.1513866991501925, 'ev_pct': 15.138669915019252, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 130.0, 'edge': 0.1502848893031376, 'ev': 0.3456552453972165, 'ev_pct': 34.56552453972165, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -150.0, 'edge': 0.1082254695645481, 'ev': 0.1803757826075802, 'ev_pct': 18.037578260758018, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -151.0, 'edge': 0.1066318440665401, 'ev': 0.1772489593423946, 'ev_pct': 17.72489593423946, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -152.0, 'edge': 0.1050508663899449, 'ev': 0.1741632784885929, 'ev_pct': 17.41632784885929, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -154.0, 'edge': 0.1019262569661229, 'ev': 0.168112138112956, 'ev_pct': 16.8112138112956, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -155.0, 'edge': 0.1003823323096462, 'ev': 0.1651451273481275, 'ev_pct': 16.51451273481275, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -158.0, 'edge': 0.0958223687893543, 'ev': 0.156469437643376, 'ev_pct': 15.646943764337601, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -160.0, 'edge': 0.0928408541799327, 'ev': 0.1508663880423907, 'ev_pct': 15.086638804239069, 'book': 'bovada'}]",[]
Bobby Portis,MIL,"[{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -105.0, 'edge': 0.0827504513810855, 'ev': 0.1615604050773573, 'ev_pct': 16.15604050773573, 'book': 'fanatics'}]",[]
Brandon Ingram,TOR,"[{'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 108.0, 'edge': 0.2318180199570708, 'ev': 0.4821814815107074, 'ev_pct': 48.218148151070736, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -102.0, 'edge': 0.2076367556767966, 'ev': 0.411202202418754, 'ev_pct': 41.1202202418754, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -102.0, 'edge': 0.2076367556767966, 'ev': 0.411202202418754, 'ev_pct': 41.1202202418754, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -105.0, 'edge': 0.200392128775082, 'ev': 0.3912417752275411, 'ev_pct': 39.12417752275411, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -105.0, 'edge': 0.200392128775082, 'ev': 0.3912417752275411, 'ev_pct': 39.12417752275411, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -105.0, 'edge': 0.200392128775082, 'ev': 0.3912417752275411, 'ev_pct': 39.12417752275411, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -108.0, 'edge': 0.1933564814955323, 'ev': 0.3723902606580623, 'ev_pct': 37.23902606580623, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -110.0, 'edge': 0.1887777269167777, 'ev': 0.3603938422956666, 'ev_pct': 36.039384229566664, 'book': 'fanatics'}]",[]
Cam Spencer,MEM,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 130.0, 'edge': 0.021452773085379, 'ev': 0.0493413780963717, 'ev_pct': 4.93413780963717, 'book': 'betmgm'}]",[]
Cason Wallace,OKC,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 105.0, 'edge': 0.2022982516615998, 'ev': 0.4147114159062797, 'ev_pct': 41.471141590627965, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 100.0, 'edge': 0.1901031297103803, 'ev': 0.3802062594207607, 'ev_pct': 38.020625942076066, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -103.0, 'edge': 0.1827139671488039, 'ev': 0.3601061682641476, 'ev_pct': 36.01061682641476, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -104.0, 'edge': 0.1802992081417529, 'ev': 0.3536638313549768, 'ev_pct': 35.36638313549768, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -105.0, 'edge': 0.1779080077591608, 'ev': 0.3473442056250282, 'ev_pct': 34.73442056250282, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -107.0, 'edge': 0.1731949171499939, 'ev': 0.3350593257013899, 'ev_pct': 33.50593257013899, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -108.0, 'edge': 0.170872360479611, 'ev': 0.3290875090718436, 'ev_pct': 32.908750907184356, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -108.0, 'edge': 0.170872360479611, 'ev': 0.3290875090718436, 'ev_pct': 32.908750907184356, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -240.0, 'edge': 0.1090293677858712, 'ev': 0.1544582710299843, 'ev_pct': 15.44582710299843, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 10.5, 'price': 120.0, 'edge': 0.2179665624886684, 'ev': 0.4795264374750706, 'ev_pct': 47.95264374750706, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 11.5, 'price': -110.0, 'edge': 0.1929870666467247, 'ev': 0.3684298545073835, 'ev_pct': 36.842985450738354, 'book': 'fanatics'}, {'market': 'pa', 'side': 'UNDER', 'line': 11.5, 'price': -114.0, 'edge': 0.1840863100824168, 'ev': 0.3455655294529578, 'ev_pct': 34.556552945295785, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 11.5, 'price': -114.0, 'edge': 0.1840863100824168, 'ev': 0.3455655294529578, 'ev_pct': 34.556552945295785, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 11.5, 'price': -115.0, 'edge': 0.181912869526016, 'ev': 0.340097973461682, 'ev_pct': 34.0097973461682, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 11.5, 'price': -125.0, 'edge': 0.1612410349006929, 'ev': 0.2902338628212474, 'ev_pct': 29.02338628212474, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 12.5, 'price': -150.0, 'edge': 0.1579871534902631, 'ev': 0.2633119224837719, 'ev_pct': 26.33119224837719, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 10.5, 'price': 140.0, 'edge': 0.166239335028441, 'ev': 0.3989744040682585, 'ev_pct': 39.89744040682585, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 11.5, 'price': 105.0, 'edge': 0.1426771467413696, 'ev': 0.2924881508198078, 'ev_pct': 29.248815081980776, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 12.5, 'price': 150.0, 'edge': 0.2426998237635167, 'ev': 0.6067495594087918, 'ev_pct': 60.67495594087918, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 13.5, 'price': 115.0, 'edge': 0.2181299620807457, 'ev': 0.4689794184736031, 'ev_pct': 46.89794184736031, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 13.5, 'price': 112.0, 'edge': 0.2115481279429659, 'ev': 0.4484820312390879, 'ev_pct': 44.84820312390879, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 14.5, 'price': -105.0, 'edge': 0.2095074983724886, 'ev': 0.4090384492034301, 'ev_pct': 40.903844920343005, 'book': 'fanatics'}, {'market': 'pra', 'side': 'UNDER', 'line': 14.5, 'price': -112.0, 'edge': 0.1934007335312553, 'ev': 0.3660799598984475, 'ev_pct': 36.60799598984475, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 14.5, 'price': -112.0, 'edge': 0.1934007335312553, 'ev': 0.3660799598984475, 'ev_pct': 36.60799598984475, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 14.5, 'price': -114.0, 'edge': 0.1889923399498764, 'ev': 0.3547750942918731, 'ev_pct': 35.47750942918731, 'book': 'fanduel'}, {'market': 'pra', 'side': 'UNDER', 'line': 14.5, 'price': -114.0, 'edge': 0.1889923399498764, 'ev': 0.3547750942918731, 'ev_pct': 35.47750942918731, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'UNDER', 'line': 14.5, 'price': -115.0, 'edge': 0.1868188993934756, 'ev': 0.3492701162573673, 'ev_pct': 34.92701162573673, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 14.5, 'price': -118.0, 'edge': 0.1804182166539834, 'ev': 0.3333150104285455, 'ev_pct': 33.33150104285455, 'book': 'betmgm'}, {'market': 'pra', 'side': 'UNDER', 'line': 15.5, 'price': -137.0, 'edge': 0.1796705526386777, 'ev': 0.3108169414260338, 'ev_pct': 31.08169414260338, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 15.5, 'price': -145.0, 'edge': 0.165892889674758, 'ev': 0.2803017791056256, 'ev_pct': 28.03017791056256, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 4.5, 'price': 190.0, 'edge': 0.1693608012481359, 'ev': 0.4911463236195941, 'ev_pct': 49.11463236195941, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': 105.0, 'edge': 0.1269165763124714, 'ev': 0.2601789814405665, 'ev_pct': 26.01789814405665, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': -106.0, 'edge': 0.1001583475651354, 'ev': 0.1946473547020556, 'ev_pct': 19.46473547020556, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': -106.0, 'edge': 0.1001583475651354, 'ev': 0.1946473547020556, 'ev_pct': 19.46473547020556, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': -110.0, 'edge': 0.090911930551728, 'ev': 0.1735591401442081, 'ev_pct': 17.355914014420808, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': -110.0, 'edge': 0.090911930551728, 'ev': 0.1735591401442081, 'ev_pct': 17.355914014420808, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': -170.0, 'edge': 0.0784282933920801, 'ev': 0.1245625836227155, 'ev_pct': 12.45625836227155, 'book': 'bovada'}]",[]
Cedric Coward,MEM,"[{'market': 'pa', 'side': 'UNDER', 'line': 15.5, 'price': 115.0, 'edge': 0.1833811660250654, 'ev': 0.3942695069538906, 'ev_pct': 39.42695069538906, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': -112.0, 'edge': 0.1658866299770613, 'ev': 0.3139996924565805, 'ev_pct': 31.39996924565805, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': -115.0, 'edge': 0.1593047958392817, 'ev': 0.297830705264744, 'ev_pct': 29.783070526474397, 'book': 'fanatics'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': -115.0, 'edge': 0.1593047958392817, 'ev': 0.297830705264744, 'ev_pct': 29.783070526474397, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': -117.0, 'edge': 0.1550180098570718, 'ev': 0.2875120353759366, 'ev_pct': 28.75120353759366, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -145.0, 'edge': 0.1452041800447804, 'ev': 0.2453449938687669, 'ev_pct': 24.53449938687669, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 17.5, 'price': 135.0, 'edge': 0.1691797170958252, 'ev': 0.3975723351751893, 'ev_pct': 39.757233517518934, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': 105.0, 'edge': 0.1540715590719885, 'ev': 0.3158466960975765, 'ev_pct': 31.584669609757647, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 19.5, 'price': -120.0, 'edge': 0.1415140262318766, 'ev': 0.259442381425107, 'ev_pct': 25.9442381425107, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 19.5, 'price': -122.0, 'edge': 0.1374190221368724, 'ev': 0.2500575648720138, 'ev_pct': 25.00575648720138, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 19.5, 'price': -125.0, 'edge': 0.1314130161308664, 'ev': 0.2365434290355595, 'ev_pct': 23.65434290355595, 'book': 'fanatics'}, {'market': 'pr', 'side': 'UNDER', 'line': 19.5, 'price': -126.0, 'edge': 0.1294464477926167, 'ev': 0.2321817238185028, 'ev_pct': 23.21817238185028, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 10.5, 'price': 200.0, 'edge': 0.2185405151007103, 'ev': 0.6556215453021309, 'ev_pct': 65.56215453021309, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 11.5, 'price': 145.0, 'edge': 0.1958428925600067, 'ev': 0.4798150867720165, 'ev_pct': 47.98150867720165, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -110.0, 'edge': 0.2500121937722556, 'ev': 0.4772960062924879, 'ev_pct': 47.72960062924879, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -112.0, 'edge': 0.2455198307893266, 'ev': 0.464733965422654, 'ev_pct': 46.4733965422654, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -112.0, 'edge': 0.2455198307893266, 'ev': 0.464733965422654, 'ev_pct': 46.4733965422654, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -114.0, 'edge': 0.2411114372079477, 'ev': 0.4526126979166736, 'ev_pct': 45.26126979166736, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -115.0, 'edge': 0.2389379966515469, 'ev': 0.4467101676528919, 'ev_pct': 44.67101676528919, 'book': 'fanatics'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -116.0, 'edge': 0.2367846805447423, 'ev': 0.4409094051522788, 'ev_pct': 44.09094051522788, 'book': 'draftkings'}]",[]
De'Andre Hunter,CLE,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 115.0, 'edge': 0.134753804650096, 'ev': 0.2897206799977064, 'ev_pct': 28.97206799977064, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 115.0, 'edge': 0.134753804650096, 'ev': 0.2897206799977064, 'ev_pct': 28.97206799977064, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 115.0, 'edge': 0.134753804650096, 'ev': 0.2897206799977064, 'ev_pct': 28.97206799977064, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 110.0, 'edge': 0.1236796075293873, 'ev': 0.2597271758117134, 'ev_pct': 25.972717581171338, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 105.0, 'edge': 0.112065205671083, 'ev': 0.2297336716257202, 'ev_pct': 22.97336716257202, 'book': 'betmgm'}]",[]
