date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2026-03-31,0022500652,DAL,5041939,Cooper Flagg,0.1198239495437243,8.345577022021757,735,1,0.1198239495437243
2026-03-31,0022500652,MIL,4397140,Kevin Porter Jr.,0.1156920892146304,8.643633344236818,764,2,0.2355160387583547
2026-03-31,0022500652,MIL,4591725,Ryan Rollins,0.1065473101039151,9.385502074380899,839,3,0.3420633488622698
2026-03-31,0022501099,ORL,4432573,Paolo Banchero,0.1121332964820152,8.917957746478876,792,1,0.1121332964820152
2026-03-31,0022501099,ORL,4066320,Desmond Bane,0.1087991296069631,9.191250000000004,819,2,0.22093242608897828
2026-03-31,0022501099,PHX,1643047,CJ Huntley,0.1010779010542109,9.893359375000003,889,3,0.32201032714318917
2026-03-31,0022501100,BKN,4278104,Michael Porter Jr.,0.1117926698359147,8.94513031550069,795,1,0.1117926698359147
2026-03-31,0022501100,CHA,4433287,Brandon Miller,0.1101824873485661,9.0758524704245,808,2,0.2219751571844808
2026-03-31,0022501100,CHA,5061575,Kon Knueppel,0.1099524612789449,9.094839609483966,809,3,0.33192761846342567
2026-03-31,0022501101,TOR,4433134,Scottie Barnes,0.110977365128373,9.010846480660724,801,1,0.110977365128373
2026-03-31,0022501101,TOR,4395724,Immanuel Quickley,0.1108956740241195,9.01748430495587,802,2,0.2218730391524925
2026-03-31,0022501101,DET,4432166,Cade Cunningham,0.1075259159736628,9.300083528188107,830,3,0.3293989551261553
2026-03-31,0022501102,HOU,4684740,Amen Thompson,0.1150446281209859,8.692278955853174,769,1,0.1150446281209859
2026-03-31,0022501102,NYK,3934672,Jalen Brunson,0.1107753938743086,9.027275507904317,803,2,0.2258200219952945
2026-03-31,0022501102,HOU,3202,Kevin Durant,0.1091625720477861,9.16064894075827,816,3,0.3349825940430806
2026-03-31,0022501103,LAL,4066457,Austin Reaves,0.1162460881708965,8.602440010969428,760,1,0.1162460881708965
2026-03-31,0022501103,CLE,3992,James Harden,0.1120189576919548,8.92706038874186,793,2,0.2282650458628513
2026-03-31,0022501103,LAL,3945274,Luka Doncic,0.1107860446355968,9.026407642670625,803,3,0.33905109049844806
2026-03-31,0022501104,POR,4431736,Toumani Camara,0.1151056503806624,8.687670819746298,769,1,0.1151056503806624
2026-03-31,0022501104,LAC,6450,Kawhi Leonard,0.1066158682771144,9.379466829466836,838,2,0.22172151865777678
2026-03-31,0022501104,POR,3995,Jrue Holiday,0.1062209946909029,9.414334735896077,841,3,0.3279425133486797
