date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,sentiment_strength,sentiment_w,sentiment_applied
2026-04-15,2026-04-15T12:39:36.411347+00:00,3975,Stephen Curry,GSW,ast,UNDER,3.5,190,0.3448275862068966,0.41555922371922116,0.8163718362890606,0.07073163751232459,0.2051217487857413,bovada,Bovada,2026-04-16T02:10:00Z,Los Angeles Clippers,Golden State Warriors,,,False
2026-04-15,2026-04-15T12:39:36.411347+00:00,4396907,Darius Garland,LAC,ast,UNDER,5.5,170,0.37037037037037035,0.4360036673795278,0.8079256837647532,0.06563329700915743,0.17720990192472497,bovada,Bovada,2026-04-16T02:10:00Z,Los Angeles Clippers,Golden State Warriors,,,False
2026-04-15,2026-04-15T12:39:36.411347+00:00,6589,Draymond Green,GSW,ast,UNDER,5.5,125,0.4444444444444444,0.5195627144625035,0.9452329112315044,0.07511827001805904,0.1690161075406328,betonlineag,BetOnline.ag,2026-04-16T02:10:00Z,Los Angeles Clippers,Golden State Warriors,,,False
2026-04-15,2026-04-15T12:39:36.411347+00:00,6589,Draymond Green,GSW,ast,UNDER,5.5,118,0.45871559633027525,0.5316931935654596,0.9452329112315044,0.07297759723518438,0.159091161972702,fanduel,FanDuel,2026-04-16T02:10:00Z,Los Angeles Clippers,Golden State Warriors,,,False
2026-04-15,2026-04-15T12:39:36.411347+00:00,6589,Draymond Green,GSW,ast,UNDER,5.5,118,0.45871559633027525,0.5316931935654596,0.9452329112315044,0.07297759723518438,0.159091161972702,williamhill_us,Caesars,2026-04-16T02:10:00Z,Los Angeles Clippers,Golden State Warriors,,,False
2026-04-15,2026-04-15T12:39:36.411347+00:00,6589,Draymond Green,GSW,ast,UNDER,5.5,115,0.46511627906976744,0.5371337738940279,0.9452329112315044,0.07201749482426051,0.15483761387216,bovada,Bovada,2026-04-16T02:10:00Z,Los Angeles Clippers,Golden State Warriors,,,False
2026-04-15,2026-04-15T12:39:36.411347+00:00,6589,Draymond Green,GSW,ast,UNDER,5.5,113,0.4694835680751174,0.5408459695485754,0.9452329112315044,0.07136240147345807,0.15200191513846562,draftkings,DraftKings,2026-04-16T02:10:00Z,Los Angeles Clippers,Golden State Warriors,,,False
2026-04-15,2026-04-15T12:39:36.411347+00:00,6589,Draymond Green,GSW,ast,UNDER,5.5,104,0.49019607843137253,0.5584516033513923,0.9452329112315044,0.0682555249200198,0.13924127083684035,betrivers,BetRivers,2026-04-16T02:10:00Z,Los Angeles Clippers,Golden State Warriors,,,False
2026-04-15,2026-04-15T12:39:36.411347+00:00,3975,Stephen Curry,GSW,ast,UNDER,4.5,102,0.49504950495049505,0.5623316964649084,0.943597448379918,0.06728219151441339,0.13591002685911502,fanduel,FanDuel,2026-04-16T02:10:00Z,Los Angeles Clippers,Golden State Warriors,,,False
2026-04-15,2026-04-15T12:39:36.411347+00:00,3975,Stephen Curry,GSW,ast,UNDER,4.5,100,0.5,0.5665396172569876,0.943597448379918,0.06653961725698765,0.1330792345139753,williamhill_us,Caesars,2026-04-16T02:10:00Z,Los Angeles Clippers,Golden State Warriors,,,False
