player,team,plays,ladders
A.J. Green,MIL,"[{'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': 100.0, 'edge': 0.1122121077155281, 'ev': 0.2244242154310562, 'ev_pct': 22.44242154310562, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 4.5, 'price': 110.0, 'edge': 0.1282045567148303, 'ev': 0.2692295691011437, 'ev_pct': 26.922956910114372, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 115.0, 'edge': 0.1996371109578488, 'ev': 0.4292197885593748, 'ev_pct': 42.92197885593748, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 111.0, 'edge': 0.1942747334588523, 'ev': 0.4099196875981786, 'ev_pct': 40.99196875981786, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 108.0, 'edge': 0.1924335945047737, 'ev': 0.4002618765699295, 'ev_pct': 40.02618765699295, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 105.0, 'edge': 0.185397947225224, 'ev': 0.3800657918117093, 'ev_pct': 38.00657918117093, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 105.0, 'edge': 0.185397947225224, 'ev': 0.3800657918117093, 'ev_pct': 38.00657918117093, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 105.0, 'edge': 0.1821940237037952, 'ev': 0.3734977485927802, 'ev_pct': 37.349774859278014, 'book': 'betrivers'}]",[]
Al Horford,GSW,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -110.0, 'edge': 0.0802053840950592, 'ev': 0.1531193696360223, 'ev_pct': 15.31193696360223, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -109.0, 'edge': 0.0797662781475996, 'ev': 0.1529463498426451, 'ev_pct': 15.29463498426451, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -120.0, 'edge': 0.1830751070822146, 'ev': 0.3356376963173935, 'ev_pct': 33.56376963173935, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -121.0, 'edge': 0.1740662086526361, 'ev': 0.3179225794399388, 'ev_pct': 31.792257943993878, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -110.0, 'edge': 0.1583672586478451, 'ev': 0.3023374937822499, 'ev_pct': 30.23374937822499, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': 110.0, 'edge': 0.1384698532155429, 'ev': 0.2907866917526401, 'ev_pct': 29.07866917526401, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -110.0, 'edge': 0.1750644763297577, 'ev': 0.3342140002659012, 'ev_pct': 33.42140002659012, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -110.0, 'edge': 0.1736158121910175, 'ev': 0.3314483687283062, 'ev_pct': 33.144836872830616, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -118.0, 'edge': 0.139399276075967, 'ev': 0.2575342558013627, 'ev_pct': 25.75342558013627, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 17.5, 'price': 100.0, 'edge': 0.1087729224294152, 'ev': 0.2175458448588305, 'ev_pct': 21.75458448588305, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': 100.0, 'edge': 0.1775155916118399, 'ev': 0.3550311832236799, 'ev_pct': 35.50311832236799, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': 100.0, 'edge': 0.1680366037102368, 'ev': 0.3360732074204737, 'ev_pct': 33.60732074204737, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': -102.0, 'edge': 0.167981140845876, 'ev': 0.332668533832029, 'ev_pct': 33.2668533832029, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': -105.0, 'edge': 0.1624072169612462, 'ev': 0.3170807569243379, 'ev_pct': 31.70807569243379, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': 110.0, 'edge': 0.1785059831825445, 'ev': 0.3748625646833434, 'ev_pct': 37.48625646833434, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': 100.0, 'edge': 0.1797899522165732, 'ev': 0.3595799044331464, 'ev_pct': 35.95799044331464, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 9.5, 'price': 125.0, 'edge': 0.0660337173025978, 'ev': 0.1485758639308452, 'ev_pct': 14.857586393084521, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 8.5, 'price': -125.0, 'edge': 0.0771976658446758, 'ev': 0.1389557985204165, 'ev_pct': 13.895579852041651, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -134.0, 'edge': 0.0624652743897378, 'ev': 0.1090811507999898, 'ev_pct': 10.90811507999898, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -136.0, 'edge': 0.0589050733019388, 'ev': 0.1022176272004233, 'ev_pct': 10.22176272004233, 'book': 'fanduel'}]",[]
Andre Drummond,PHI,"[{'market': 'pra', 'side': 'OVER', 'line': 14.5, 'price': -105.0, 'edge': 0.2139554387462039, 'ev': 0.4177225232663981, 'ev_pct': 41.77225232663981, 'book': 'betmgm'}]",[]
Anthony Edwards,MIN,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -114.0, 'edge': 0.1148632075204243, 'ev': 0.2156204070997438, 'ev_pct': 21.56204070997438, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -140.0, 'edge': 0.0856322652955624, 'ev': 0.1467981690781071, 'ev_pct': 14.67981690781071, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 42.5, 'price': -120.0, 'edge': 0.1704127331447144, 'ev': 0.312423344098643, 'ev_pct': 31.2423344098643, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 43.5, 'price': -125.0, 'edge': 0.135665080360521, 'ev': 0.2441971446489379, 'ev_pct': 24.41971446489379, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 38.5, 'price': -108.0, 'edge': 0.1857642082721776, 'ev': 0.3577681048204904, 'ev_pct': 35.77681048204904, 'book': 'fanduel'}, {'market': 'pts', 'side': 'UNDER', 'line': 39.5, 'price': -120.0, 'edge': 0.1760907943906556, 'ev': 0.3228331230495354, 'ev_pct': 32.28331230495354, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 39.5, 'price': -121.0, 'edge': 0.1747538959949337, 'ev': 0.3191786034287633, 'ev_pct': 31.91786034287633, 'book': 'williamhill_us'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -115.0, 'edge': 0.1566685834313123, 'ev': 0.2929021342411489, 'ev_pct': 29.290213424114892, 'book': 'draftkings'}]",[]
Ayo Dosunmu,MIN,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 112.0, 'edge': 0.0985505828578975, 'ev': 0.2089272356587428, 'ev_pct': 20.89272356587428, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 114.0, 'edge': 0.0974233810226147, 'ev': 0.2084860353883956, 'ev_pct': 20.848603538839562, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -120.0, 'edge': 0.0944190069378215, 'ev': 0.1731015127193395, 'ev_pct': 17.31015127193395, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -105.0, 'edge': 0.1046739925320925, 'ev': 0.2043635092293234, 'ev_pct': 20.436350922932338, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 124.0, 'edge': 0.0774323094754612, 'ev': 0.1734483732250332, 'ev_pct': 17.34483732250332, 'book': 'draftkings'}]",[]
Bobby Portis,MIL,"[{'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 100.0, 'edge': 0.2047318257396112, 'ev': 0.4094636514792225, 'ev_pct': 40.94636514792225, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 101.0, 'edge': 0.1997150087842584, 'ev': 0.4014271676563595, 'ev_pct': 40.14271676563595, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -103.0, 'edge': 0.1973426631780348, 'ev': 0.3889374817974862, 'ev_pct': 38.89374817974862, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -105.0, 'edge': 0.1925367037883917, 'ev': 0.3759049931106695, 'ev_pct': 37.59049931106695, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -106.0, 'edge': 0.1834659860511289, 'ev': 0.3565471049672883, 'ev_pct': 35.65471049672883, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -118.0, 'edge': 0.1596114467279433, 'ev': 0.29487538463298, 'ev_pct': 29.487538463298, 'book': 'betrivers'}]",[]
Brandin Podziemski,GSW,"[{'market': 'pr', 'side': 'OVER', 'line': 23.5, 'price': 100.0, 'edge': 0.1043967646374334, 'ev': 0.2087935292748668, 'ev_pct': 20.87935292748668, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 10.5, 'price': -105.0, 'edge': 0.1899102093139867, 'ev': 0.3707770753273074, 'ev_pct': 37.07770753273074, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 10.5, 'price': -107.0, 'edge': 0.1703538299222887, 'ev': 0.3295630167655492, 'ev_pct': 32.95630167655492, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 10.5, 'price': -114.0, 'edge': 0.1101067830793934, 'ev': 0.2066916805174578, 'ev_pct': 20.66916805174578, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 10.5, 'price': -125.0, 'edge': 0.1039030155825035, 'ev': 0.1870254280485065, 'ev_pct': 18.70254280485065, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': 100.0, 'edge': 0.2552476181929022, 'ev': 0.5104952363858044, 'ev_pct': 51.04952363858044, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': -105.0, 'edge': 0.2430524962416826, 'ev': 0.4745310640909043, 'ev_pct': 47.45310640909043, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': -104.0, 'edge': 0.2390501173335979, 'ev': 0.4689059993851343, 'ev_pct': 46.890599938513425, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': -105.0, 'edge': 0.225599129035894, 'ev': 0.4404554424034123, 'ev_pct': 44.04554424034123, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': -110.0, 'edge': 0.1910282683799312, 'ev': 0.3646903305435052, 'ev_pct': 36.46903305435052, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': -114.0, 'edge': 0.1801549871764378, 'ev': 0.3381856776820849, 'ev_pct': 33.81856776820849, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': -106.0, 'edge': 0.1606812100961933, 'ev': 0.312267257356753, 'ev_pct': 31.2267257356753, 'book': 'betonlineag'}]",[]
Brice Sensabaugh,UTA,"[{'market': 'pr', 'side': 'OVER', 'line': 19.5, 'price': -109.0, 'edge': 0.1427439416235824, 'ev': 0.2737016862323735, 'ev_pct': 27.37016862323735, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 19.5, 'price': -110.0, 'edge': 0.1416680788790782, 'ev': 0.2704572414964222, 'ev_pct': 27.04572414964222, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 19.5, 'price': -112.0, 'edge': 0.1371757158961493, 'ev': 0.2596540336605684, 'ev_pct': 25.96540336605684, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -103.0, 'edge': 0.0770097215042181, 'ev': 0.1517764414112261, 'ev_pct': 15.17764414112261, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -110.0, 'edge': 0.0657707985128687, 'ev': 0.1255624335245675, 'ev_pct': 12.55624335245675, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -111.0, 'edge': 0.0629883914657564, 'ev': 0.1197346900835549, 'ev_pct': 11.97346900835549, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -110.0, 'edge': 0.0623932131550649, 'ev': 0.1191143160233059, 'ev_pct': 11.91143160233059, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -112.0, 'edge': 0.0592402679234166, 'ev': 0.11213336428361, 'ev_pct': 11.213336428361, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -114.0, 'edge': 0.0540592472800033, 'ev': 0.1014796396308833, 'ev_pct': 10.14796396308833, 'book': 'williamhill_us'}]",[]
Brook Lopez,LAC,"[{'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -110.0, 'edge': 0.1398092343752569, 'ev': 0.2669085383527633, 'ev_pct': 26.69085383527633, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -106.0, 'edge': 0.1727129060305972, 'ev': 0.3356496098330473, 'ev_pct': 33.56496098330473, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -115.0, 'edge': 0.1553997033546218, 'ev': 0.2905298801847277, 'ev_pct': 29.05298801847277, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -116.0, 'edge': 0.1508151678816495, 'ev': 0.2808282436416922, 'ev_pct': 28.082824364169216, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 17.5, 'price': 110.0, 'edge': 0.1200722737777166, 'ev': 0.252151774933205, 'ev_pct': 25.2151774933205, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -120.0, 'edge': 0.112092954472474, 'ev': 0.2055037498662023, 'ev_pct': 20.55037498662023, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': 108.0, 'edge': 0.1614936801401894, 'ev': 0.3359068546915941, 'ev_pct': 33.59068546915941, 'book': 'betrivers'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 100.0, 'edge': 0.1305585863459282, 'ev': 0.2611171726918564, 'ev_pct': 26.11171726918564, 'book': 'betmgm'}]",[]
Cam Spencer,MEM,"[{'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -115.0, 'edge': 0.0963109235941014, 'ev': 0.1800595528063634, 'ev_pct': 18.00595528063634, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -115.0, 'edge': 0.0963109235941014, 'ev': 0.1800595528063634, 'ev_pct': 18.00595528063634, 'book': 'bovada'}]",[]
