market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Indiana Pacers,Houston Rockets,Indiana Pacers,2025-12-29,3.7356917697472545,671.8181818181819,0.12956419316843346,,,,,,High
ATS,Indiana Pacers,Houston Rockets,Indiana Pacers,2025-12-29,0.7300802751030391,-110.0,0.5238095238095238,-15.814877986907959,15.0,-0.814877986907959,15.0,,High
TOTAL,Over,Houston Rockets,Indiana Pacers,2025-12-29,0.4141851038834602,-110.0,0.5238095238095238,10.331222534179688,220.0,,,230.3312225341797,High
ML,Portland Trail Blazers,Portland Trail Blazers,Dallas Mavericks,2025-12-29,0.19406531680822064,-143.0909090909091,0.5886312640239342,,,,,,High
ATS,Portland Trail Blazers,Portland Trail Blazers,Dallas Mavericks,2025-12-29,0.1622090718832152,-110.0,0.5238095238095238,3.3135690689086914,-3.0,6.313569068908691,3.0,,High
TOTAL,Under,Portland Trail Blazers,Dallas Mavericks,2025-12-29,0.4135085253576555,-110.0,0.5238095238095238,-10.313720703125,232.0,,,221.686279296875,High
ML,Milwaukee Bucks,Charlotte Hornets,Milwaukee Bucks,2025-12-29,0.29597054803280576,-160.0,0.6153846153846154,,,,,,High
ATS,Milwaukee Bucks,Charlotte Hornets,Milwaukee Bucks,2025-12-29,0.49935588885473436,-110.0,0.5238095238095238,-9.48578643798828,-3.5,-12.98578643798828,-3.5,,High
TOTAL,Under,Charlotte Hornets,Milwaukee Bucks,2025-12-29,-0.01989599653705998,-110.0,0.5238095238095238,-0.5370330810546875,228.0,,,227.4629669189453,Low
ML,Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,2025-12-29,0.5944407495941084,128.36363636363637,0.4378980891719745,,,,,,High
ATS,Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers,2025-12-29,0.47715735899848,-110.0,0.5238095238095238,-9.015007972717285,3.0,-6.015007972717285,3.0,,High
TOTAL,Under,San Antonio Spurs,Cleveland Cavaliers,2025-12-29,0.5775646971394629,-110.0,0.5238095238095238,-15.037017822265597,243.5,,,228.4629821777344,High
ML,Golden State Warriors,Brooklyn Nets,Golden State Warriors,2025-12-29,0.07938089662639136,-212.3636363636364,0.6798603026775322,,,,,,High
ATS,Golden State Warriors,Brooklyn Nets,Golden State Warriors,2025-12-29,0.13381652983281567,-110.0,0.5238095238095238,-2.851186752319336,-5.5,-8.351186752319336,-5.5,,Medium
TOTAL,Under,Brooklyn Nets,Golden State Warriors,2025-12-29,-0.021311594873249462,-110.0,0.5238095238095238,-0.5072784423828125,223.5,,,222.9927215576172,Low
ML,Orlando Magic,Toronto Raptors,Orlando Magic,2025-12-29,0.25216071276823304,-123.63636363636364,0.5528455284552846,,,,,,High
ATS,Orlando Magic,Toronto Raptors,Orlando Magic,2025-12-29,0.21197209823545904,-110.0,0.5238095238095238,-4.136479377746582,-1.5,-5.636479377746582,-1.5,,High
TOTAL,Over,Toronto Raptors,Orlando Magic,2025-12-29,0.11538276270840331,-110.0,0.5238095238095238,3.4043731689453125,219.5,,,222.9043731689453,Medium
ML,Atlanta Hawks,Oklahoma City Thunder,Atlanta Hawks,2025-12-29,1.0295081117815772,705.0909090909091,0.12420957542908762,,,,,,High
ATS,Atlanta Hawks,Oklahoma City Thunder,Atlanta Hawks,2025-12-29,0.38465274584611253,-110.0,0.5238095238095238,-7.183708190917969,16.5,9.316291809082031,16.5,,High
TOTAL,Under,Oklahoma City Thunder,Atlanta Hawks,2025-12-29,-0.008063344196983346,-110.0,0.5238095238095238,-0.78582763671875,236.0,,,235.21417236328125,Low
ML,Chicago Bulls,Chicago Bulls,Minnesota Timberwolves,2025-12-29,0.8139398418313248,198.54545454545453,0.3349573690621194,,,,,,High
ATS,Chicago Bulls,Chicago Bulls,Minnesota Timberwolves,2025-12-29,0.37248212203263886,-110.0,0.5238095238095238,6.955605745315552,6.5,0.4556057453155517,-6.5,,High
TOTAL,Under,Chicago Bulls,Minnesota Timberwolves,2025-12-29,0.5352635524789913,-110.0,0.5238095238095238,-13.706680297851562,241.5,,,227.79331970214844,High
ML,New Orleans Pelicans,New Orleans Pelicans,New York Knicks,2025-12-29,0.14408650704334502,279.90909090909093,0.2632208662359416,,,,,,High
ATS,New Orleans Pelicans,New Orleans Pelicans,New York Knicks,2025-12-29,0.10856296475833915,-110.0,0.5238095238095238,2.4434728622436523,8.5,-6.056527137756348,-8.5,,Medium
TOTAL,Under,New Orleans Pelicans,New York Knicks,2025-12-29,0.7230135416086104,-110.0,0.5238095238095238,-20.73773193359375,246.5,,,225.76226806640625,High
ML,Miami Heat,Miami Heat,Denver Nuggets,2025-12-29,0.28456955144107676,113.0,0.4694835680751174,,,,,,High
ATS,Miami Heat,Miami Heat,Denver Nuggets,2025-12-29,0.12354977705803949,-110.0,0.5238095238095238,2.685061454772949,2.5,0.1850614547729492,-2.5,,Medium
TOTAL,Under,Miami Heat,Denver Nuggets,2025-12-29,0.5411317851369759,-110.0,0.5238095238095238,-13.885467529296875,245.0,,,231.11453247070312,High
ML,Washington Wizards,Washington Wizards,Phoenix Suns,2025-12-29,0.47884695259780097,367.45454545454544,0.21392454297938546,,,,,,High
ATS,Washington Wizards,Washington Wizards,Phoenix Suns,2025-12-29,0.2864267016055905,-110.0,0.5238095238095238,5.406583786010742,10.5,-5.093416213989258,-10.5,,High
TOTAL,Under,Washington Wizards,Phoenix Suns,2025-12-29,0.4953114878537116,-110.0,0.5238095238095238,-12.53192138671875,232.5,,,219.96807861328125,High
