event_id,commence_time,home_team,away_team,has_odds
3d19c7f7e74f4ff8f1a940abab7f30f8,2026-05-20T23:00:00Z,Indiana Fever,Portland Fire,True
7fe584b88b602c0f8c2898c7b4468395,2026-05-21T01:00:00Z,Chicago Sky,Dallas Wings,True
f54323fda88d727eb98df563a723c120,2026-05-21T02:00:00Z,Seattle Storm,Connecticut Sun,True
