date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,sentiment_strength,sentiment_w,sentiment_applied
2026-03-23,2026-03-23T12:45:21.172603+00:00,4065733.0,Ty Jerome,MEM,ast,UNDER,4.5,200,0.3333333333333333,0.42880284066008784,0.9697967155116969,0.09546950732675452,0.28640852198026356,bovada,Bovada,2026-03-23T23:40:00Z,Atlanta Hawks,Memphis Grizzlies,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,4395712.0,Andrew Nembhard,IND,ast,UNDER,5.5,185,0.3508771929824561,0.4461770458088692,0.9862095451585434,0.09529985282641307,0.27160458055527725,bovada,Bovada,2026-03-23T23:10:00Z,Orlando Magic,Indiana Pacers,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,4845367.0,Stephon Castle,SAS,ast,UNDER,6.5,200,0.3333333333333333,0.4147159350122195,0.8758840111925746,0.08138260167888617,0.24414780503665845,bovada,Bovada,2026-03-23T23:10:00Z,Miami Heat,San Antonio Spurs,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,4396907.0,Darius Garland,LAC,ast,UNDER,6.5,175,0.36363636363636365,0.4481556597244628,0.9270983375570246,0.08451929608809916,0.2324280642422727,bovada,Bovada,2026-03-24T02:40:00Z,Los Angeles Clippers,Milwaukee Bucks,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,4871145.0,Josh Giddey,CHI,ast,UNDER,8.5,150,0.4,0.4863650131070586,0.9757667540470573,0.08636501310705857,0.21591253276764644,bovada,Bovada,2026-03-24T00:10:00Z,Chicago Bulls,Houston Rockets,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,6589.0,Draymond Green,GSW,ast,UNDER,4.5,200,0.3333333333333333,0.40477569343297615,0.8096157339976187,0.07144236009964283,0.21432708029892844,bovada,Bovada,2026-03-24T01:40:00Z,Dallas Mavericks,Golden State Warriors,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,5107199.0,Daniss Jenkins,DET,ast,UNDER,5.5,190,0.3448275862068966,0.4180650707331657,0.8330774830486904,0.0732374845262691,0.21238870512618047,bovada,Bovada,2026-03-23T23:10:00Z,Detroit Pistons,Los Angeles Lakers,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,4066259.0,De'Aaron Fox,SAS,ast,UNDER,5.5,170,0.37037037037037035,0.4448676870356646,0.8670191481389986,0.07449731666529424,0.20114275499629442,bovada,Bovada,2026-03-23T23:10:00Z,Miami Heat,San Antonio Spurs,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,3945274.0,Luka Doncic,LAL,ast,UNDER,6.5,160,0.38461538461538464,0.45810699114781134,0.8745594281648961,0.0734916065324267,0.1910781769843095,bovada,Bovada,2026-03-23T23:10:00Z,Detroit Pistons,Los Angeles Lakers,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,4278073.0,Shai Gilgeous-Alexander,OKC,ast,UNDER,5.5,145,0.40816326530612246,0.482048714499541,0.9007329265955794,0.07388544919341855,0.1810193505238754,bovada,Bovada,2026-03-23T23:10:00Z,Philadelphia 76ers,Oklahoma City Thunder,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,3059319.0,Andrew Wiggins,MIA,ast,UNDER,1.5,165,0.37735849056603776,0.4447130740836781,0.8263890473503069,0.06735458351764034,0.1784896463217469,bovada,Bovada,2026-03-23T23:10:00Z,Miami Heat,San Antonio Spurs,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,5279130.0,Nolan Traore,BKN,ast,UNDER,3.5,135,0.425531914893617,0.5013514428190369,0.9309954343964163,0.07581952792541985,0.1781758906247367,bovada,Bovada,2026-03-24T02:10:00Z,Portland Trail Blazers,Brooklyn Nets,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,4591725.0,Ryan Rollins,MIL,ast,UNDER,5.5,170,0.37037037037037035,0.4357810508412137,0.8064415735093262,0.06541068047084336,0.17660883727127696,bovada,Bovada,2026-03-24T02:40:00Z,Los Angeles Clippers,Milwaukee Bucks,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,3149673.0,Pascal Siakam,IND,ast,UNDER,2.5,200,0.3333333333333333,0.3918173948784669,0.7232270769675574,0.05848406154513358,0.1754521846354007,bovada,Bovada,2026-03-23T23:10:00Z,Orlando Magic,Indiana Pacers,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,4709138.0,Brandin Podziemski,GSW,ast,UNDER,3.5,170,0.37037037037037035,0.4308319541351341,0.7734475954687954,0.06046158376476374,0.16324627616486198,bovada,Bovada,2026-03-24T01:40:00Z,Dallas Mavericks,Golden State Warriors,,,False
2026-03-23,2026-03-23T12:45:21.172603+00:00,4896372.0,Walter Clayton Jr.,MEM,ast,UNDER,3.5,170,0.37037037037037035,0.42944337826603396,0.7641904230081279,0.05907300789566361,0.15949712131829163,bovada,Bovada,2026-03-23T23:40:00Z,Atlanta Hawks,Memphis Grizzlies,,,False
