game_id,expected_threes_0_3,prob_ge_1
0022501148,1.2805281751051099,0.7221095131521384
0022501149,1.3984274833651937,0.7530149531770806
0022501150,1.2611536679308666,0.7166730273620132
0022501151,1.1337921123860557,0.6781894022957353
0022501152,1.2018531903648426,0.6993634414207718
0022501153,1.0967060144381078,0.6660306358913995
0022501154,1.1698596906811523,0.689589508305199
0022501155,1.1632626124068,0.6875349363598253
0022501156,1.0565443865580197,0.6523449013697463
0022501157,1.1314409210878813,0.6774318738205478
