player,team,plays,ladders
Alperen Sengun,HOU,"[{'market': 'pr', 'side': 'UNDER', 'line': 31.5, 'price': -105.0, 'edge': 0.1630318679197544, 'ev': 0.3183003135576158, 'ev_pct': 31.83003135576158, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -110.0, 'edge': 0.1271422247056804, 'ev': 0.2427260653472082, 'ev_pct': 24.27260653472082, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -160.0, 'edge': 0.124816327373213, 'ev': 0.2028265319814712, 'ev_pct': 20.28265319814712, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -115.0, 'edge': 0.1160680275849718, 'ev': 0.2169967472240775, 'ev_pct': 21.69967472240775, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -115.0, 'edge': 0.1160680275849718, 'ev': 0.2169967472240775, 'ev_pct': 21.69967472240775, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -115.0, 'edge': 0.1160680275849718, 'ev': 0.2169967472240775, 'ev_pct': 21.69967472240775, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -118.0, 'edge': 0.1096673448454795, 'ev': 0.2026057726806317, 'ev_pct': 20.26057726806317, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 125.0, 'edge': 0.1079912351964829, 'ev': 0.2429802791920865, 'ev_pct': 24.29802791920865, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -108.0, 'edge': 0.227772362132511, 'ev': 0.4386726974403917, 'ev_pct': 43.86726974403917, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -115.0, 'edge': 0.2121194104330478, 'ev': 0.3965710716791762, 'ev_pct': 39.65710716791762, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -115.0, 'edge': 0.2121194104330478, 'ev': 0.3965710716791762, 'ev_pct': 39.65710716791762, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -118.0, 'edge': 0.2057187276935556, 'ev': 0.3800566325186026, 'ev_pct': 38.00566325186026, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 135.0, 'edge': 0.2044311048275641, 'ev': 0.4804130963447758, 'ev_pct': 48.04130963447758, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -120.0, 'edge': 0.2015485859087349, 'ev': 0.3695057408326806, 'ev_pct': 36.95057408326806, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -120.0, 'edge': 0.2015485859087349, 'ev': 0.3695057408326806, 'ev_pct': 36.95057408326806, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -122.0, 'edge': 0.1974535818137307, 'ev': 0.3593007800217068, 'ev_pct': 35.93007800217068, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -190.0, 'edge': 0.1857902185616216, 'ev': 0.2835745441203697, 'ev_pct': 28.35745441203697, 'book': 'bovada'}]",[]
Anthony Davis,DAL,"[{'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': -120.0, 'edge': 0.1847404640181031, 'ev': 0.3386908506998558, 'ev_pct': 33.86908506998558, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': -123.0, 'edge': 0.1786255027461911, 'ev': 0.3238494887187043, 'ev_pct': 32.38494887187043, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': -125.0, 'edge': 0.174639453917093, 'ev': 0.3143510170507675, 'ev_pct': 31.43510170507675, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': 115.0, 'edge': 0.1744610054166299, 'ev': 0.3750911616457543, 'ev_pct': 37.50911616457543, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': -130.0, 'edge': 0.1649776181683008, 'ev': 0.2918834782977629, 'ev_pct': 29.18834782977629, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': -130.0, 'edge': 0.1649776181683008, 'ev': 0.2918834782977629, 'ev_pct': 29.18834782977629, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': 165.0, 'edge': 0.1629676344602015, 'ev': 0.4318642313195342, 'ev_pct': 43.18642313195342, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 106.0, 'edge': 0.2890428604670658, 'ev': 0.5954282925621557, 'ev_pct': 59.54282925621557, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 105.0, 'edge': 0.2866748756221688, 'ev': 0.5876834950254461, 'ev_pct': 58.768349502544616, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 104.0, 'edge': 0.2842836752395768, 'ev': 0.5799386974887367, 'ev_pct': 57.99386974887367, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 103.0, 'edge': 0.2818689162325257, 'ev': 0.5721938999520272, 'ev_pct': 57.21938999520272, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -139.0, 'edge': 0.2798949148728982, 'ev': 0.4812581629828969, 'ev_pct': 48.12581629828969, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -140.0, 'edge': 0.2781515396985606, 'ev': 0.4768312109118183, 'ev_pct': 47.68312109118183, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 101.0, 'edge': 0.276967315860004, 'ev': 0.5567043048786082, 'ev_pct': 55.67043048786082, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': 150.0, 'edge': 0.2628844364135348, 'ev': 0.6572110910338372, 'ev_pct': 65.72110910338372, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -105.0, 'edge': 0.2622846317197298, 'ev': 0.5120795190718535, 'ev_pct': 51.20795190718535, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -165.0, 'edge': 0.2388433635979318, 'ev': 0.383596917293648, 'ev_pct': 38.3596917293648, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 12.5, 'price': -260.0, 'edge': 0.2000246054115809, 'ev': 0.2769571459544967, 'ev_pct': 27.695714595449672, 'book': 'bovada'}]",[]
Bobby Portis,MIL,"[{'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 105.0, 'edge': 0.2315729210704692, 'ev': 0.4747244881944619, 'ev_pct': 47.472448819446186, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 102.0, 'edge': 0.2243282941687546, 'ev': 0.4531431542208844, 'ev_pct': 45.31431542208844, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 100.0, 'edge': 0.2193777991192497, 'ev': 0.4387555982384994, 'ev_pct': 43.87555982384994, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 100.0, 'edge': 0.2193777991192497, 'ev': 0.4387555982384994, 'ev_pct': 43.87555982384994, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -101.0, 'edge': 0.2168902369301949, 'ev': 0.4316330457719721, 'ev_pct': 43.16330457719721, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -103.0, 'edge': 0.2119886365576733, 'ev': 0.4178028468078416, 'ev_pct': 41.780284680784156, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -110.0, 'edge': 0.1955682753097258, 'ev': 0.3733576165003858, 'ev_pct': 37.33576165003858, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -110.0, 'edge': 0.1955682753097258, 'ev': 0.3733576165003858, 'ev_pct': 37.33576165003858, 'book': 'bovada'}]",[]
Brandin Podziemski,GSW,"[{'market': 'pa', 'side': 'UNDER', 'line': 15.5, 'price': 135.0, 'edge': 0.2070483677596999, 'ev': 0.486563664235295, 'ev_pct': 48.6563664235295, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': 105.0, 'edge': 0.19129606296881, 'ev': 0.3921569290860607, 'ev_pct': 39.21569290860607, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -120.0, 'edge': 0.1775121077681665, 'ev': 0.3254388642416386, 'ev_pct': 32.54388642416386, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -120.0, 'edge': 0.1775121077681665, 'ev': 0.3254388642416386, 'ev_pct': 32.54388642416386, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -122.0, 'edge': 0.1734171036731623, 'ev': 0.3155622706183775, 'ev_pct': 31.55622706183775, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -130.0, 'edge': 0.1577492619183641, 'ev': 0.2790948480094134, 'ev_pct': 27.909484800941343, 'book': 'fanatics'}, {'market': 'pr', 'side': 'UNDER', 'line': 17.5, 'price': 115.0, 'edge': 0.2442377139268747, 'ev': 0.5251110849427806, 'ev_pct': 52.511108494278055, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': -104.0, 'edge': 0.2404520140184993, 'ev': 0.4716558736516717, 'ev_pct': 47.16558736516717, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': -110.0, 'edge': 0.2264464117776029, 'ev': 0.4323067861208783, 'ev_pct': 43.23067861208783, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': -110.0, 'edge': 0.2264464117776029, 'ev': 0.4323067861208783, 'ev_pct': 43.23067861208783, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': -115.0, 'edge': 0.2153722146568942, 'ev': 0.4026524013150631, 'ev_pct': 40.26524013150631, 'book': 'fanatics'}, {'market': 'pr', 'side': 'UNDER', 'line': 19.5, 'price': -135.0, 'edge': 0.2134134550721367, 'ev': 0.3714974958663121, 'ev_pct': 37.14974958663121, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 17.5, 'price': -105.0, 'edge': 0.1971588710454226, 'ev': 0.3849292244220156, 'ev_pct': 38.49292244220156, 'book': 'betmgm'}, {'market': 'pra', 'side': 'UNDER', 'line': 22.5, 'price': -114.0, 'edge': 0.2175705089127186, 'ev': 0.4084218325203664, 'ev_pct': 40.84218325203664, 'book': 'fanduel'}, {'market': 'pra', 'side': 'UNDER', 'line': 22.5, 'price': -119.0, 'edge': 0.2069017938527604, 'ev': 0.3807688475105423, 'ev_pct': 38.07688475105423, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 22.5, 'price': -119.0, 'edge': 0.2069017938527604, 'ev': 0.3807688475105423, 'ev_pct': 38.07688475105423, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'UNDER', 'line': 18.5, 'price': 160.0, 'edge': 0.2066997030583439, 'ev': 0.5374192279516943, 'ev_pct': 53.74192279516943, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 19.5, 'price': 130.0, 'edge': 0.1990571040517669, 'ev': 0.457831339319064, 'ev_pct': 45.7831339319064, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 22.5, 'price': -125.0, 'edge': 0.1947252337309948, 'ev': 0.3505054207157907, 'ev_pct': 35.05054207157907, 'book': 'fanatics'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 122.0, 'edge': 0.2737333498367039, 'ev': 0.6076880366374826, 'ev_pct': 60.76880366374826, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 120.0, 'edge': 0.2696383457416998, 'ev': 0.5932043606317395, 'ev_pct': 59.32043606317395, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 120.0, 'edge': 0.2696383457416998, 'ev': 0.5932043606317395, 'ev_pct': 59.32043606317395, 'book': 'fanatics'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 120.0, 'edge': 0.2696383457416998, 'ev': 0.5932043606317395, 'ev_pct': 59.32043606317395, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 114.0, 'edge': 0.2568940806609861, 'ev': 0.5497533326145102, 'ev_pct': 54.97533326145102, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 110.0, 'edge': 0.2479933240966781, 'ev': 0.5207859806030242, 'ev_pct': 52.07859806030242, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 100.0, 'edge': 0.2241838002871543, 'ev': 0.4483676005743087, 'ev_pct': 44.836760057430865, 'book': 'bovada'}]",[]
Cam Whitmore,WAS,"[{'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': -103.0, 'edge': 0.2309174511244833, 'ev': 0.4551091512453411, 'ev_pct': 45.510915124534115, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': -104.0, 'edge': 0.2285026921174323, 'ev': 0.4482168191534249, 'ev_pct': 44.82168191534249, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': -105.0, 'edge': 0.2261114917348402, 'ev': 0.4414557695775452, 'ev_pct': 44.145576957754514, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -125.0, 'edge': 0.2213936734965096, 'ev': 0.3985086122937173, 'ev_pct': 39.85086122937173, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -135.0, 'edge': 0.2024811439456821, 'ev': 0.3524671764980394, 'ev_pct': 35.24671764980394, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -185.0, 'edge': 0.1629949454892426, 'ev': 0.2511003214293739, 'ev_pct': 25.11003214293739, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.1775185040278785, 'ev': 0.3905407088613327, 'ev_pct': 39.05407088613327, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.1775185040278785, 'ev': 0.3905407088613327, 'ev_pct': 39.05407088613327, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 118.0, 'edge': 0.1733483622430578, 'ev': 0.3778994296898661, 'ev_pct': 37.78994296898661, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 117.0, 'edge': 0.1712344654857754, 'ev': 0.3715787901041327, 'ev_pct': 37.15787901041327, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 116.0, 'edge': 0.1691009956103701, 'ev': 0.3652581505183994, 'ev_pct': 36.52581505183994, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 114.0, 'edge': 0.1647742389471648, 'ev': 0.3526168713469327, 'ev_pct': 35.26168713469327, 'book': 'draftkings'}]",[]
Darius Garland,CLE,"[{'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -103.0, 'edge': 0.1400318635545412, 'ev': 0.2759851291414745, 'ev_pct': 27.59851291414745, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -108.0, 'edge': 0.1281902568853483, 'ev': 0.2468849391865969, 'ev_pct': 24.68849391865969, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -110.0, 'edge': 0.1236115023065937, 'ev': 0.2359855953125882, 'ev_pct': 23.598559531258818, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -110.0, 'edge': 0.1236115023065937, 'ev': 0.2359855953125882, 'ev_pct': 23.598559531258818, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -112.0, 'edge': 0.1191191393236648, 'ev': 0.2254755137197941, 'ev_pct': 22.54755137197941, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 115.0, 'edge': 0.1743324018261566, 'ev': 0.3748146639262367, 'ev_pct': 37.481466392623666, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -109.0, 'edge': 0.1640902271484821, 'ev': 0.3146317199452546, 'ev_pct': 31.463171994525457, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -110.0, 'edge': 0.1618118038174271, 'ev': 0.3089134436514518, 'ev_pct': 30.89134436514518, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -135.0, 'edge': 0.1545903270278372, 'ev': 0.2691016803817908, 'ev_pct': 26.910168038179076, 'book': 'bovada'}]",[]
De'Andre Hunter,CLE,"[{'market': 'pr', 'side': 'UNDER', 'line': 17.5, 'price': 130.0, 'edge': 0.1875771249226257, 'ev': 0.4314273873220392, 'ev_pct': 43.142738732203924, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 19.5, 'price': -118.0, 'edge': 0.1707295890876266, 'ev': 0.3154156815347677, 'ev_pct': 31.541568153476767, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': 100.0, 'edge': 0.1683933716903281, 'ev': 0.3367867433806562, 'ev_pct': 33.67867433806562, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 150.0, 'edge': 0.3208427602281688, 'ev': 0.8021069005704222, 'ev_pct': 80.21069005704223, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 137.0, 'edge': 0.2989018319581266, 'ev': 0.7083973417407602, 'ev_pct': 70.83973417407601, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 135.0, 'edge': 0.2953108453345518, 'ev': 0.6939804865361968, 'ev_pct': 69.39804865361968, 'book': 'fanatics'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -190.0, 'edge': 0.2570515115111185, 'ev': 0.3923417807274966, 'ev_pct': 39.23417807274966, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -192.0, 'edge': 0.2546896787288795, 'ev': 0.3873405530668375, 'ev_pct': 38.73405530668375, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -192.0, 'edge': 0.2546896787288795, 'ev': 0.3873405530668375, 'ev_pct': 38.73405530668375, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -197.0, 'edge': 0.2489242620045586, 'ev': 0.3752817554078878, 'ev_pct': 37.52817554078878, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -200.0, 'edge': 0.2455572586375553, 'ev': 0.3683358879563329, 'ev_pct': 36.83358879563329, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -200.0, 'edge': 0.2455572586375553, 'ev': 0.3683358879563329, 'ev_pct': 36.83358879563329, 'book': 'betrivers'}]",[]
DeMar DeRozan,SAC,"[{'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 110.0, 'edge': 0.2518009354122733, 'ev': 0.528781964365774, 'ev_pct': 52.8781964365774, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -114.0, 'edge': 0.2355838684583707, 'ev': 0.4422363846499239, 'ev_pct': 44.22363846499239, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -115.0, 'edge': 0.2334104279019699, 'ev': 0.4363760173819437, 'ev_pct': 43.63760173819437, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': -105.0, 'edge': 0.2157962896515299, 'ev': 0.4213165655101299, 'ev_pct': 42.131656551012995, 'book': 'fanatics'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -145.0, 'edge': 0.2131947864167873, 'ev': 0.3602256736007786, 'ev_pct': 36.022567360077865, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': -108.0, 'edge': 0.2087606423719802, 'ev': 0.4020575334571472, 'ev_pct': 40.20575334571472, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': -125.0, 'edge': 0.1724358560471939, 'ev': 0.3103845408849491, 'ev_pct': 31.03845408849491, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': 115.0, 'edge': 0.224669260624768, 'ev': 0.4830389103432512, 'ev_pct': 48.30389103432512, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -108.0, 'edge': 0.212824041958371, 'ev': 0.4098833400679739, 'ev_pct': 40.98833400679739, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -110.0, 'edge': 0.2082452873796164, 'ev': 0.3975591849974496, 'ev_pct': 39.75591849974496, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': -135.0, 'edge': 0.1967415266707916, 'ev': 0.342475990871378, 'ev_pct': 34.2475990871378, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -120.0, 'edge': 0.1866002657345948, 'ev': 0.3421004871800905, 'ev_pct': 34.21004871800905, 'book': 'fanatics'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -125.0, 'edge': 0.1764992556335847, 'ev': 0.3176986601404525, 'ev_pct': 31.76986601404525, 'book': 'fanduel'}, {'market': 'pra', 'side': 'UNDER', 'line': 23.5, 'price': 135.0, 'edge': 0.2441562289012452, 'ev': 0.5737671379179264, 'ev_pct': 57.376713791792646, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 24.5, 'price': 110.0, 'edge': 0.2327058414498145, 'ev': 0.4886822670446106, 'ev_pct': 48.86822670446106, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 25.5, 'price': -110.0, 'edge': 0.2219723058210477, 'ev': 0.4237653111129094, 'ev_pct': 42.37653111129094, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 25.5, 'price': -110.0, 'edge': 0.2219723058210477, 'ev': 0.4237653111129094, 'ev_pct': 42.37653111129094, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 26.5, 'price': -130.0, 'edge': 0.2148395492790707, 'ev': 0.3801007410322021, 'ev_pct': 38.01007410322021, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 25.5, 'price': -114.0, 'edge': 0.2130715492567398, 'ev': 0.3999764170258097, 'ev_pct': 39.99764170258097, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'UNDER', 'line': 25.5, 'price': -122.0, 'edge': 0.196232280081022, 'ev': 0.3570784112949745, 'ev_pct': 35.707841129497446, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 27.5, 'price': -160.0, 'edge': 0.1961313875666432, 'ev': 0.3187135047957954, 'ev_pct': 31.87135047957954, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 24.5, 'price': -106.0, 'edge': 0.1943332108441742, 'ev': 0.3776664286216971, 'ev_pct': 37.76664286216971, 'book': 'fanduel'}, {'market': 'pts', 'side': 'UNDER', 'line': 15.5, 'price': 180.0, 'edge': 0.2491537668693903, 'ev': 0.6976305472342931, 'ev_pct': 69.7630547234293, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 16.5, 'price': 140.0, 'edge': 0.2398639802716966, 'ev': 0.5756735526520718, 'ev_pct': 57.567355265207176, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 17.5, 'price': 110.0, 'edge': 0.2279498955326455, 'ev': 0.4786947806185556, 'ev_pct': 47.86947806185556, 'book': 'bovada'}]",[]
Dean Wade,CLE,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 135.0, 'edge': 0.3288674647756408, 'ev': 0.7728385422227559, 'ev_pct': 77.2838542222756, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 130.0, 'edge': 0.3196167709736057, 'ev': 0.7351185732392931, 'ev_pct': 73.5118573239293, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 6.5, 'price': -115.0, 'edge': 0.2921013058380534, 'ev': 0.546102441349404, 'ev_pct': 54.6102441349404, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 9.5, 'price': -110.0, 'edge': 0.233718095455229, 'ev': 0.446189091323619, 'ev_pct': 44.6189091323619, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 11.5, 'price': 115.0, 'edge': 0.3133714873246654, 'ev': 0.6737486977480306, 'ev_pct': 67.37486977480306, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 10.5, 'price': -120.0, 'edge': 0.2646297753037345, 'ev': 0.4851545880568466, 'ev_pct': 48.51545880568466, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': 100.0, 'edge': 0.2571477375260065, 'ev': 0.514295475052013, 'ev_pct': 51.4295475052013, 'book': 'fanatics'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': 100.0, 'edge': 0.2571477375260065, 'ev': 0.514295475052013, 'ev_pct': 51.4295475052013, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': 100.0, 'edge': 0.2075896189019648, 'ev': 0.4151792378039296, 'ev_pct': 41.51792378039296, 'book': 'fanatics'}]",[]
Derik Queen,NOP,"[{'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 280.0, 'edge': 0.3626940160454341, 'ev': 1.3782372609726494, 'ev_pct': 137.82372609726494, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 240.0, 'edge': 0.3317342637234526, 'ev': 1.1278964966597391, 'ev_pct': 112.78964966597391, 'book': 'fanatics'}]",[]
