date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2025-11-18,1630202.0,Payton Pritchard,BOS,ast,UNDER,4.5,115,0.46511627906976744,0.740459347991299,0.27534306892153154,0.5919875981812928,draftkings,DraftKings,2025-11-19T00:40:00Z,Brooklyn Nets,Boston Celtics
2025-11-18,1630202.0,Payton Pritchard,BOS,ast,UNDER,4.5,115,0.46511627906976744,0.740459347991299,0.27534306892153154,0.5919875981812928,fanatics,Fanatics,2025-11-19T00:40:00Z,Brooklyn Nets,Boston Celtics
2025-11-18,1630202.0,Payton Pritchard,BOS,ast,UNDER,4.5,114,0.4672897196261682,0.740459347991299,0.27316962836513076,0.5845830047013797,fanduel,FanDuel,2025-11-19T00:40:00Z,Brooklyn Nets,Boston Celtics
2025-11-18,1630166.0,Deni Avdija,POR,ast,UNDER,6.5,-107,0.5169082125603864,0.7638147204639845,0.24690650790359803,0.4776602536078952,draftkings,DraftKings,2025-11-19T04:10:00Z,Portland Trail Blazers,Phoenix Suns
2025-11-18,1630166.0,Deni Avdija,POR,ast,UNDER,6.5,-114,0.5327102803738317,0.7638147204639845,0.23110444009015274,0.43382763315169015,fanduel,FanDuel,2025-11-19T04:10:00Z,Portland Trail Blazers,Phoenix Suns
2025-11-18,1630700.0,Dyson Daniels,ATL,ast,OVER,5.5,112,0.4716981132075472,0.7023713271926908,0.23067321398514362,0.48902721364850454,draftkings,DraftKings,2025-11-19T01:10:00Z,Atlanta Hawks,Detroit Pistons
2025-11-18,1630166.0,Deni Avdija,POR,ast,UNDER,6.5,-115,0.5348837209302325,0.7638147204639845,0.22893099953375196,0.4280014339109275,fanatics,Fanatics,2025-11-19T04:10:00Z,Portland Trail Blazers,Phoenix Suns
2025-11-18,1628371.0,Jonathan Isaac,ORL,ast,OVER,0.5,120,0.45454545454545453,0.6768915000577668,0.22234604551231224,0.4891613001270869,fanatics,Fanatics,2025-11-19T00:10:00Z,Orlando Magic,Golden State Warriors
2025-11-18,1642954.0,Will Richard,GSW,ast,OVER,1.5,125,0.4444444444444444,0.6646393286149012,0.22019488417045674,0.49543848938352764,fanatics,Fanatics,2025-11-19T00:10:00Z,Orlando Magic,Golden State Warriors
2025-11-18,1630700.0,Dyson Daniels,ATL,ast,OVER,5.5,102,0.49504950495049505,0.7023713271926908,0.20732182224219575,0.4187900809292354,fanduel,FanDuel,2025-11-19T01:10:00Z,Atlanta Hawks,Detroit Pistons
2025-11-18,1630700.0,Dyson Daniels,ATL,ast,OVER,5.5,100,0.5,0.7023713271926908,0.2023713271926908,0.4047426543853816,fanatics,Fanatics,2025-11-19T01:10:00Z,Atlanta Hawks,Detroit Pistons
