market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Indiana Pacers,Indiana Pacers,New Orleans Pelicans,2026-01-16,0.2528460896112459,-110.5,0.5249406175771971,4.873342514038086,-7.5,12.373342514038086,7.5,,High
TOTAL,Under,Indiana Pacers,New Orleans Pelicans,2026-01-16,0.7752234100224763,-115.16666666666669,0.5352439969016267,-26.345260620117188,255.5,,,229.1547393798828,High
ML,Chicago Bulls,Brooklyn Nets,Chicago Bulls,2026-01-16,0.7722512518117899,160.57142857142858,0.38377192982456143,,,,,,High
ATS,Chicago Bulls,Brooklyn Nets,Chicago Bulls,2026-01-16,0.636931540000943,-110.0,0.5238095238095238,-12.826677322387695,4.5,-8.326677322387695,4.5,,High
TOTAL,Over,Brooklyn Nets,Chicago Bulls,2026-01-16,1.5741711143697887,-39.333333333333336,0.2822966507177033,9.64483642578125,217.5,,,227.14483642578125,High
ML,Minnesota Timberwolves,Houston Rockets,Minnesota Timberwolves,2026-01-16,0.29190157133892447,144.54545454545453,0.4089219330855019,,,,,,High
ATS,Minnesota Timberwolves,Houston Rockets,Minnesota Timberwolves,2026-01-16,1.350022180263256,240.0,0.29411764705882354,-5.990476369857788,4.5,-1.490476369857788,4.5,,High
TOTAL,Over,Houston Rockets,Minnesota Timberwolves,2026-01-16,0.2864060479078536,-109.83333333333331,0.5234312946783161,7.18670654296875,221.5,,,228.68670654296875,High
ML,Los Angeles Clippers,Toronto Raptors,Los Angeles Clippers,2026-01-16,1.2389564072656194,210.7142857142857,0.32183908045977017,,,,,,High
ATS,Los Angeles Clippers,Toronto Raptors,Los Angeles Clippers,2026-01-16,0.7716122719585223,-105.0,0.5121951219512195,-15.89976406097412,5.5,-10.39976406097412,5.5,,High
TOTAL,Over,Toronto Raptors,Los Angeles Clippers,2026-01-16,0.33482617465424513,-121.25,0.5480225988700564,9.87841796875,218.5,,,228.37841796875,High
ML,Cleveland Cavaliers,Philadelphia 76ers,Cleveland Cavaliers,2026-01-16,1.3240128555803616,215.0,0.31746031746031744,,,,,,High
ATS,Cleveland Cavaliers,Philadelphia 76ers,Cleveland Cavaliers,2026-01-16,1.18784592502878,135.0,0.425531914893617,-17.79920482635498,6.5,-11.29920482635498,6.5,,High
TOTAL,Under,Philadelphia 76ers,Cleveland Cavaliers,2026-01-16,0.3651742579084638,-110.66666666666669,0.5253164556962026,-9.190261840820312,235.5,,,226.3097381591797,High
ATS,Sacramento Kings,Sacramento Kings,Washington Wizards,2026-01-16,0.11037271956066319,-110.875,0.5257854179016005,2.540040969848633,-7.5,10.040040969848633,7.5,,Medium
TOTAL,Under,Sacramento Kings,Washington Wizards,2026-01-16,0.4521412016255697,-112.2,0.528746465598492,-11.706695556640653,233.5,,,221.79330444335935,High
