date,home_tri,away_tri,home_pts,visitor_pts
2026-04-03,CHA,IND,129.0,108.0
2026-04-03,PHI,MIN,115.0,103.0
2026-04-03,BKN,ATL,107.0,141.0
2026-04-03,NYK,CHI,136.0,96.0
2026-04-03,HOU,UTA,140.0,106.0
2026-04-03,MEM,TOR,96.0,128.0
2026-04-03,MIL,BOS,101.0,133.0
2026-04-03,DAL,ORL,107.0,128.0
2026-04-03,SAC,NOP,36.0,50.0
