date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-04-14,0052500111,1642851,Kon Knueppel,CHA,6.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0
2026-04-14,0052500111,1628970,Miles Bridges,CHA,28.0,9.0,2.0,5.0,1.0,3.0,0.0,39.0
2026-04-14,0052500111,1631217,Moussa Diabaté,CHA,8.0,14.0,1.0,0.0,0.0,1.0,1.0,23.0
2026-04-14,0052500111,1641706,Brandon Miller,CHA,23.0,5.0,5.0,5.0,0.0,2.0,1.0,33.0
2026-04-14,0052500111,1630163,LaMelo Ball,CHA,30.0,5.0,10.0,2.0,1.0,1.0,3.0,45.0
2026-04-14,0052500111,1642883,Sion James,CHA,2.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0
2026-04-14,0052500111,1641750,Ryan Kalkbrenner,CHA,6.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0
2026-04-14,0052500111,1629632,Coby White,CHA,19.0,5.0,3.0,5.0,2.0,0.0,1.0,27.0
2026-04-14,0052500111,1630182,Josh Green,CHA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-04-14,0052500111,1629684,Grant Williams,CHA,5.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0
2026-04-14,0052500111,203952,Andrew Wiggins,MIA,27.0,7.0,3.0,4.0,0.0,0.0,0.0,37.0
2026-04-14,0052500111,1628389,Bam Adebayo,MIA,6.0,3.0,1.0,0.0,1.0,0.0,0.0,10.0
2026-04-14,0052500111,1642276,Kel'el Ware,MIA,12.0,19.0,4.0,2.0,0.0,5.0,0.0,35.0
2026-04-14,0052500111,1629639,Tyler Herro,MIA,23.0,3.0,6.0,3.0,0.0,0.0,2.0,32.0
2026-04-14,0052500111,1630558,Davion Mitchell,MIA,28.0,4.0,6.0,4.0,2.0,1.0,0.0,38.0
2026-04-14,0052500111,1631170,Jaime Jaquez Jr.,MIA,13.0,6.0,8.0,2.0,0.0,1.0,1.0,27.0
2026-04-14,0052500111,1641796,Pelle Larsson,MIA,6.0,3.0,3.0,0.0,1.0,0.0,2.0,12.0
2026-04-14,0052500111,1626181,Norman Powell,MIA,11.0,2.0,1.0,1.0,0.0,0.0,2.0,14.0
2026-04-14,0052500111,1631323,Simone Fontecchio,MIA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2026-04-14,0052500121,1630692,Jordan Goodwin,PHX,12.0,4.0,0.0,3.0,1.0,0.0,2.0,16.0
2026-04-14,0052500121,1628415,Dillon Brooks,PHX,20.0,7.0,2.0,2.0,4.0,0.0,1.0,29.0
2026-04-14,0052500121,1631109,Mark Williams,PHX,4.0,4.0,2.0,0.0,0.0,3.0,0.0,10.0
2026-04-14,0052500121,1630224,Jalen Green,PHX,35.0,5.0,2.0,2.0,0.0,1.0,5.0,42.0
2026-04-14,0052500121,1626164,Devin Booker,PHX,22.0,1.0,4.0,0.0,1.0,0.0,2.0,27.0
2026-04-14,0052500121,1642345,Oso Ighodaro,PHX,3.0,1.0,6.0,0.0,1.0,0.0,2.0,10.0
2026-04-14,0052500121,1631221,Collin Gillespie,PHX,5.0,4.0,0.0,1.0,1.0,1.0,1.0,9.0
2026-04-14,0052500121,1626220,Royce O'Neale,PHX,7.0,8.0,3.0,1.0,4.0,0.0,0.0,18.0
2026-04-14,0052500121,1642346,Ryan Dunn,PHX,2.0,4.0,1.0,0.0,0.0,1.0,0.0,7.0
2026-04-14,0052500121,1630166,Deni Avdija,POR,41.0,7.0,12.0,3.0,0.0,2.0,5.0,60.0
2026-04-14,0052500121,1641739,Toumani Camara,POR,8.0,4.0,0.0,2.0,4.0,0.0,1.0,12.0
2026-04-14,0052500121,1642270,Donovan Clingan,POR,2.0,11.0,4.0,0.0,1.0,3.0,0.0,17.0
2026-04-14,0052500121,201950,Jrue Holiday,POR,21.0,4.0,4.0,4.0,0.0,0.0,4.0,29.0
2026-04-14,0052500121,1630703,Scoot Henderson,POR,9.0,3.0,2.0,1.0,2.0,1.0,2.0,14.0
2026-04-14,0052500121,1629680,Matisse Thybulle,POR,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
2026-04-14,0052500121,203924,Jerami Grant,POR,16.0,2.0,0.0,4.0,1.0,1.0,1.0,18.0
2026-04-14,0052500121,1631101,Shaedon Sharpe,POR,12.0,1.0,1.0,2.0,0.0,0.0,2.0,14.0
2026-04-14,0052500121,1629057,Robert Williams III,POR,2.0,7.0,1.0,0.0,1.0,1.0,0.0,10.0
2026-04-14,0052500121,1631200,Kris Murray,POR,0.0,3.0,3.0,0.0,0.0,1.0,0.0,6.0
