game_id,team,player_id,player_name,prob_first_basket
0022500602,ORL,1641710,Anthony Black,0.14151788037941673
0022500602,ORL,1630217,Desmond Bane,0.13772398274018152
0022500602,ORL,1631094,Paolo Banchero,0.13480175029969357
0022500602,ORL,1628976,Wendell Carter Jr.,0.11622865012821602
0022500602,ORL,1630532,Franz Wagner,0.0779145744423201
0022500602,MEM,1628991,Jaren Jackson Jr.,0.10015369887858688
0022500602,MEM,1629630,Ja Morant,0.0906536648367528
0022500602,MEM,1630583,Santi Aldama,0.07411355189723356
0022500602,MEM,1642907,Cedric Coward,0.06471447624871009
0022500602,MEM,1629111,Jock Landale,0.06217777014888877
0022500603,BKN,1641730,Noah Clowney,0.11165254713969826
0022500603,BKN,1629611,Terance Mann,0.09739263414199943
0022500603,BKN,1642849,Nolan Traore,0.0876359052294523
0022500603,BKN,1642874,Danny Wolf,0.08236436997605502
0022500603,BKN,1630560,Cam Thomas,0.07651370341628667
0022500603,CHI,1630188,Jalen Smith,0.11507730262628085
0022500603,CHI,1628989,Kevin Huerter,0.11072571701991275
0022500603,CHI,1629632,Coby White,0.1103147849897493
0022500603,CHI,1630245,Ayo Dosunmu,0.10857515022760685
0022500603,CHI,202696,Nikola Vučević,0.09974788523295876
0022500604,NOP,1630530,Trey Murphy III,0.11018840562600228
0022500604,NOP,1642274,Yves Missi,0.0865386843316036
0022500604,NOP,1629627,Zion Williamson,0.08638085345623886
0022500604,NOP,1630180,Saddiq Bey,0.08077604207444182
0022500604,NOP,1642852,Derik Queen,0.06929897572428297
0022500604,HOU,1631095,Jabari Smith Jr.,0.14372182400014769
0022500604,HOU,1641708,Amen Thompson,0.1368268022113169
0022500604,HOU,201142,Kevin Durant,0.11474703436706465
0022500604,HOU,1630578,Alperen Sengun,0.09886798878713106
0022500604,HOU,203500,Steven Adams,0.07265338942177026
0022500605,CHA,1642851,Kon Knueppel,0.09762192519042821
0022500605,CHA,1642883,Sion James,0.09090427798443158
0022500605,CHA,1631217,Moussa Diabaté,0.08592002664892968
0022500605,CHA,1641706,Brandon Miller,0.0806716027681832
0022500605,CHA,1641750,Ryan Kalkbrenner,0.0779577595538806
0022500605,DEN,1629618,Jalen Pickett,0.14623211900632194
0022500605,DEN,1642461,Spencer Jones,0.12806523880490428
0022500605,DEN,1631212,Peyton Watson,0.11119644482460189
0022500605,DEN,1641747,DaRon Holmes II,0.09269018024178806
0022500605,DEN,1627750,Jamal Murray,0.0887404249765306
0022500606,POR,1642270,Donovan Clingan,0.12465825751702775
0022500606,POR,1641739,Toumani Camara,0.12139848631270284
0022500606,POR,1631321,Sidy Cissoko,0.11012964743527272
0022500606,POR,1631101,Shaedon Sharpe,0.10844192611771612
0022500606,POR,1630166,Deni Avdija,0.09675283710307256
0022500606,SAC,201942,DeMar DeRozan,0.11299563886160663
0022500606,SAC,201566,Russell Westbrook,0.10579837549367063
0022500606,SAC,203897,Zach LaVine,0.08272269603204252
0022500606,SAC,1628370,Malik Monk,0.06891961941746903
0022500606,SAC,1642928,Dylan Cardwell,0.06818251570941926
0022500607,TOR,1630567,Scottie Barnes,0.13518955269687
0022500607,TOR,1627742,Brandon Ingram,0.12729444657875935
0022500607,TOR,1630193,Immanuel Quickley,0.09513816775610806
0022500607,TOR,1630534,Ochai Agbaji,0.07456391520690647
0022500607,TOR,1642867,Collin Murray-Boyles,0.07439605411949818
0022500607,LAL,1629029,Luka Dončić,0.1254279806522073
0022500607,LAL,1629028,Deandre Ayton,0.11928637747088483
0022500607,LAL,2544,LeBron James,0.11277289509002487
0022500607,LAL,203935,Marcus Smart,0.07769656393046041
0022500607,LAL,1629060,Rui Hachimura,0.05823404649828052
