market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Phoenix Suns,Phoenix Suns,New York Knicks,2026-01-09,0.6532701902641058,-29.09090909090909,0.22535211267605632,,,,,,High
ATS,New York Knicks,Phoenix Suns,New York Knicks,2026-01-09,-0.04382608014102207,-120.0,0.5454545454545454,-0.6485118865966797,-1.0,-1.6485118865966797,-1.0,,Low
TOTAL,Under,Phoenix Suns,New York Knicks,2026-01-09,0.2654853047779365,-109.5,0.522673031026253,-6.662124633789091,228.0,,,221.3378753662109,High
ML,Los Angeles Clippers,Brooklyn Nets,Los Angeles Clippers,2026-01-09,0.1495622538246753,-220.54545454545453,0.6880317640385707,,,,,,High
ATS,Los Angeles Clippers,Brooklyn Nets,Los Angeles Clippers,2026-01-09,0.3460586243439705,-110.0,0.5238095238095238,-6.468756675720217,-6.0,-12.468756675720217,-6.0,,High
TOTAL,Over,Brooklyn Nets,Los Angeles Clippers,2026-01-09,0.5256690704304308,-107.75,0.5186522262334536,12.974578857421875,215.0,,,227.97457885742188,High
ML,Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder,2026-01-09,0.018043282637670077,-217.63636363636363,0.685174585002862,,,,,,Low
ATS,Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder,2026-01-09,0.006854880494926385,-105.0,0.5121951219512195,-0.47255611419677734,-5.5,-5.972556114196777,-5.5,,Low
TOTAL,Over,Memphis Grizzlies,Oklahoma City Thunder,2026-01-09,0.007698011225808987,-109.7,0.5231282784930854,1.0899353027344034,229.5,,,230.5899353027344,Low
ML,Denver Nuggets,Denver Nuggets,Atlanta Hawks,2026-01-09,0.22407371246561636,84.72727272727273,0.5413385826771653,,,,,,High
ATS,Denver Nuggets,Denver Nuggets,Atlanta Hawks,2026-01-09,0.29347747392792145,-112.66666666666669,0.5297805642633229,5.789480447769165,2.0,3.789480447769165,-2.0,,High
TOTAL,Over,Denver Nuggets,Atlanta Hawks,2026-01-09,0.029920009030117323,-110.33333333333331,0.5245641838351822,1.6173858642578125,232.0,,,233.6173858642578,Low
ML,Portland Trail Blazers,Portland Trail Blazers,Houston Rockets,2026-01-09,0.8621799489712013,204.9090909090909,0.32796660703637454,,,,,,High
ATS,Portland Trail Blazers,Portland Trail Blazers,Houston Rockets,2026-01-09,0.4070584304796949,-110.28571428571428,0.5244565217391304,7.644124984741211,7.0,0.6441249847412109,-7.0,,High
TOTAL,Over,Portland Trail Blazers,Houston Rockets,2026-01-09,0.15379408332576427,-109.44444444444444,0.5225464190981431,4.174224853515597,221.5,,,225.6742248535156,High
ML,Orlando Magic,Orlando Magic,Philadelphia 76ers,2026-01-09,1.2958067136017437,-52.85714285714285,0.34579439252336447,,,,,,High
ATS,Orlando Magic,Orlando Magic,Philadelphia 76ers,2026-01-09,0.5916766084585968,-124.16666666666669,0.5539033457249071,14.198396682739258,1.5,12.698396682739258,-1.5,,High
TOTAL,Over,Orlando Magic,Philadelphia 76ers,2026-01-09,-0.01667524988362623,-112.5,0.5294117647058824,0.825897216796875,221.5,,,222.32589721679688,Low
ML,Toronto Raptors,Boston Celtics,Toronto Raptors,2026-01-09,0.16057319321275587,440.0,0.18518518518518517,,,,,,High
ATS,Boston Celtics,Boston Celtics,Toronto Raptors,2026-01-09,-0.04962252557136848,-119.4,0.5442114858705561,0.5177192687988281,-11.5,12.017719268798828,11.5,,Low
TOTAL,Under,Boston Celtics,Toronto Raptors,2026-01-09,0.5825062747487886,-117.5,0.5402298850574713,-16.92413330078125,237.5,,,220.57586669921875,High
ML,Milwaukee Bucks,Los Angeles Lakers,Milwaukee Bucks,2026-01-09,0.4147977357200391,129.0,0.4366812227074236,,,,,,High
ATS,Milwaukee Bucks,Los Angeles Lakers,Milwaukee Bucks,2026-01-09,0.740053524057422,175.0,0.36363636363636365,-4.069643974304199,3.0,-1.0696439743041992,3.0,,High
TOTAL,Over,Los Angeles Lakers,Milwaukee Bucks,2026-01-09,-0.011446058930091207,-109.57142857142856,0.5228357191547375,0.6760406494140909,229.0,,,229.6760406494141,Low
ML,Sacramento Kings,Golden State Warriors,Sacramento Kings,2026-01-09,1.0055234842043816,538.7272727272727,0.15656134358098492,,,,,,High
ATS,Sacramento Kings,Golden State Warriors,Sacramento Kings,2026-01-09,0.48055536330077375,-115.0,0.5348837209302325,-9.757422924041748,15.0,5.242577075958252,15.0,,High
TOTAL,Under,Golden State Warriors,Sacramento Kings,2026-01-09,0.345964686361627,-108.85714285714286,0.521203830369357,-8.460525512695312,231.5,,,223.0394744873047,High
ATS,Washington Wizards,Washington Wizards,New Orleans Pelicans,2026-01-09,0.12565136066448068,-121.4,0.5483288166214996,3.5784735679626465,4.5,-0.9215264320373536,-4.5,,High
TOTAL,Under,Washington Wizards,New Orleans Pelicans,2026-01-09,0.49616518502345885,-115.0,0.5348837209302325,-13.48162841796875,237.5,,,224.01837158203125,High
