date,home_tri,away_tri,home_pts,visitor_pts
2026-02-20,CHA,CLE,113,118
2026-02-20,WAS,IND,131,118
2026-02-20,MEM,UTA,123,114
2026-02-20,ATL,MIA,97,128
2026-02-20,MIN,DAL,122,111
2026-02-20,NOP,MIL,118,139
2026-02-20,OKC,BKN,105,86
2026-02-20,LAL,LAC,125,122
2026-02-20,POR,DEN,103,157
