date,game_id,home_team,visitor_team,commence_time,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2025-12-29,0022500452,Chicago Bulls,Minnesota Timberwolves,2025-12-30T01:10:00Z,0.3971518056387558,2.24402927859058,0.8939695835712506,MIN: Anthony Edwards (12.1%); MIN: Julius Randle (11.5%); CHI: Josh Giddey (11.1%); MIN: Jaden McDaniels (10.7%); MIN: Rudy Gobert (10.3%)
2025-12-29,0022500455,Oklahoma City Thunder,Atlanta Hawks,2025-12-30T01:10:00Z,0.4706969120486449,2.2202994697039085,0.891423411443043,ATL: Jalen Johnson (12.5%); ATL: Dyson Daniels (11.8%); OKC: Shai Gilgeous-Alexander (11.3%); ATL: Nickeil Alexander-Walker (10.9%); ATL: Onyeka Okongwu (10.4%)
2025-12-29,0022500449,Brooklyn Nets,Golden State Warriors,2025-12-30T00:40:00Z,0.4856672215451794,2.3857645145520343,0.9079813968803476,BKN: Michael Porter Jr. (12.3%); GSW: Stephen Curry (11.8%); GSW: Jimmy Butler III (11.6%); BKN: Nic Claxton (10.7%); BKN: Noah Clowney (9.6%)
2025-12-29,0022500451,Toronto Raptors,Orlando Magic,2025-12-30T00:40:00Z,0.5006632934037724,2.080094195450377,0.8750815551047995,TOR: Brandon Ingram (11.3%); TOR: Scottie Barnes (11.3%); ORL: Desmond Bane (11.1%); ORL: Franz Wagner (10.8%); ORL: Paolo Banchero (10.6%)
2025-12-29,0022500450,Miami Heat,Denver Nuggets,2025-12-30T00:40:00Z,0.4557791355858395,2.127876229105333,0.8809100547698476,DEN: Jamal Murray (12.0%); DEN: Nikola Jokić (11.9%); MIA: Andrew Wiggins (10.5%); MIA: Tyler Herro (10.0%); MIA: Norman Powell (9.9%)
2025-12-29,0022500456,San Antonio Spurs,Cleveland Cavaliers,2025-12-30T01:10:00Z,0.6368440346843764,2.308075953411799,0.9005475813197017,CLE: Donovan Mitchell (11.8%); CLE: Evan Mobley (11.4%); SAS: De'Aaron Fox (10.7%); SAS: Devin Vassell (10.6%); SAS: Stephon Castle (9.9%)
2025-12-29,0022500447,Charlotte Hornets,Milwaukee Bucks,2025-12-30T00:10:00Z,0.5006632934037724,2.272609214385569,0.8969570321743965,CHA: Miles Bridges (12.5%); CHA: Kon Knueppel (11.6%); MIL: Kevin Porter Jr. (11.3%); MIL: Ryan Rollins (10.6%); CHA: Brandon Miller (9.6%)
2025-12-29,0022500457,Portland Trail Blazers,Dallas Mavericks,2025-12-30T03:40:00Z,0.5006632934037724,2.1918678452144613,0.8882920994373544,POR: Deni Avdija (12.0%); DAL: Cooper Flagg (11.6%); POR: Toumani Camara (11.1%); POR: Jrue Holiday (11.0%); DAL: P.J. Washington (10.2%)
2025-12-29,0022500453,Houston Rockets,Indiana Pacers,2025-12-30T01:10:00Z,0.4557791355858395,2.088706240077624,0.8761527391639802,HOU: Amen Thompson (12.2%); HOU: Kevin Durant (11.9%); HOU: Alperen Sengun (11.7%); HOU: Jabari Smith Jr. (10.9%); IND: Pascal Siakam (10.7%)
2025-12-29,0022500454,New Orleans Pelicans,New York Knicks,2025-12-30T01:10:00Z,0.5006632934037724,2.1485703684605166,0.8833491937060931,NYK: Jalen Brunson (12.1%); NOP: Trey Murphy III (12.0%); NYK: Mikal Bridges (12.0%); NYK: Karl-Anthony Towns (10.6%); NYK: OG Anunoby (10.2%)
2025-12-29,0022500448,Washington Wizards,Phoenix Suns,2025-12-30T00:10:00Z,0.4706969120486449,2.221645481605975,0.8915694585109306,PHX: Devin Booker (12.5%); WAS: Kyshawn George (11.0%); PHX: Grayson Allen (10.6%); WAS: CJ McCollum (10.6%); PHX: Dillon Brooks (10.5%)
