date,home_tri,away_tri,home_pts,visitor_pts
2026-03-18,BOS,GSW,120,99
2026-03-18,BKN,OKC,92,121
2026-03-18,IND,POR,119,127
2026-03-18,CHI,TOR,109,139
2026-03-18,MIN,UTA,147,111
2026-03-18,NOP,LAC,124,109
2026-03-18,DAL,ATL,120,135
2026-03-18,MEM,DEN,125,118
2026-03-18,HOU,LAL,116,124
