game_id,expected_threes_0_3,prob_ge_1
0022501066,1.1310250712318939,0.6772977060168325
0022501067,1.3380597863072632,0.7376458016994745
0022501068,1.2393951058305697,0.7104406822817142
0022501069,1.1737723070623585,0.6908016526057301
0022501070,1.322722750034302,0.7335910513986893
0022501071,1.062338662140488,0.6543534860526485
0022501072,1.2240939316845132,0.7059760145137168
0022501073,1.305275161181646,0.72890207084478
0022501074,1.1790963998207815,0.6924434787922928
0022501075,1.122860670059937,0.6746522504442811
