date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2025-10-21,0022500001,1629652,Luguentz Dort,OKC,6.0,6.0,5.0,0.0,17.0
2025-10-21,0022500001,1631096,Chet Holmgren,OKC,28.0,7.0,2.0,2.0,37.0
2025-10-21,0022500001,1628392,Isaiah Hartenstein,OKC,6.0,8.0,5.0,0.0,19.0
2025-10-21,0022500001,1641717,Cason Wallace,OKC,14.0,7.0,5.0,3.0,26.0
2025-10-21,0022500001,1628983,Shai Gilgeous-Alexander,OKC,35.0,5.0,5.0,1.0,45.0
2025-10-21,0022500001,1631119,Jaylin Williams,OKC,2.0,0.0,1.0,0.0,3.0
2025-10-21,0022500001,1630598,Aaron Wiggins,OKC,10.0,1.0,1.0,2.0,12.0
2025-10-21,0022500001,1627936,Alex Caruso,OKC,8.0,2.0,3.0,2.0,13.0
2025-10-21,0022500001,1642349,Ajay Mitchell,OKC,16.0,2.0,2.0,3.0,20.0
2025-10-21,0022500001,1631095,Jabari Smith Jr.,HOU,16.0,5.0,0.0,2.0,21.0
2025-10-21,0022500001,1630578,Alperen Sengun,HOU,39.0,11.0,7.0,5.0,57.0
2025-10-21,0022500001,203500,Steven Adams,HOU,4.0,13.0,3.0,0.0,20.0
2025-10-21,0022500001,201142,Kevin Durant,HOU,23.0,9.0,3.0,0.0,35.0
2025-10-21,0022500001,1641708,Amen Thompson,HOU,18.0,4.0,5.0,0.0,27.0
2025-10-21,0022500001,1631106,Tari Eason,HOU,3.0,6.0,0.0,1.0,9.0
2025-10-21,0022500001,1642263,Reed Sheppard,HOU,9.0,2.0,4.0,2.0,15.0
2025-10-21,0022500001,203991,Clint Capela,HOU,4.0,0.0,0.0,0.0,4.0
2025-10-21,0022500001,1629006,Josh Okogie,HOU,8.0,2.0,1.0,1.0,11.0
2025-10-21,0022500002,1630559,Austin Reaves,LAL,26.0,5.0,9.0,1.0,40.0
2025-10-21,0022500002,1629060,Rui Hachimura,LAL,9.0,4.0,3.0,3.0,16.0
2025-10-21,0022500002,1629028,Deandre Ayton,LAL,10.0,6.0,0.0,0.0,16.0
2025-10-21,0022500002,1629216,Gabe Vincent,LAL,3.0,0.0,1.0,1.0,4.0
2025-10-21,0022500002,1629029,Luka Dončić,LAL,43.0,12.0,9.0,2.0,64.0
2025-10-21,0022500002,203935,Marcus Smart,LAL,9.0,0.0,0.0,0.0,9.0
2025-10-21,0022500002,1631222,Jake LaRavia,LAL,5.0,3.0,0.0,1.0,8.0
2025-10-21,0022500002,1629020,Jarred Vanderbilt,LAL,0.0,3.0,0.0,0.0,3.0
2025-10-21,0022500002,1629637,Jaxson Hayes,LAL,4.0,6.0,1.0,0.0,11.0
2025-10-21,0022500002,202710,Jimmy Butler III,GSW,31.0,5.0,4.0,1.0,40.0
2025-10-21,0022500002,1630228,Jonathan Kuminga,GSW,17.0,9.0,6.0,4.0,32.0
2025-10-21,0022500002,203110,Draymond Green,GSW,8.0,7.0,9.0,1.0,24.0
2025-10-21,0022500002,1641764,Brandin Podziemski,GSW,7.0,7.0,2.0,1.0,16.0
2025-10-21,0022500002,201939,Stephen Curry,GSW,23.0,1.0,4.0,3.0,28.0
2025-10-21,0022500002,1627780,Gary Payton II,GSW,6.0,2.0,1.0,0.0,9.0
2025-10-21,0022500002,1627741,Buddy Hield,GSW,17.0,1.0,0.0,5.0,18.0
2025-10-21,0022500002,201143,Al Horford,GSW,5.0,5.0,1.0,1.0,11.0
2025-10-21,0022500002,1642954,Will Richard,GSW,5.0,1.0,1.0,1.0,7.0
2025-10-21,0022500002,1642366,Quinten Post,GSW,0.0,2.0,1.0,0.0,3.0
