date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time
2025-10-08,1628401.0,Derrick White,BOS,ast,OVER,5.5,375,0.21052631578947367,0.6442332262804005,0.4337069104909268,2.0601078248319022,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1642264.0,Stephon Castle,SAS,ast,OVER,5.5,280,0.2631578947368421,0.6760259754569271,0.412868080720085,1.568898706736323,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1630166.0,Deni Avdija,POR,ast,OVER,5.5,700,0.125,0.4869381953162474,0.3619381953162474,2.895505562529979,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630166.0,Deni Avdija,POR,ast,OVER,3.5,140,0.4166666666666667,0.7785344642202081,0.3618677975535414,0.8684827141284994,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1628401.0,Derrick White,BOS,ast,OVER,3.5,-110,0.5238095238095238,0.8789587192774648,0.355149195467941,0.6780121004387965,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,201939.0,Stephen Curry,GSW,ast,OVER,5.5,370,0.2127659574468085,0.5502524825035292,0.3374865250567207,1.5861866677665875,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1642264.0,Stephon Castle,SAS,ast,OVER,3.5,-150,0.6,0.8955533959299617,0.29555339592996177,0.4925889932166029,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1630193.0,Immanuel Quickley,TOR,ast,OVER,5.5,330,0.23255813953488372,0.5167440727845194,0.2841859332496357,1.2219995129734333,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,201939.0,Stephen Curry,GSW,ast,OVER,3.5,-120,0.5454545454545454,0.8228547621065601,0.27740021665201464,0.5085670638620268,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1642264.0,Stephon Castle,SAS,ast,OVER,7.5,950,0.09523809523809523,0.3656542887360995,0.2704161934980043,2.839370031729045,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,202710.0,Jimmy Butler III,GSW,ast,OVER,5.5,245,0.2898550724637681,0.5507317420263516,0.26087666956258343,0.900024509990913,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1628401.0,Derrick White,BOS,ast,OVER,7.5,1200,0.07692307692307693,0.33352408915974385,0.2566010122366669,3.3358131590766704,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1630193.0,Immanuel Quickley,TOR,ast,OVER,3.5,-130,0.5652173913043478,0.8001014043530653,0.23488401304871753,0.41556402308619256,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1627734.0,Domantas Sabonis,SAC,ast,OVER,3.5,110,0.47619047619047616,0.6957977597657587,0.21960728357528259,0.46117529550809344,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1627734.0,Domantas Sabonis,SAC,ast,OVER,5.5,450,0.18181818181818182,0.38680820729382415,0.20499002547564232,1.1274451401160328,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1628389.0,Bam Adebayo,MIA,ast,OVER,3.5,180,0.35714285714285715,0.5523526785892525,0.19520982144639537,0.5465875000499071,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,202710.0,Jimmy Butler III,GSW,ast,OVER,3.5,-170,0.6296296296296297,0.8231691785855133,0.19353954895588366,0.30738634245934465,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630567.0,Scottie Barnes,TOR,ast,OVER,5.5,250,0.2857142857142857,0.4763268885175549,0.1906126028032692,0.6671441098114421,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,201939.0,Stephen Curry,GSW,ast,OVER,7.5,1100,0.08333333333333333,0.2502507984742397,0.16691746514090638,2.0030095816908764,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630567.0,Scottie Barnes,TOR,ast,OVER,3.5,-155,0.6078431372549019,0.7705397113037475,0.16269657404884563,0.2676621056932621,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1628389.0,Bam Adebayo,MIA,ast,OVER,5.5,900,0.1,0.25194158528140265,0.15194158528140264,1.5194158528140262,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,202710.0,Jimmy Butler III,GSW,ast,OVER,7.5,900,0.1,0.2506359997951382,0.15063599979513817,1.5063599979513818,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630193.0,Immanuel Quickley,TOR,ast,OVER,7.5,1000,0.09090909090909091,0.22422055145263187,0.13331146054354095,1.4664260659789505,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630578.0,Alperen Sengun,HOU,ast,OVER,5.5,290,0.2564102564102564,0.3567002431153392,0.10028998670508282,0.39113094814982285,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1630567.0,Scottie Barnes,TOR,ast,OVER,7.5,900,0.1,0.19506695082372494,0.09506695082372493,0.9506695082372493,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1629628.0,RJ Barrett,TOR,ast,OVER,3.5,110,0.47619047619047616,0.5680569754151406,0.09186649922466439,0.1929196483717952,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1629628.0,RJ Barrett,TOR,ast,OVER,5.5,450,0.18181818181818182,0.26481514388484917,0.08299696206666735,0.45648329136667054,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1642264.0,Stephon Castle,SAS,ast,OVER,9.5,1800,0.05263157894736842,0.12643931565879818,0.07380773671142976,1.4023469975171654,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1627734.0,Domantas Sabonis,SAC,ast,OVER,7.5,1400,0.06666666666666667,0.13837532835008048,0.07170866168341382,1.0756299252512074,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630578.0,Alperen Sengun,HOU,ast,OVER,3.5,-150,0.6,0.6673861836033279,0.06738618360332793,0.11231030600554648,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1630590.0,Scotty Pippen Jr.,MEM,ast,OVER,5.5,180,0.35714285714285715,0.4101469196730875,0.05300406253023032,0.14841137508464497,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1630590.0,Scotty Pippen Jr.,MEM,ast,OVER,3.5,-220,0.6875,0.716621092769241,0.02912109276924102,0.04235795311889601,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1630578.0,Alperen Sengun,HOU,ast,OVER,7.5,950,0.09523809523809523,0.12154603533551045,0.026307940097415217,0.2762333710228597,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1630166.0,Deni Avdija,POR,pts,OVER,19.5,350,0.2222222222222222,0.7920712340329648,0.5698490118107425,2.5643205531483417,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1631101.0,Shaedon Sharpe,POR,pts,OVER,19.5,410,0.19607843137254902,0.7167704758110311,0.5206920444384822,2.6555294266362583,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630166.0,Deni Avdija,POR,pts,OVER,24.5,950,0.09523809523809523,0.5584191157804907,0.4631810205423955,4.863400715695152,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,201942.0,DeMar DeRozan,SAC,pts,OVER,19.5,450,0.18181818181818182,0.633765342943536,0.4519471611253542,2.4857093861894484,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1642264.0,Stephon Castle,SAS,pts,OVER,14.5,260,0.2777777777777778,0.7293080958613322,0.45153031808355437,1.625509145100796,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,203897.0,Zach LaVine,SAC,pts,OVER,19.5,400,0.2,0.6370616582951101,0.43706165829511007,2.1853082914755504,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630567.0,Scottie Barnes,TOR,pts,OVER,14.5,275,0.26666666666666666,0.700589574115488,0.4339229074488213,1.6272109029330797,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1631101.0,Shaedon Sharpe,POR,pts,OVER,14.5,115,0.46511627906976744,0.8925013673849846,0.4273850883152172,0.9188779398777169,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,201942.0,DeMar DeRozan,SAC,pts,OVER,14.5,140,0.4166666666666667,0.8433949903046417,0.426728323637975,1.02414797673114,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630166.0,Deni Avdija,POR,pts,OVER,14.5,-105,0.5121951219512195,0.9306028174749852,0.41840769552376567,0.8168912150702091,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,203897.0,Zach LaVine,SAC,pts,OVER,14.5,125,0.4444444444444444,0.8454904365225415,0.4010459920780971,0.9023534821757184,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,203084.0,Harrison Barnes,SAS,pts,OVER,14.5,550,0.15384615384615385,0.5532678670579717,0.39942171321181785,2.596241135876816,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1629014.0,Anfernee Simons,POR,pts,OVER,14.5,200,0.3333333333333333,0.7280881965797997,0.3947548632464664,1.1842645897393993,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1642264.0,Stephon Castle,SAS,pts,OVER,19.5,950,0.09523809523809523,0.4776928419529406,0.38245474671484536,4.015774840505876,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1631101.0,Shaedon Sharpe,POR,pts,OVER,24.5,1100,0.08333333333333333,0.46279588930318427,0.37946255596985096,4.553550671638211,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630193.0,Immanuel Quickley,TOR,pts,OVER,14.5,400,0.2,0.5734401135801368,0.3734401135801368,1.867200567900684,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1641764.0,Brandin Podziemski,GSW,pts,OVER,14.5,265,0.273972602739726,0.6470280397149417,0.3730554369752157,1.3616523449595372,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,202710.0,Jimmy Butler III,GSW,pts,OVER,19.5,300,0.25,0.6221212572639699,0.37212125726396994,1.4884850290558798,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1641705.0,Victor Wembanyama,SAS,pts,OVER,19.5,330,0.23255813953488372,0.6013343053223121,0.36877616578742844,1.5857375128859421,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1630567.0,Scottie Barnes,TOR,pts,OVER,19.5,1000,0.09090909090909091,0.44410493430963394,0.353195843400543,3.8851542774059733,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1629014.0,Anfernee Simons,POR,pts,OVER,19.5,650,0.13333333333333333,0.4762269456990902,0.3428936123657569,2.5717020927431764,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1627734.0,Domantas Sabonis,SAC,pts,OVER,14.5,180,0.35714285714285715,0.686904928110912,0.3297620709680548,0.9233337987105535,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,203084.0,Harrison Barnes,SAS,pts,OVER,9.5,115,0.46511627906976744,0.7883150884874823,0.3231988094177149,0.694877440248087,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1630193.0,Immanuel Quickley,TOR,pts,OVER,9.5,105,0.4878048780487805,0.8028391045461625,0.315034226497382,0.6458201643196331,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1628389.0,Bam Adebayo,MIA,pts,OVER,19.5,450,0.18181818181818182,0.4918321683603428,0.310013986542161,1.7050769259818856,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1630567.0,Scottie Barnes,TOR,pts,OVER,9.5,-140,0.5833333333333334,0.8835190173858609,0.30018568405252755,0.5146040298043331,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,203897.0,Zach LaVine,SAC,pts,OVER,24.5,1200,0.07692307692307693,0.37598190821610933,0.2990588312930324,3.8877648068094213,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1641705.0,Victor Wembanyama,SAS,pts,OVER,14.5,-110,0.5238095238095238,0.8221185689473081,0.2983090451377842,0.5694990861721335,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,201942.0,DeMar DeRozan,SAC,pts,OVER,24.5,1200,0.07692307692307693,0.3726571317198788,0.29573405479680187,3.8445427123584244,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,203952.0,Andrew Wiggins,MIA,pts,OVER,14.5,180,0.35714285714285715,0.6526961750686375,0.2955533179257804,0.827549290192185,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1641764.0,Brandin Podziemski,GSW,pts,OVER,19.5,950,0.09523809523809523,0.38615387649311195,0.2909157812550167,3.0546157031776757,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,202710.0,Jimmy Butler III,GSW,pts,OVER,14.5,-120,0.5454545454545454,0.8358944296528781,0.29043988419833267,0.5324731210302766,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1627734.0,Domantas Sabonis,SAC,pts,OVER,19.5,600,0.14285714285714285,0.42874490451691116,0.2858877616597683,2.001214331618378,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1642264.0,Stephon Castle,SAS,pts,OVER,9.5,-170,0.6296296296296297,0.8992674228943768,0.2696377932647471,0.42824825989106907,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,202710.0,Jimmy Butler III,GSW,pts,OVER,24.5,950,0.09523809523809523,0.3610663552059533,0.2658282599678581,2.7911967296625098,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1641708.0,Amen Thompson,HOU,pts,OVER,14.5,280,0.2631578947368421,0.5255336222626563,0.26237572752581423,0.9970277645980938,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,203952.0,Andrew Wiggins,MIA,pts,OVER,19.5,650,0.13333333333333333,0.39202048652489685,0.25868715319156355,1.9401536489367266,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1630166.0,Deni Avdija,POR,pts,OVER,29.5,2200,0.043478260869565216,0.30163482542433395,0.25815656455476876,5.937600984759681,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1641739.0,Toumani Camara,POR,pts,OVER,14.5,575,0.14814814814814814,0.40177818922695807,0.25363004107880993,1.712002777281967,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,201939.0,Stephen Curry,GSW,pts,OVER,24.5,300,0.25,0.5030448129362353,0.25304481293623526,1.012179251744941,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,201950.0,Jrue Holiday,BOS,pts,OVER,9.5,185,0.3508771929824561,0.6020928953719431,0.251215702389487,0.7159647518100378,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630193.0,Immanuel Quickley,TOR,pts,OVER,19.5,1400,0.06666666666666667,0.31507086929310624,0.24840420262643959,3.7260630393965934,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1629014.0,Anfernee Simons,POR,pts,OVER,9.5,-190,0.6551724137931034,0.8986165065687257,0.2434440927756223,0.3715725626575287,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1630202.0,Payton Pritchard,BOS,pts,OVER,14.5,165,0.37735849056603776,0.6194751683908193,0.24211667782478152,0.6416091962356711,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1641705.0,Victor Wembanyama,SAS,pts,OVER,24.5,900,0.1,0.3409527254010478,0.2409527254010478,2.409527254010478,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,203084.0,Harrison Barnes,SAS,pts,OVER,19.5,1600,0.058823529411764705,0.297105165547511,0.23828163613574627,4.050787814307687,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,201950.0,Jrue Holiday,BOS,pts,OVER,14.5,850,0.10526315789473684,0.3416740549411341,0.23641089704639728,2.245903521940774,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1641764.0,Brandin Podziemski,GSW,pts,OVER,9.5,-160,0.6153846153846154,0.8517516959951408,0.23636708061052536,0.38409650599210376,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1631101.0,Shaedon Sharpe,POR,pts,OVER,9.5,-300,0.75,0.9717142858662704,0.2217142858662704,0.29561904782169385,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,201942.0,DeMar DeRozan,SAC,pts,OVER,9.5,-275,0.7333333333333333,0.9530501454629373,0.21971681212960403,0.2996138347221873,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630590.0,Scotty Pippen Jr.,MEM,pts,OVER,14.5,275,0.26666666666666666,0.48293295964564553,0.21626629297897887,0.8109985986711707,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1630170.0,Devin Vassell,SAS,pts,OVER,14.5,200,0.3333333333333333,0.5446558343494994,0.21132250101616606,0.6339675030484981,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1641739.0,Toumani Camara,POR,pts,OVER,9.5,120,0.45454545454545453,0.6619970205918015,0.207451566046347,0.45639344530196335,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,203897.0,Zach LaVine,SAC,pts,OVER,9.5,-300,0.75,0.9539042396232273,0.20390423962322735,0.27187231949763646,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630166.0,Deni Avdija,POR,pts,OVER,9.5,-360,0.782608695652174,0.9841018589053474,0.20149316325317346,0.25746348637905503,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630202.0,Payton Pritchard,BOS,pts,OVER,19.5,500,0.16666666666666666,0.358465309284857,0.19179864261819032,1.150791855709142,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1627734.0,Domantas Sabonis,SAC,pts,OVER,9.5,-220,0.6875,0.8757013035077597,0.18820130350775965,0.2737473505567413,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1628389.0,Bam Adebayo,MIA,pts,OVER,14.5,-125,0.5555555555555556,0.7409223341400363,0.1853667785844807,0.3336602014520653,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1631101.0,Shaedon Sharpe,POR,pts,OVER,29.5,2500,0.038461538461538464,0.22360962083557467,0.1851480823740362,4.8138501417249415,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1629014.0,Anfernee Simons,POR,pts,OVER,24.5,1800,0.05263157894736842,0.23382983367507437,0.18119825472770595,3.442766839826413,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1630578.0,Alperen Sengun,HOU,pts,OVER,19.5,310,0.24390243902439024,0.42442334785033053,0.1805209088259403,0.7401357261863553,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1641708.0,Amen Thompson,HOU,pts,OVER,19.5,950,0.09523809523809523,0.27338088690832385,0.17814279167022862,1.8704993125374003,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1628401.0,Derrick White,BOS,pts,OVER,14.5,180,0.35714285714285715,0.5345521891908254,0.17740933204796822,0.4967461297343111,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,201939.0,Stephen Curry,GSW,pts,OVER,14.5,-280,0.7368421052631579,0.91003419267997,0.17319208741681213,0.23504640435138785,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630567.0,Scottie Barnes,TOR,pts,OVER,24.5,2500,0.038461538461538464,0.2097651522055859,0.17130361374404743,4.453893957345233,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,203110.0,Draymond Green,GSW,pts,OVER,14.5,750,0.11764705882352941,0.28638460162286106,0.16873754279933165,1.434269113794319,bovada,Bovada,2025-10-09T02:00:00+00:00
2025-10-08,1630170.0,Devin Vassell,SAS,pts,OVER,19.5,725,0.12121212121212122,0.28961961578621254,0.16840749457409132,1.3893618302362534,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,203952.0,Andrew Wiggins,MIA,pts,OVER,9.5,-220,0.6875,0.8552630708960376,0.1677630708960376,0.24401901221241828,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1641708.0,Amen Thompson,HOU,pts,OVER,9.5,-150,0.6,0.7675229852063647,0.16752298520636477,0.2792049753439412,bovada,Bovada,2025-10-09T00:00:00+00:00
2025-10-08,1628389.0,Bam Adebayo,MIA,pts,OVER,9.5,-285,0.7402597402597403,0.9053846303436193,0.16512489008387898,0.22306344800804706,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1628389.0,Bam Adebayo,MIA,pts,OVER,24.5,1100,0.08333333333333333,0.24599668308284495,0.16266334974951163,1.9519601969941394,bovada,Bovada,2025-10-08T23:30:00+00:00
2025-10-08,1631099.0,Keegan Murray,SAC,pts,OVER,14.5,500,0.16666666666666666,0.3235169769490781,0.15685031028241145,0.9411018616944687,bovada,Bovada,2025-10-09T02:00:00+00:00
