date,home_tri,away_tri,home_pts,visitor_pts
2025-12-20,DEN,HOU,101,115
2025-12-20,PHI,DAL,121,114
2025-12-20,TOR,BOS,96,112
2025-12-20,NOP,IND,128,109
2025-12-20,DET,CHA,112,86
2025-12-20,MEM,WAS,122,130
2025-12-20,GSW,PHX,119,116
2025-12-20,UTA,ORL,127,128
2025-12-20,SAC,POR,93,98
2025-12-20,LAC,LAL,103,88
