player,team,plays,ladders
Ace Bailey,UTA,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 120.0, 'edge': 0.0678527375233874, 'ev': 0.1492760225514523, 'ev_pct': 14.927602255145231, 'book': 'betmgm'}]",[]
Brandin Podziemski,GSW,"[{'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': -104.0, 'edge': 0.0161668496404697, 'ev': 0.0317118973716906, 'ev_pct': 3.1711897371690596, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 10.5, 'price': 150.0, 'edge': 0.0429773143501742, 'ev': 0.1074432858754357, 'ev_pct': 10.744328587543569, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -110.0, 'edge': 0.0174076699655548, 'ev': 0.0332328244796957, 'ev_pct': 3.32328244796957, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -111.0, 'edge': 0.0151508430641782, 'ev': 0.0288002512301046, 'ev_pct': 2.8800251230104603, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -111.0, 'edge': 0.0151508430641782, 'ev': 0.0288002512301046, 'ev_pct': 2.8800251230104603, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': 112.0, 'edge': 0.0204885830742588, 'ev': 0.0434357961174288, 'ev_pct': 4.34357961174288, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 134.0, 'edge': 0.0590872708959895, 'ev': 0.1382642138966155, 'ev_pct': 13.82642138966155, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 132.0, 'edge': 0.0554032154877962, 'ev': 0.1285354599316872, 'ev_pct': 12.85354599316872, 'book': 'betrivers'}]",[]
Brice Sensabaugh,UTA,"[{'market': 'pr', 'side': 'OVER', 'line': 19.5, 'price': 105.0, 'edge': 0.039215520551081, 'ev': 0.0803918171297161, 'ev_pct': 8.03918171297161, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 19.5, 'price': -103.0, 'edge': 0.019631236038285, 'ev': 0.0386906885026396, 'ev_pct': 3.8690688502639596, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 18.5, 'price': -115.0, 'edge': 0.001223166202018, 'ev': 0.0022867889863814, 'ev_pct': 0.22867889863813998, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 143.0, 'edge': 0.1009913577154677, 'ev': 0.2454089992485866, 'ev_pct': 24.54089992485866, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 140.0, 'edge': 0.095847324793657, 'ev': 0.2300335795047768, 'ev_pct': 23.003357950477678, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 132.0, 'edge': 0.081479508701703, 'ev': 0.189032460187951, 'ev_pct': 18.9032460187951, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 127.0, 'edge': 0.0719853570990902, 'ev': 0.1634067606149348, 'ev_pct': 16.340676061493483, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 126.0, 'edge': 0.070036115354129, 'ev': 0.1582816207003315, 'ev_pct': 15.82816207003315, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 125.0, 'edge': 0.0680695470158793, 'ev': 0.1531564807857284, 'ev_pct': 15.315648078572842, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 125.0, 'edge': 0.0680695470158793, 'ev': 0.1531564807857284, 'ev_pct': 15.315648078572842, 'book': 'betmgm'}]",[]
Collin Sexton,CHA,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 134.0, 'edge': 0.0935769656296226, 'ev': 0.218970099573317, 'ev_pct': 21.8970099573317, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 133.0, 'edge': 0.0917428436238267, 'ev': 0.2137608256435165, 'ev_pct': 21.376082564351652, 'book': 'betrivers'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.0861447842843978, 'ev': 0.1981330038541149, 'ev_pct': 19.813300385411488, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 129.0, 'edge': 0.0842461702726263, 'ev': 0.1929237299243145, 'ev_pct': 19.29237299243145, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 128.0, 'edge': 0.0823309017519798, 'ev': 0.1877144559945139, 'ev_pct': 18.77144559945139, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.0764829485356055, 'ev': 0.1720866342051124, 'ev_pct': 17.20866342051124, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -110.0, 'edge': 0.0414586092334182, 'ev': 0.0791482539910712, 'ev_pct': 7.91482539910712, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -110.0, 'edge': 0.0414586092334182, 'ev': 0.0791482539910712, 'ev_pct': 7.91482539910712, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -114.0, 'edge': 0.0325578526691103, 'ev': 0.0611173725542947, 'ev_pct': 6.111737255429469, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 12.5, 'price': 145.0, 'edge': 0.0151320887776151, 'ev': 0.0370736175051571, 'ev_pct': 3.70736175051571, 'book': 'bovada'}]",[]
Cooper Flagg,DAL,[],[]
Daniel Gafford,DAL,"[{'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 110.0, 'edge': 0.034178889440618, 'ev': 0.0717756678252979, 'ev_pct': 7.17756678252979, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': 116.0, 'edge': 0.0355181762584855, 'ev': 0.0767192607183288, 'ev_pct': 7.67192607183288, 'book': 'fanduel'}]",[]
De'Anthony Melton,GSW,"[{'market': 'ast', 'side': 'UNDER', 'line': 1.5, 'price': 115.0, 'edge': 0.0280350391626121, 'ev': 0.060275334199616, 'ev_pct': 6.0275334199616, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -104.0, 'edge': 0.0168297240816565, 'ev': 0.0330121510832492, 'ev_pct': 3.30121510832492, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -104.0, 'edge': 0.0318098691029464, 'ev': 0.0623962817019334, 'ev_pct': 6.23962817019334, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 12.5, 'price': 140.0, 'edge': 0.0259745629552803, 'ev': 0.0623389510926728, 'ev_pct': 6.23389510926728, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -105.0, 'edge': 0.0294186687203543, 'ev': 0.0574364484540251, 'ev_pct': 5.74364484540251, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -106.0, 'edge': 0.0270506838754573, 'ev': 0.0525701969655115, 'ev_pct': 5.25701969655115, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': 122.0, 'edge': 0.0630581231459111, 'ev': 0.1399890333839227, 'ev_pct': 13.998903338392271, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 142.0, 'edge': 0.1116144143603299, 'ev': 0.2701068827519985, 'ev_pct': 27.01068827519985, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 134.0, 'edge': 0.0974871275057704, 'ev': 0.2281198783635027, 'ev_pct': 22.81198783635027, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 132.0, 'edge': 0.0938030720975771, 'ev': 0.2176231272663789, 'ev_pct': 21.762312726637887, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.0900549461605456, 'ev': 0.2071263761692549, 'ev_pct': 20.712637616925488, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.0900549461605456, 'ev': 0.2071263761692549, 'ev_pct': 20.712637616925488, 'book': 'betmgm'}]",[]
Deandre Ayton,LAL,"[{'market': 'ast', 'side': 'UNDER', 'line': 0.5, 'price': 130.0, 'edge': 0.0403389218274323, 'ev': 0.0927795202030944, 'ev_pct': 9.27795202030944, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': 100.0, 'edge': 0.0702371861315966, 'ev': 0.1404743722631933, 'ev_pct': 14.047437226319328, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': 120.0, 'edge': 0.1163225904345318, 'ev': 0.2559096989559699, 'ev_pct': 25.590969895596988, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': 100.0, 'edge': 0.0761613051818694, 'ev': 0.1523226103637389, 'ev_pct': 15.23226103637389, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': -103.0, 'edge': 0.068772142620293, 'ev': 0.1355412131254321, 'ev_pct': 13.55412131254321, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -115.0, 'edge': 0.0458528307405197, 'ev': 0.0857248574714063, 'ev_pct': 8.57248574714063, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -122.0, 'edge': 0.0311870021212026, 'ev': 0.0567501186139917, 'ev_pct': 5.67501186139917, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -125.0, 'edge': 0.0251809961151966, 'ev': 0.045325793007354, 'ev_pct': 4.5325793007354, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 110.0, 'edge': 0.0369742939176167, 'ev': 0.0776460172269951, 'ev_pct': 7.76460172269951, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 110.0, 'edge': 0.0369742939176167, 'ev': 0.0776460172269951, 'ev_pct': 7.76460172269951, 'book': 'bovada'}]",[]
Draymond Green,GSW,"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 115.0, 'edge': 0.0530678898067396, 'ev': 0.1140959630844902, 'ev_pct': 11.40959630844902, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 105.0, 'edge': 0.0303792908277266, 'ev': 0.0622775461968395, 'ev_pct': 6.2277546196839495, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': -106.0, 'edge': 0.0132832001914052, 'ev': 0.0258145211266932, 'ev_pct': 2.58145211266932, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 13.5, 'price': 120.0, 'edge': 0.0435367095967217, 'ev': 0.0957807611127878, 'ev_pct': 9.57807611127878, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': 110.0, 'edge': 0.006119885041968, 'ev': 0.0128517585881328, 'ev_pct': 1.28517585881328, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 14.5, 'price': -102.0, 'edge': 0.0029958651629229, 'ev': 0.0059329878716709, 'ev_pct': 0.5932987871670901, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 110.0, 'edge': 0.0334964308115739, 'ev': 0.0703425047043052, 'ev_pct': 7.0342504704305195, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': 135.0, 'edge': 0.0617106436920288, 'ev': 0.1450200126762679, 'ev_pct': 14.50200126762679, 'book': 'bovada'}]",[]
Dwight Powell,DAL,"[{'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 122.0, 'edge': 0.033226007749067, 'ev': 0.0737617372029287, 'ev_pct': 7.376173720292869, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 122.0, 'edge': 0.033226007749067, 'ev': 0.0737617372029287, 'ev_pct': 7.376173720292869, 'book': 'betonlineag'}]",[]
