date,game_id,home_team,visitor_team,tip_prob_home,tip_outcome_home,tip_brier,tip_logloss,first_basket_top1_name,first_basket_top1_prob,first_basket_actual_name,first_basket_hit_top1,first_basket_hit_top5,first_basket_prob_actual,early_threes_expected,early_threes_prob_ge_1,early_threes_actual,early_threes_error,early_threes_brier_ge1
2025-11-12,0022500213,CHA,MIL,0.51499550161941,,,,Miles Bridges,0.115973170535786,,,,,1.250555303299913,0.7136542560335617,,,
2025-11-12,0022500214,DET,CHI,0.5299640517645717,,,,Cade Cunningham,0.1200270649264049,,,,,1.0636788690220529,0.6548164136105894,,,
2025-11-12,0022500215,NYK,ORL,0.51499550161941,,,,Franz Wagner,0.1106979074338125,,,,,1.2224281173684148,0.7054858169737331,,,
2025-11-12,0022500216,BOS,MEM,0.4551211076264199,,,,Derrick White,0.115598478197249,,,,,1.3580080258200695,0.7428274518574786,,,
2025-11-12,0022500217,MIA,CLE,0.65,,,,Evan Mobley,0.1123251489367737,,,,,1.3415636850049704,0.738563455611205,,,
2025-11-12,0022500218,HOU,WAS,0.4850044983805899,,,,Alperen Sengun,0.1200940093551729,,,,,1.0612735773804411,0.6539851470969962,,,
2025-11-12,0022500219,NOP,POR,0.4850044983805899,,,,Trey Murphy III,0.1146960003682054,,,,,1.2456956324321673,0.712259323251677,,,
2025-11-12,0022500220,SAS,GSW,0.5597136492671929,,,,Victor Wembanyama,0.1098448428173303,,,,,1.2419158884239203,0.7111696791622126,,,
2025-11-12,0022500221,DAL,PHX,0.5,,,,Devin Booker,0.1181278525191659,,,,,1.2208082270791665,0.7050083496907033,,,
2025-11-12,0022500222,OKC,LAL,0.51499550161941,,,,Luka Dončić,0.1147962767473318,,,,,1.1715979235951748,0.6901286053648563,,,
2025-11-12,0022500223,SAC,ATL,0.4850044983805899,,,,Zach LaVine,0.1118007951494444,,,,,1.0278940199050155,0.642240397631973,,,
2025-11-12,0022500224,LAC,DEN,0.65,,,,James Harden,0.1153508129485864,,,,,1.1306834218955173,0.6771874361565062,,,
