date,home_team,visitor_team,total_line,spread_line,adj_total_mu,adj_margin_mu,home_score_mu,away_score_mu,team_score_sd,p_home_win,p_away_win,p_home_cover,p_away_cover,p_total_over,p_total_under,ev_home_ml,ev_away_ml,ev_total_over,ev_total_under,ev_home_cover,ev_away_cover
2026-05-08,Seattle Storm,Golden State Valkyries,156.5,5.5,159.892822265625,8.062820434570312,83.97782135009766,75.91500091552734,12.529964086141668,0.7491768618821018,0.25082313811789825,0.5428055319830312,0.45719446801696884,0.5612815456519176,0.43871845434808243,1.2351701596427973,-0.6227221249827102,0.12561187753768588,-0.12493326123548337,,
2026-05-08,New York Liberty,Connecticut Sun,159.5,-9.5,163.48031616210938,9.734262466430664,86.60728931427002,76.87302684783936,12.529964086141668,0.7913712967971962,0.2086287032028038,0.35561307501214834,0.6443869249878517,0.5717861735988508,0.42821382640114924,-0.039248017510753186,0.18337246886975778,0.14693057627191697,-0.14607265862404573,,
2026-05-08,Toronto Tempo,Washington Mystics,159.5,1.0,142.25123596191406,7.803962230682373,75.02759909629822,67.22363686561584,12.529964086141668,0.7422605186654219,0.25773948133457814,0.4816761787123579,0.5183238212876421,0.21650986629271318,0.7834901337072868,0.49692709171853267,-0.48875804760460667,-0.5747034070412734,0.5959620125445819,,
