date,home_tri,away_tri,home_pts,visitor_pts
2026-03-23,DET,LAL,113,110
2026-03-23,ORL,IND,126,128
2026-03-23,PHI,OKC,103,123
2026-03-23,MIA,SA,111,136
2026-03-23,ATL,MEM,146,107
2026-03-23,CHI,HOU,132,124
2026-03-23,UTA,TOR,127,143
2026-03-23,DAL,GSW,131,137
2026-03-23,POR,BKN,134,99
2026-03-23,LAC,MIL,129,96
