date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,bookmaker,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2026-02-19,0022500796,New York Knicks,Detroit Pistons,2026-02-20T00:40:00Z,-161.04196743242173,161.04196743242176,-4.5,4.5,-105,-115,222.0,100.72490032620514,-100.72490032620514,11,oddsapi_consensus,NYK,DET,0.6021098417775345,2.1607901974449,0.8847659725822016,DET: Cade Cunningham (12.2%); NYK: Jalen Brunson (12.0%); NYK: Mikal Bridges (12.0%); NYK: OG Anunoby (11.1%); NYK: Karl-Anthony Towns (10.2%)
2026-02-19,0022500801,Los Angeles Clippers,Denver Nuggets,2026-02-20T03:40:00Z,156.35638771655374,-156.3563877165537,4.0,-4.0,-105,-115,226.0,-100.0,-100.0,11,oddsapi_consensus,LAC,DEN,0.6163924682555958,2.125429619772969,0.8806183314775109,DEN: Jamal Murray (12.1%); LAC: James Harden (12.0%); DEN: Nikola Jokić (11.4%); LAC: Kawhi Leonard (10.5%); LAC: Ivica Zubac (9.6%)
2026-02-19,0022500793,Cleveland Cavaliers,Brooklyn Nets,2026-02-20T00:10:00Z,-742.2234160806188,742.2234160806191,-16.5,16.5,-110,-110,229.5,-101.3054089203222,101.30540892032222,11,oddsapi_consensus,CLE,BKN,0.5876511820148589,2.313317113615664,0.9010674637949104,CLE: Donovan Mitchell (12.2%); CLE: Evan Mobley (12.0%); BKN: Michael Porter Jr. (11.8%); CLE: James Harden (11.2%); CLE: Darius Garland (10.3%)
2026-02-19,0022500797,Chicago Bulls,Toronto Raptors,2026-02-20T01:10:00Z,192.6058013546582,-192.6058013546581,5.5,-5.5,-110,-110,231.5,-100.0,-100.0,11,oddsapi_consensus,CHI,TOR,0.5730396860898381,2.190989581029613,0.8881939472936786,TOR: Scottie Barnes (11.9%); TOR: Brandon Ingram (11.6%); TOR: Immanuel Quickley (10.8%); CHI: Josh Giddey (10.5%); CHI: Anfernee Simons (10.2%)
2026-02-19,0022500799,Golden State Warriors,Boston Celtics,2026-02-20T03:10:00Z,192.278899412087,-192.278899412087,5.5,-5.5,-115,-105,212.5,101.22052241651812,-101.22052241651812,11,oddsapi_consensus,GSW,BOS,0.6163924682555958,2.4193518648670973,0.9110207306351692,BOS: Derrick White (12.8%); BOS: Jaylen Brown (12.8%); BOS: Payton Pritchard (11.9%); GSW: Stephen Curry (11.1%); GSW: Jimmy Butler III (11.0%)
2026-02-19,0022500792,Charlotte Hornets,Houston Rockets,2026-02-20T00:10:00Z,166.17280453626847,-166.1728045362685,4.5,-4.5,240,-340,216.5,100.27347946799836,-100.2734794679984,11,oddsapi_consensus,CHA,HOU,0.6163924682555958,2.167766989452128,0.8855671383902796,HOU: Amen Thompson (13.0%); HOU: Kevin Durant (12.7%); HOU: Jabari Smith Jr. (11.8%); HOU: Alperen Sengun (11.2%); CHA: Miles Bridges (10.2%)
2026-02-19,0022500795,Washington Wizards,Indiana Pacers,2026-02-20T00:00:00Z,121.7948244975842,-121.7948244975842,2.5,-2.5,-110,-110,232.5,-100.0,-100.0,11,oddsapi_consensus,WAS,IND,0.5730396860898381,2.1849975515305826,0.8875219909470823,IND: Pascal Siakam (12.2%); IND: Andrew Nembhard (11.2%); IND: Bennedict Mathurin (11.0%); WAS: CJ McCollum (10.5%); IND: Aaron Nesmith (10.3%)
2026-02-19,0022500798,San Antonio Spurs,Phoenix Suns,2026-02-20T01:40:00Z,-253.5854037350772,253.58540373507725,-7.5,7.5,-105,-115,229.5,-100.24772096710264,100.24772096710264,11,oddsapi_consensus,SAS,PHX,0.630477050377809,2.257739953043707,0.8954134115475534,PHX: Devin Booker (12.1%); SAS: De'Aaron Fox (11.0%); PHX: Dillon Brooks (10.4%); SAS: Devin Vassell (10.3%); PHX: Grayson Allen (10.0%)
2026-02-19,0022500794,Philadelphia 76ers,Atlanta Hawks,2026-02-20T00:10:00Z,-106.73894138643136,106.73894138643134,-1.0,1.0,-110,-110,238.0,100.1819174094961,-100.1819174094961,11,oddsapi_consensus,PHI,ATL,0.6021098417775345,2.2153081672389474,0.8908801181061822,PHI: Tyrese Maxey (12.9%); ATL: Jalen Johnson (11.3%); PHI: VJ Edgecombe (11.1%); ATL: Dyson Daniels (10.2%); ATL: Nickeil Alexander-Walker (10.0%)
2026-02-19,0022500800,Sacramento Kings,Orlando Magic,2026-02-20T03:10:00Z,314.27270324804016,-314.2727032480404,8.5,-8.5,-105,-115,224.0,-101.87170282895816,101.87170282895816,11,oddsapi_consensus,SAC,ORL,0.6163924682555958,2.0380109179737835,0.8697123939533695,SAC: Keegan Murray (12.1%); ORL: Paolo Banchero (11.3%); ORL: Desmond Bane (11.0%); SAC: DeMar DeRozan (10.2%); ORL: Franz Wagner (9.9%)
