event_id,commence_time,home_team,away_team,has_odds
bbde7751a144b98ed150d7a5f7dc8f87,2025-10-21T23:35:00Z,Oklahoma City Thunder,Houston Rockets,True
df4b9f35b66ef20724b6b3e81081ddfd,2025-10-22T02:00:00Z,Los Angeles Lakers,Golden State Warriors,True
