date,home_tri,away_tri,home_pts,visitor_pts
2026-01-16,IND,NOP,127,119
2026-01-16,PHI,CLE,115,117
2026-01-16,BKN,CHI,112,109
2026-01-16,TOR,LAC,117,121
2026-01-16,HOU,MIN,110,105
2026-01-16,SAC,WAS,128,115
