date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2025-12-19,0022500381,BOS,1627759,Jaylen Brown,0.1107931809711861,9.02582623979421,803,1,0.1107931809711861
2025-12-19,0022500381,BOS,1628401,Derrick White,0.1090846265789851,9.16719460258617,817,2,0.2198778075501712
2025-12-19,0022500381,MIA,203952,Andrew Wiggins,0.1078798766870485,9.269569364645509,827,3,0.3277576842372197
2025-12-19,0022500382,PHI,1630178,Tyrese Maxey,0.1194519299678489,8.371568381265629,737,1,0.1194519299678489
2025-12-19,0022500382,NYK,1628973,Jalen Brunson,0.1048833004967974,9.534406290261003,853,2,0.2243352304646463
2025-12-19,0022500382,PHI,1642845,VJ Edgecombe,0.104634171516995,9.55710725761877,856,3,0.32896940198164126
2025-12-19,0022500383,ATL,1630552,Jalen Johnson,0.1110006490133855,9.008956333934684,801,1,0.1110006490133855
2025-12-19,0022500383,ATL,1630700,Dyson Daniels,0.1074134657678874,9.309819703247696,831,2,0.2184141147812729
2025-12-19,0022500383,ATL,1629638,Nickeil Alexander-Walker,0.1032260587348976,9.687476323862885,869,3,0.32164017351617047
2025-12-19,0022500384,CLE,1628378,Donovan Mitchell,0.1131453310049207,8.83819059185491,784,1,0.1131453310049207
2025-12-19,0022500384,CLE,1630596,Evan Mobley,0.1124120986922631,8.895839608311007,790,2,0.2255574296971838
2025-12-19,0022500384,CHI,1630581,Josh Giddey,0.1106590835079783,9.036763800125835,804,3,0.3362165132051621
2025-12-19,0022500385,MIN,1630162,Anthony Edwards,0.1104961010696732,9.05009308309848,805,1,0.1104961010696732
2025-12-19,0022500385,MIN,203944,Julius Randle,0.1094505851092951,9.136543208073494,814,2,0.2199466861789683
2025-12-19,0022500385,OKC,1628983,Shai Gilgeous-Alexander,0.106711563076832,9.37105568662698,837,3,0.3266582492558003
