date,home_tri,away_tri,home_pts,visitor_pts
2026-03-25,DET,ATL,129,130
2026-03-25,IND,LAL,130,137
2026-03-25,PHI,CHI,157,137
2026-03-25,BOS,OKC,119,109
2026-03-25,CLE,MIA,103,120
2026-03-25,MEM,SAS,98,123
2026-03-25,UTA,WAS,110,133
2026-03-25,MIN,HOU,110,108
2026-03-25,DEN,DAL,142,135
2026-03-25,GSW,BKN,109,106
2026-03-25,POR,MIL,130,99
2026-03-25,LAC,TOR,119,94
